T,Vf,Im,Vu,Sig,Ach,IERange,Over,Temp
4.224,-1.17244,0.00282629,0.0,-1.17465,0.001675,12,...........,-327.67
4.226,-1.17145,0.00288049,0.0,-1.17365,0.00163333,12,...........,-327.67
4.228,-1.17048,0.00281379,0.0,-1.17265,0.001675,12,...........,-327.67
4.23,-1.16945,0.00281379,0.0,-1.17165,0.00165833,12,...........,-327.67
4.232,-1.16847,0.0027596,0.0,-1.17065,0.00165833,12,...........,-327.67
4.234,-1.16747,0.00274709,0.0,-1.16965,0.00166667,12,...........,-327.67
4.236,-1.16647,0.00274709,0.0,-1.16865,0.001675,12,...........,-327.67
4.238,-1.16551,0.00274709,0.0,-1.16765,0.001725,12,...........,-327.67
4.24,-1.1643,0.00271374,0.0,-1.16665,0.00166667,12,...........,-327.67
4.242,-1.16392,0.00268873,0.0,-1.16565,0.00169167,12,...........,-327.67
4.244,-1.16252,0.00269707,0.0,-1.16465,0.001675,12,...........,-327.67
4.246,-1.16157,0.00266372,0.0,-1.16365,0.0017,12,...........,-327.67
4.248,-1.16082,0.00268456,0.0,-1.16265,0.00168333,12,...........,-327.67
4.25,-1.15946,0.00263037,0.0,-1.16165,0.00161667,12,...........,-327.67
4.252,-1.15855,0.00262203,0.0,-1.16065,0.00165833,12,...........,-327.67
4.254,-1.15765,0.00263454,0.0,-1.15965,0.001625,12,...........,-327.67
4.256,-1.15645,0.00260953,0.0,-1.15865,0.001675,12,...........,-327.67
4.258,-1.15544,0.00260536,0.0,-1.15765,0.00166667,12,...........,-327.67
4.26,-1.15463,0.0026137,0.0,-1.15665,0.00163333,12,...........,-327.67
4.262,-1.15352,0.00256367,0.0,-1.15565,0.001625,12,...........,-327.67
4.264,-1.15266,0.00255117,0.0,-1.15465,0.00169167,12,...........,-327.67
4.266,-1.15146,0.00257201,0.0,-1.15365,0.00165833,12,...........,-327.67
4.268,-1.15052,0.00252616,0.0,-1.15265,0.00174167,12,...........,-327.67
4.27,-1.14963,0.00253033,0.0,-1.15165,0.00165,12,...........,-327.67
4.272,-1.14844,0.00253866,0.0,-1.15065,0.00165833,12,...........,-327.67
4.274,-1.14747,0.00253449,0.0,-1.14965,0.00164167,12,...........,-327.67
4.276,-1.14653,0.00251782,0.0,-1.14865,0.00165833,12,...........,-327.67
4.278,-1.14552,0.00254283,0.0,-1.14765,0.00166667,12,...........,-327.67
4.28,-1.14453,0.00249698,0.0,-1.14665,0.00169167,12,...........,-327.67
4.282,-1.1435,0.00252616,0.0,-1.14565,0.00166667,12,...........,-327.67
4.284,-1.14249,0.00251365,0.0,-1.14465,0.00165833,12,...........,-327.67
4.286,-1.14158,0.00251365,0.0,-1.14365,0.00161667,12,...........,-327.67
4.288,-1.14045,0.00251365,0.0,-1.14265,0.00169167,12,...........,-327.67
4.29,-1.13952,0.00248864,0.0,-1.14165,0.00165833,12,...........,-327.67
4.292,-1.13855,0.00248447,0.0,-1.14065,0.00165,12,...........,-327.67
4.294,-1.13762,0.00247613,0.0,-1.13965,0.001675,12,...........,-327.67
4.296,-1.13684,0.00248864,0.0,-1.13865,0.00163333,12,...........,-327.67
4.298,-1.13543,0.0024803,0.0,-1.13765,0.00165833,12,...........,-327.67
4.3,-1.13453,0.00250531,0.0,-1.13665,0.00166667,12,...........,-327.67
4.302,-1.13365,0.0024678,0.0,-1.13565,0.00166667,12,...........,-327.67
4.304,-1.1324,0.00250115,0.0,-1.13465,0.00168333,12,...........,-327.67
4.306,-1.13156,0.00252199,0.0,-1.13365,0.00166667,12,...........,-327.67
4.308,-1.13052,0.00248864,0.0,-1.13265,0.00166667,12,...........,-327.67
4.31,-1.12951,0.00245529,0.0,-1.13165,0.00163333,12,...........,-327.67
4.312,-1.12866,0.00243445,0.0,-1.13065,0.00169167,12,...........,-327.67
4.314,-1.12748,0.00245529,0.0,-1.12965,0.00168333,12,...........,-327.67
4.316,-1.12657,0.00245529,0.0,-1.12865,0.00165,12,...........,-327.67
4.318,-1.12564,0.00244695,0.0,-1.12765,0.0017,12,...........,-327.67
4.32,-1.12444,0.00244279,0.0,-1.12665,0.00168333,12,...........,-327.67
4.322,-1.12346,0.00244279,0.0,-1.12565,0.00164167,12,...........,-327.67
4.324,-1.12251,0.00240527,0.0,-1.12465,0.0017,12,...........,-327.67
4.326,-1.12151,0.00247613,0.0,-1.12365,0.001625,12,...........,-327.67
4.328,-1.12051,0.00242611,0.0,-1.12265,0.00170833,12,...........,-327.67
4.33,-1.11948,0.00241361,0.0,-1.12165,0.00165833,12,...........,-327.67
4.332,-1.1185,0.00242611,0.0,-1.12065,0.00164167,12,...........,-327.67
4.334,-1.11757,0.00239276,0.0,-1.11965,0.00165833,12,...........,-327.67
4.336,-1.11646,0.00239276,0.0,-1.11865,0.00163333,12,...........,-327.67
4.338,-1.11552,0.00242194,0.0,-1.11765,0.00166667,12,...........,-327.67
4.34,-1.11448,0.00242194,0.0,-1.11665,0.00168333,12,...........,-327.67
4.342,-1.11352,0.00240944,0.0,-1.11565,0.00160833,12,...........,-327.67
4.344,-1.11283,0.00242194,0.0,-1.11465,0.00168333,12,...........,-327.67
4.346,-1.11166,0.00240527,0.0,-1.11365,0.00165,12,...........,-327.67
4.348,-1.11057,0.00238859,0.0,-1.11265,0.001675,12,...........,-327.67
4.35,-1.10963,0.00236775,0.0,-1.11165,0.00170833,12,...........,-327.67
4.352,-1.10832,0.00238026,0.0,-1.11065,0.00166667,12,...........,-327.67
4.354,-1.10745,0.00236358,0.0,-1.10965,0.00166667,12,...........,-327.67
4.356,-1.10658,0.00238026,0.0,-1.10865,0.00165,12,...........,-327.67
4.358,-1.10553,0.00235108,0.0,-1.10765,0.00165,12,...........,-327.67
4.36,-1.10453,0.00234691,0.0,-1.10665,0.00163333,12,...........,-327.67
4.362,-1.10345,0.00229689,0.0,-1.10565,0.00159167,12,...........,-327.67
4.364,-1.10256,0.00230939,0.0,-1.10465,0.00163333,12,...........,-327.67
4.366,-1.10163,0.00230105,0.0,-1.10365,0.00165833,12,...........,-327.67
4.368,-1.10037,0.00232607,0.0,-1.10265,0.00163333,12,...........,-327.67
4.37,-1.09945,0.00230522,0.0,-1.10165,0.00165,12,...........,-327.67
4.372,-1.09859,0.00226771,0.0,-1.10065,0.00164167,12,...........,-327.67
4.374,-1.09755,0.00225103,0.0,-1.09965,0.00169167,12,...........,-327.67
4.376,-1.09647,0.00224269,0.0,-1.09865,0.00163333,12,...........,-327.67
4.378,-1.09545,0.00222602,0.0,-1.09765,0.00165833,12,...........,-327.67
4.38,-1.09459,0.00219267,0.0,-1.09665,0.0017,12,...........,-327.67
4.382,-1.09357,0.00223019,0.0,-1.09565,0.00169167,12,...........,-327.67
4.384,-1.09255,0.00222185,0.0,-1.09465,0.00165833,12,...........,-327.67
4.386,-1.09147,0.00218016,0.0,-1.09365,0.001675,12,...........,-327.67
4.388,-1.09053,0.00220935,0.0,-1.09265,0.00163333,12,...........,-327.67
4.39,-1.08952,0.00219267,0.0,-1.09165,0.00171667,12,...........,-327.67
4.392,-1.08855,0.00219267,0.0,-1.09065,0.0017,12,...........,-327.67
4.394,-1.08745,0.00211347,0.0,-1.08965,0.00166667,12,...........,-327.67
4.396,-1.08659,0.00213014,0.0,-1.08865,0.00166667,12,...........,-327.67
4.398,-1.08566,0.00215515,0.0,-1.08765,0.00164167,12,...........,-327.67
4.4,-1.08433,0.00216349,0.0,-1.08665,0.00164167,12,...........,-327.67
4.402,-1.0836,0.002176,0.0,-1.08565,0.00165833,12,...........,-327.67
4.404,-1.08261,0.00218433,0.0,-1.08465,0.00168333,12,...........,-327.67
4.406,-1.08153,0.002176,0.0,-1.08365,0.00165833,12,...........,-327.67
4.408,-1.08067,0.00215099,0.0,-1.08265,0.00169167,12,...........,-327.67
4.41,-1.07945,0.00211764,0.0,-1.08165,0.00168333,12,...........,-327.67
4.412,-1.07862,0.00215515,0.0,-1.08065,0.00164167,12,...........,-327.67
4.414,-1.07765,0.00212597,0.0,-1.07965,0.00168333,12,...........,-327.67
4.416,-1.07642,0.00213014,0.0,-1.07865,0.00163333,12,...........,-327.67
4.418,-1.07546,0.00215099,0.0,-1.07765,0.0017,12,...........,-327.67
4.42,-1.07463,0.00213848,0.0,-1.07665,0.00169167,12,...........,-327.67
4.422,-1.07351,0.00213014,0.0,-1.07565,0.00160833,12,...........,-327.67
4.424,-1.07258,0.00215099,0.0,-1.07465,0.00168333,12,...........,-327.67
4.426,-1.07145,0.00214265,0.0,-1.07365,0.001675,12,...........,-327.67
4.428,-1.0705,0.00208846,0.0,-1.07265,0.001625,12,...........,-327.67
4.43,-1.0696,0.00208429,0.0,-1.07165,0.00165833,12,...........,-327.67
4.432,-1.0685,0.00208846,0.0,-1.07065,0.00164167,12,...........,-327.67
4.434,-1.06743,0.00212181,0.0,-1.06965,0.00168333,12,...........,-327.67
4.436,-1.06652,0.00210513,0.0,-1.06865,0.00165,12,...........,-327.67
4.438,-1.0655,0.00213014,0.0,-1.06765,0.00166667,12,...........,-327.67
4.44,-1.0645,0.00203843,0.0,-1.06665,0.001725,12,...........,-327.67
4.442,-1.06348,0.00210096,0.0,-1.06565,0.001575,12,...........,-327.67
4.444,-1.06252,0.00206345,0.0,-1.06465,0.00168333,12,...........,-327.67
4.446,-1.06167,0.00208846,0.0,-1.06365,0.00170833,12,...........,-327.67
4.448,-1.06033,0.00213014,0.0,-1.06265,0.00169167,12,...........,-327.67
4.45,-1.05955,0.00205511,0.0,-1.06165,0.00169167,12,...........,-327.67
4.452,-1.05856,0.00204677,0.0,-1.06065,0.001625,12,...........,-327.67
4.454,-1.05752,0.00206761,0.0,-1.05965,0.00165,12,...........,-327.67
4.456,-1.05676,0.00204677,0.0,-1.05865,0.001675,12,...........,-327.67
4.458,-1.05545,0.00206345,0.0,-1.05765,0.00165833,12,...........,-327.67
4.46,-1.05455,0.00203843,0.0,-1.05665,0.001675,12,...........,-327.67
4.462,-1.05365,0.00205928,0.0,-1.05565,0.00170833,12,...........,-327.67
4.464,-1.05243,0.00207595,0.0,-1.05465,0.00165833,12,...........,-327.67
4.466,-1.05145,0.00206761,0.0,-1.05365,0.001675,12,...........,-327.67
4.468,-1.05058,0.00203427,0.0,-1.05265,0.001675,12,...........,-327.67
4.47,-1.04957,0.0020301,0.0,-1.05165,0.00165833,12,...........,-327.67
4.472,-1.04864,0.00203843,0.0,-1.05065,0.00165,12,...........,-327.67
4.474,-1.04745,0.00206345,0.0,-1.04965,0.00166667,12,...........,-327.67
4.476,-1.04657,0.00203843,0.0,-1.04865,0.00165,12,...........,-327.67
4.478,-1.04559,0.00204677,0.0,-1.04765,0.00165,12,...........,-327.67
4.48,-1.04452,0.00204677,0.0,-1.04665,0.00165833,12,...........,-327.67
4.482,-1.04345,0.00205094,0.0,-1.04565,0.0017,12,...........,-327.67
4.484,-1.04255,0.00200925,0.0,-1.04465,0.00168333,12,...........,-327.67
4.486,-1.04154,0.00199675,0.0,-1.04365,0.00165,12,...........,-327.67
4.488,-1.04049,0.00206761,0.0,-1.04265,0.00160833,12,...........,-327.67
4.49,-1.03945,0.00208012,0.0,-1.04165,0.00171667,12,...........,-327.67
4.492,-1.03851,0.00204677,0.0,-1.04065,0.00164167,12,...........,-327.67
4.494,-1.03753,0.00209263,0.0,-1.03965,0.00168333,12,...........,-327.67
4.496,-1.03625,0.00209679,0.0,-1.03865,0.00169167,12,...........,-327.67
4.498,-1.03563,0.00210513,0.0,-1.03765,0.0016,12,...........,-327.67
4.5,-1.0345,0.0020301,0.0,-1.03665,0.00168333,12,...........,-327.67
4.502,-1.03361,0.00206345,0.0,-1.03565,0.00164167,12,...........,-327.67
4.504,-1.0328,0.00209263,0.0,-1.03465,0.001675,12,...........,-327.67
4.506,-1.03145,0.00206345,0.0,-1.03365,0.0017,12,...........,-327.67
4.508,-1.03058,0.00207595,0.0,-1.03265,0.00164167,12,...........,-327.67
4.51,-1.02967,0.00203843,0.0,-1.03165,0.0017,12,...........,-327.67
4.512,-1.02842,0.00209679,0.0,-1.03065,0.00169167,12,...........,-327.67
4.514,-1.02752,0.00208012,0.0,-1.02965,0.00166667,12,...........,-327.67
4.516,-1.02661,0.00208846,0.0,-1.02865,0.00166667,12,...........,-327.67
4.518,-1.02557,0.00205511,0.0,-1.02765,0.00158333,12,...........,-327.67
4.52,-1.0246,0.0020426,0.0,-1.02665,0.00164167,12,...........,-327.67
4.522,-1.02345,0.00208429,0.0,-1.02565,0.00166667,12,...........,-327.67
4.524,-1.02254,0.00205511,0.0,-1.02465,0.00164167,12,...........,-327.67
4.526,-1.02165,0.00209263,0.0,-1.02365,0.001725,12,...........,-327.67
4.528,-1.02045,0.00206761,0.0,-1.02265,0.0016,12,...........,-327.67
4.53,-1.01945,0.00210513,0.0,-1.02165,0.00165833,12,...........,-327.67
4.532,-1.01856,0.00208012,0.0,-1.02065,0.0017,12,...........,-327.67
4.534,-1.01757,0.00205511,0.0,-1.01965,0.00163333,12,...........,-327.67
4.536,-1.01648,0.00208846,0.0,-1.01865,0.00166667,12,...........,-327.67
4.538,-1.01546,0.00217183,0.0,-1.01765,0.00163333,12,...........,-327.67
4.54,-1.01452,0.00214265,0.0,-1.01665,0.00169167,12,...........,-327.67
4.542,-1.01356,0.00214682,0.0,-1.01565,0.00165833,12,...........,-327.67
4.544,-1.01249,0.00211764,0.0,-1.01465,0.00165833,12,...........,-327.67
4.546,-1.01148,0.00216766,0.0,-1.01365,0.00171667,12,...........,-327.67
4.548,-1.01063,0.00211347,0.0,-1.01265,0.00169167,12,...........,-327.67
4.55,-1.0097,0.00215932,0.0,-1.01165,0.00166667,12,...........,-327.67
4.552,-1.00882,0.00212597,0.0,-1.01065,0.00168333,12,...........,-327.67
4.554,-1.00745,0.00215515,0.0,-1.00965,0.00168333,12,...........,-327.67
4.556,-1.00658,0.0021885,0.0,-1.00865,0.00164167,12,...........,-327.67
4.558,-1.00569,0.00219267,0.0,-1.00765,0.00166667,12,...........,-327.67
4.56,-1.00433,0.00218433,0.0,-1.00665,0.00169167,12,...........,-327.67
4.562,-1.00349,0.00216766,0.0,-1.00565,0.00168333,12,...........,-327.67
4.564,-1.00259,0.002176,0.0,-1.00465,0.00168333,12,...........,-327.67
4.566,-1.00154,0.00220101,0.0,-1.00365,0.001625,12,...........,-327.67
4.568,-1.00057,0.00217183,0.0,-1.00265,0.00165,12,...........,-327.67
4.57,-0.999454,0.00219684,0.0,-1.00165,0.00166667,12,...........,-327.67
4.572,-0.998583,0.00216349,0.0,-1.00065,0.00168333,12,...........,-327.67
4.574,-0.997654,0.00220101,0.0,-0.99965,0.00165833,12,...........,-327.67
4.576,-0.996458,0.00220101,0.0,-0.99865,0.00168333,12,...........,-327.67
4.578,-0.995475,0.00221768,0.0,-0.99765,0.00166667,12,...........,-327.67
4.58,-0.994642,0.00220101,0.0,-0.99665,0.001625,12,...........,-327.67
4.582,-0.993504,0.00221768,0.0,-0.99565,0.00173333,12,...........,-327.67
4.584,-0.99255,0.00220935,0.0,-0.99465,0.00163333,12,...........,-327.67
4.586,-0.991467,0.00221768,0.0,-0.99365,0.00170833,12,...........,-327.67
4.588,-0.990583,0.00222602,0.0,-0.99265,0.00168333,12,...........,-327.67
4.59,-0.989546,0.00222185,0.0,-0.99165,0.001675,12,...........,-327.67
4.592,-0.988592,0.00221768,0.0,-0.99065,0.00168333,12,...........,-327.67
4.594,-0.987508,0.00224686,0.0,-0.98965,0.001675,12,...........,-327.67
4.596,-0.986562,0.00224269,0.0,-0.98865,0.001675,12,...........,-327.67
4.598,-0.985533,0.00226354,0.0,-0.98765,0.00165,12,...........,-327.67
4.6,-0.984796,0.0022552,0.0,-0.98665,0.00165833,12,...........,-327.67
4.602,-0.983487,0.00227187,0.0,-0.98565,0.00168333,12,...........,-327.67
4.604,-0.982621,0.00226354,0.0,-0.98465,0.00164167,12,...........,-327.67
4.606,-0.981671,0.00226771,0.0,-0.98365,0.00161667,12,...........,-327.67
4.608,-0.980383,0.00223853,0.0,-0.98265,0.00163333,12,...........,-327.67
4.61,-0.97945,0.00226771,0.0,-0.98165,0.001625,12,...........,-327.67
4.612,-0.978642,0.00224686,0.0,-0.98065,0.00166667,12,...........,-327.67
4.614,-0.977583,0.00228438,0.0,-0.97965,0.00165,12,...........,-327.67
4.616,-0.976692,0.00225103,0.0,-0.97865,0.0017,12,...........,-327.67
4.618,-0.97545,0.00223019,0.0,-0.97765,0.00166667,12,...........,-327.67
4.62,-0.974642,0.00223019,0.0,-0.97665,0.00164167,12,...........,-327.67
4.622,-0.97365,0.00227187,0.0,-0.97565,0.00169167,12,...........,-327.67
4.624,-0.972417,0.00225937,0.0,-0.97465,0.00165833,12,...........,-327.67
4.626,-0.971458,0.00226771,0.0,-0.97365,0.00165833,12,...........,-327.67
4.628,-0.9706,0.00227187,0.0,-0.97265,0.00169167,12,...........,-327.67
4.63,-0.969487,0.00227604,0.0,-0.97165,0.00163333,12,...........,-327.67
4.632,-0.968558,0.00226771,0.0,-0.97065,0.001675,12,...........,-327.67
4.634,-0.967467,0.00225937,0.0,-0.96965,0.00165833,12,...........,-327.67
4.636,-0.966592,0.00228855,0.0,-0.96865,0.00164167,12,...........,-327.67
4.638,-0.965608,0.00226771,0.0,-0.96765,0.0017,12,...........,-327.67
4.64,-0.964521,0.00233023,0.0,-0.96665,0.00163333,12,...........,-327.67
4.642,-0.963475,0.00228855,0.0,-0.96565,0.00168333,12,...........,-327.67
4.644,-0.962533,0.00230105,0.0,-0.96465,0.0016,12,...........,-327.67
4.646,-0.961546,0.00232607,0.0,-0.96365,0.00165833,12,...........,-327.67
4.648,-0.960537,0.00229689,0.0,-0.96265,0.00166667,12,...........,-327.67
4.65,-0.95945,0.00229689,0.0,-0.96165,0.001675,12,...........,-327.67
4.652,-0.958592,0.00234691,0.0,-0.96065,0.00164167,12,...........,-327.67
4.654,-0.957658,0.00231773,0.0,-0.95965,0.001625,12,...........,-327.67
4.656,-0.956367,0.00234274,0.0,-0.95865,0.0017,12,...........,-327.67
4.658,-0.955496,0.00230939,0.0,-0.95765,0.001725,12,...........,-327.67
4.66,-0.95455,0.00236358,0.0,-0.95665,0.001625,12,...........,-327.67
4.662,-0.953546,0.00236358,0.0,-0.95565,0.00170833,12,...........,-327.67
4.664,-0.952654,0.00233857,0.0,-0.95465,0.00165833,12,...........,-327.67
4.666,-0.95145,0.00234274,0.0,-0.95365,0.00169167,12,...........,-327.67
4.668,-0.950542,0.00238026,0.0,-0.95265,0.00169167,12,...........,-327.67
4.67,-0.949625,0.00236775,0.0,-0.95165,0.001625,12,...........,-327.67
4.672,-0.948525,0.00240527,0.0,-0.95065,0.0017,12,...........,-327.67
4.674,-0.947471,0.00239276,0.0,-0.94965,0.00164167,12,...........,-327.67
4.676,-0.946621,0.00235108,0.0,-0.94865,0.00165833,12,...........,-327.67
4.678,-0.945575,0.00238026,0.0,-0.94765,0.00168333,12,...........,-327.67
4.68,-0.944625,0.00241361,0.0,-0.94665,0.00161667,12,...........,-327.67
4.682,-0.943458,0.00239693,0.0,-0.94565,0.00166667,12,...........,-327.67
4.684,-0.942567,0.00239276,0.0,-0.94465,0.00165833,12,...........,-327.67
4.686,-0.941612,0.00242194,0.0,-0.94365,0.00166667,12,...........,-327.67
4.688,-0.94055,0.00243445,0.0,-0.94265,0.0017,12,...........,-327.67
4.69,-0.939537,0.00243028,0.0,-0.94165,0.00163333,12,...........,-327.67
4.692,-0.938521,0.00244695,0.0,-0.94065,0.001675,12,...........,-327.67
4.694,-0.937554,0.00241361,0.0,-0.93965,0.00165,12,...........,-327.67
4.696,-0.936533,0.00244279,0.0,-0.93865,0.001675,12,...........,-327.67
4.698,-0.93555,0.00245112,0.0,-0.93765,0.0017,12,...........,-327.67
4.7,-0.934558,0.00244695,0.0,-0.93665,0.00165833,12,...........,-327.67
4.702,-0.933679,0.00243445,0.0,-0.93565,0.00170833,12,...........,-327.67
4.704,-0.932625,0.00242194,0.0,-0.93465,0.00166667,12,...........,-327.67
4.706,-0.931879,0.0024803,0.0,-0.93365,0.00164167,12,...........,-327.67
4.708,-0.930521,0.0024803,0.0,-0.93265,0.00173333,12,...........,-327.67
4.71,-0.929654,0.00247197,0.0,-0.93165,0.00164167,12,...........,-327.67
4.712,-0.928808,0.00243028,0.0,-0.93065,0.001675,12,...........,-327.67
4.714,-0.927467,0.00245112,0.0,-0.92965,0.00169167,12,...........,-327.67
4.716,-0.926546,0.00248447,0.0,-0.92865,0.00164167,12,...........,-327.67
4.718,-0.925642,0.00245529,0.0,-0.92765,0.00166667,12,...........,-327.67
4.72,-0.9245,0.00245529,0.0,-0.92665,0.00165833,12,...........,-327.67
4.722,-0.923654,0.00245529,0.0,-0.92565,0.00164167,12,...........,-327.67
4.724,-0.922533,0.00245946,0.0,-0.92465,0.00169167,12,...........,-327.67
4.726,-0.921567,0.00247197,0.0,-0.92365,0.00165833,12,...........,-327.67
4.728,-0.920787,0.0024803,0.0,-0.92265,0.001675,12,...........,-327.67
4.73,-0.919475,0.00243028,0.0,-0.92165,0.00165,12,...........,-327.67
4.732,-0.918583,0.00247613,0.0,-0.92065,0.00165,12,...........,-327.67
4.734,-0.917625,0.00243028,0.0,-0.91965,0.00171667,12,...........,-327.67
4.736,-0.916529,0.00245946,0.0,-0.91865,0.0017,12,...........,-327.67
4.738,-0.915521,0.00247613,0.0,-0.91765,0.00166667,12,...........,-327.67
4.74,-0.914554,0.0024678,0.0,-0.91665,0.00165833,12,...........,-327.67
4.742,-0.913575,0.00246363,0.0,-0.91565,0.00168333,12,...........,-327.67
4.744,-0.912579,0.00245529,0.0,-0.91465,0.00171667,12,...........,-327.67
4.746,-0.911571,0.00246363,0.0,-0.91365,0.00164167,12,...........,-327.67
4.748,-0.910558,0.0024803,0.0,-0.91265,0.00169167,12,...........,-327.67
4.75,-0.909608,0.0024803,0.0,-0.91165,0.00166667,12,...........,-327.67
4.752,-0.908358,0.00246363,0.0,-0.91065,0.001675,12,...........,-327.67
4.754,-0.907862,0.00243862,0.0,-0.90965,0.00169167,12,...........,-327.67
4.756,-0.906567,0.00246363,0.0,-0.90865,0.00163333,12,...........,-327.67
4.758,-0.905604,0.00245946,0.0,-0.90765,0.0017,12,...........,-327.67
4.76,-0.904804,0.00244695,0.0,-0.90665,0.00165,12,...........,-327.67
4.762,-0.903446,0.00242611,0.0,-0.90565,0.00166667,12,...........,-327.67
4.764,-0.902575,0.00242611,0.0,-0.90465,0.00168333,12,...........,-327.67
4.766,-0.90165,0.00245529,0.0,-0.90365,0.00163333,12,...........,-327.67
4.768,-0.900508,0.00243445,0.0,-0.90265,0.00165833,12,...........,-327.67
4.77,-0.899458,0.00242194,0.0,-0.90165,0.00168333,12,...........,-327.67
4.772,-0.898579,0.00240527,0.0,-0.90065,0.00169167,12,...........,-327.67
4.774,-0.897583,0.00243862,0.0,-0.89965,0.00169167,12,...........,-327.67
4.776,-0.896683,0.00241777,0.0,-0.89865,0.00165833,12,...........,-327.67
4.778,-0.895467,0.00241361,0.0,-0.89765,0.00166667,12,...........,-327.67
4.78,-0.894583,0.00242194,0.0,-0.89665,0.00164167,12,...........,-327.67
4.782,-0.893642,0.00242194,0.0,-0.89565,0.00166667,12,...........,-327.67
4.784,-0.892496,0.00242611,0.0,-0.89465,0.00166667,12,...........,-327.67
4.786,-0.891492,0.00241777,0.0,-0.89365,0.00161667,12,...........,-327.67
4.788,-0.890579,0.00241361,0.0,-0.89265,0.001675,12,...........,-327.67
4.79,-0.889571,0.00237192,0.0,-0.89165,0.00165833,12,...........,-327.67
4.792,-0.888612,0.00237192,0.0,-0.89065,0.00161667,12,...........,-327.67
4.794,-0.887513,0.00235525,0.0,-0.88965,0.00169167,12,...........,-327.67
4.796,-0.886521,0.00238026,0.0,-0.88865,0.00161667,12,...........,-327.67
4.798,-0.885608,0.00239276,0.0,-0.88765,0.00163333,12,...........,-327.67
4.8,-0.884587,0.00235525,0.0,-0.88665,0.00165,12,...........,-327.67
4.802,-0.883533,0.00235941,0.0,-0.88565,0.00165,12,...........,-327.67
4.804,-0.882596,0.0023344,0.0,-0.88465,0.00169167,12,...........,-327.67
4.806,-0.881654,0.00235525,0.0,-0.88365,0.001625,12,...........,-327.67
4.808,-0.880821,0.00236358,0.0,-0.88265,0.001675,12,...........,-327.67
4.81,-0.879467,0.00235525,0.0,-0.88165,0.00166667,12,...........,-327.67
4.812,-0.878583,0.00235525,0.0,-0.88065,0.00163333,12,...........,-327.67
4.814,-0.877687,0.00231773,0.0,-0.87965,0.00171667,12,...........,-327.67
4.816,-0.876508,0.00233023,0.0,-0.87865,0.00164167,12,...........,-327.67
4.818,-0.875542,0.0023219,0.0,-0.87765,0.00168333,12,...........,-327.67
4.82,-0.874583,0.00235941,0.0,-0.87665,0.00168333,12,...........,-327.67
4.822,-0.8736,0.00235941,0.0,-0.87565,0.0017,12,...........,-327.67
4.824,-0.872729,0.00238443,0.0,-0.87465,0.00166667,12,...........,-327.67
4.826,-0.871467,0.00235525,0.0,-0.87365,0.00164167,12,...........,-327.67
4.828,-0.8706,0.00236775,0.0,-0.87265,0.00165,12,...........,-327.67
4.83,-0.869629,0.0023344,0.0,-0.87165,0.0017,12,...........,-327.67
4.832,-0.868433,0.00235108,0.0,-0.87065,0.00165833,12,...........,-327.67
4.834,-0.86745,0.00234691,0.0,-0.86965,0.00168333,12,...........,-327.67
4.836,-0.866625,0.00231356,0.0,-0.86865,0.00164167,12,...........,-327.67
4.838,-0.865562,0.0023344,0.0,-0.86765,0.00168333,12,...........,-327.67
4.84,-0.86455,0.00233857,0.0,-0.86665,0.00168333,12,...........,-327.67
4.842,-0.8635,0.00235108,0.0,-0.86565,0.001625,12,...........,-327.67
4.844,-0.862558,0.00234691,0.0,-0.86465,0.001675,12,...........,-327.67
4.846,-0.861592,0.00233023,0.0,-0.86365,0.00166667,12,...........,-327.67
4.848,-0.860537,0.0023219,0.0,-0.86265,0.001625,12,...........,-327.67
4.85,-0.859504,0.00235525,0.0,-0.86165,0.00169167,12,...........,-327.67
4.852,-0.858579,0.0023219,0.0,-0.86065,0.00161667,12,...........,-327.67
4.854,-0.857521,0.00234691,0.0,-0.85965,0.00168333,12,...........,-327.67
4.856,-0.856767,0.00233023,0.0,-0.85865,0.00168333,12,...........,-327.67
4.858,-0.855567,0.0023219,0.0,-0.85765,0.00166667,12,...........,-327.67
4.86,-0.854579,0.00233023,0.0,-0.85665,0.00168333,12,...........,-327.67
4.862,-0.853658,0.00234691,0.0,-0.85565,0.00163333,12,...........,-327.67
4.864,-0.852433,0.00234691,0.0,-0.85465,0.00165,12,...........,-327.67
4.866,-0.851492,0.00235525,0.0,-0.85365,0.00169167,12,...........,-327.67
4.868,-0.850592,0.00236358,0.0,-0.85265,0.00165833,12,...........,-327.67
4.87,-0.849621,0.00237609,0.0,-0.85165,0.0017,12,...........,-327.67
4.872,-0.848662,0.00235108,0.0,-0.85065,0.00161667,12,...........,-327.67
4.874,-0.847442,0.00234691,0.0,-0.84965,0.00164167,12,...........,-327.67
4.876,-0.846596,0.00236775,0.0,-0.84865,0.00168333,12,...........,-327.67
4.878,-0.845642,0.00236358,0.0,-0.84765,0.00163333,12,...........,-327.67
4.88,-0.844475,0.00235525,0.0,-0.84665,0.0017,12,...........,-327.67
4.882,-0.843504,0.00235108,0.0,-0.84565,0.00166667,12,...........,-327.67
4.884,-0.842579,0.00238026,0.0,-0.84465,0.00166667,12,...........,-327.67
4.886,-0.841617,0.00239693,0.0,-0.84365,0.001675,12,...........,-327.67
4.888,-0.84065,0.00235525,0.0,-0.84265,0.00166667,12,...........,-327.67
4.89,-0.839471,0.00237192,0.0,-0.84165,0.001675,12,...........,-327.67
