T,Vf,Im,Vu,Sig,Ach,IERange,Over,Temp
9.982,0.29815,0.00203843,0.0,0.29635,0.00169167,12,...........,-327.67
9.984,0.2968,0.00200925,0.0,0.29535,0.00171667,12,...........,-327.67
9.986,0.2961,0.00201342,0.0,0.29435,0.00165833,12,...........,-327.67
9.988,0.295042,0.0020426,0.0,0.29335,0.00164167,12,...........,-327.67
9.99,0.294133,0.00198841,0.0,0.29235,0.00165,12,...........,-327.67
9.992,0.293183,0.00201342,0.0,0.29135,0.00165833,12,...........,-327.67
9.994,0.292046,0.00198007,0.0,0.29035,0.00166667,12,...........,-327.67
9.996,0.291087,0.00200508,0.0,0.28935,0.0016,12,...........,-327.67
9.998,0.290158,0.00199675,0.0,0.28835,0.00165,12,...........,-327.67
10.0,0.289175,0.00200508,0.0,0.28735,0.00168333,12,...........,-327.67
10.002,0.288087,0.0020426,0.0,0.28635,0.00161667,12,...........,-327.67
10.004,0.287088,0.00208012,0.0,0.28535,0.001675,12,...........,-327.67
10.006,0.28615,0.00199675,0.0,0.28435,0.001675,12,...........,-327.67
10.008,0.285283,0.00202593,0.0,0.28335,0.00165833,12,...........,-327.67
10.01,0.283954,0.00200508,0.0,0.28235,0.00166667,12,...........,-327.67
10.012,0.283058,0.00201342,0.0,0.28135,0.00165833,12,...........,-327.67
10.014,0.28215,0.00203427,0.0,0.28035,0.00165,12,...........,-327.67
10.016,0.280971,0.00201342,0.0,0.27935,0.001675,12,...........,-327.67
10.018,0.280133,0.0020301,0.0,0.27835,0.00163333,12,...........,-327.67
10.02,0.279058,0.00200092,0.0,0.27735,0.00170833,12,...........,-327.67
10.022,0.278125,0.00200925,0.0,0.27635,0.00163333,12,...........,-327.67
10.024,0.27735,0.00202593,0.0,0.27535,0.00165,12,...........,-327.67
10.026,0.275958,0.00200508,0.0,0.27435,0.00166667,12,...........,-327.67
10.028,0.275017,0.0019634,0.0,0.27335,0.001675,12,...........,-327.67
10.03,0.274183,0.00202593,0.0,0.27235,0.001725,12,...........,-327.67
10.032,0.272842,0.00199675,0.0,0.27135,0.00165,12,...........,-327.67
10.034,0.272292,0.00203843,0.0,0.27035,0.00165833,12,...........,-327.67
10.036,0.271096,0.00202176,0.0,0.26935,0.001675,12,...........,-327.67
10.038,0.269946,0.00201759,0.0,0.26835,0.00160833,12,...........,-327.67
10.04,0.26935,0.00202176,0.0,0.26735,0.00168333,12,...........,-327.67
10.042,0.26805,0.00198007,0.0,0.26635,0.0017,12,...........,-327.67
10.044,0.267125,0.00199258,0.0,0.26535,0.00165,12,...........,-327.67
10.046,0.26615,0.00200092,0.0,0.26435,0.0017,12,...........,-327.67
10.048,0.265142,0.00199258,0.0,0.26335,0.001625,12,...........,-327.67
10.05,0.264113,0.0019759,0.0,0.26235,0.00166667,12,...........,-327.67
10.052,0.263063,0.00201759,0.0,0.26135,0.00164167,12,...........,-327.67
10.054,0.262158,0.00198424,0.0,0.26035,0.00165,12,...........,-327.67
10.056,0.261225,0.00198424,0.0,0.25935,0.00171667,12,...........,-327.67
10.058,0.259983,0.00201342,0.0,0.25835,0.00165833,12,...........,-327.67
10.06,0.259079,0.00199675,0.0,0.25735,0.001675,12,...........,-327.67
10.062,0.25815,0.00198424,0.0,0.25635,0.00165833,12,...........,-327.67
10.064,0.256958,0.0019634,0.0,0.25535,0.00165833,12,...........,-327.67
10.066,0.256171,0.00200092,0.0,0.25435,0.00166667,12,...........,-327.67
10.068,0.255025,0.00197174,0.0,0.25335,0.001625,12,...........,-327.67
10.07,0.254158,0.00196757,0.0,0.25235,0.00165833,12,...........,-327.67
10.072,0.253317,0.00198424,0.0,0.25135,0.00166667,12,...........,-327.67
10.074,0.251942,0.00196757,0.0,0.25035,0.001625,12,...........,-327.67
10.076,0.251071,0.00198424,0.0,0.24935,0.0017,12,...........,-327.67
10.078,0.25015,0.00197174,0.0,0.24835,0.00163333,12,...........,-327.67
10.08,0.2488,0.00199675,0.0,0.24735,0.00169167,12,...........,-327.67
10.082,0.248125,0.00198841,0.0,0.24635,0.00165833,12,...........,-327.67
10.084,0.247042,0.00197174,0.0,0.24535,0.00165,12,...........,-327.67
10.086,0.246046,0.00193839,0.0,0.24435,0.00169167,12,...........,-327.67
10.088,0.245275,0.00195923,0.0,0.24335,0.00160833,12,...........,-327.67
10.09,0.243946,0.0019759,0.0,0.24235,0.0017,12,...........,-327.67
10.092,0.243125,0.00200092,0.0,0.24135,0.00166667,12,...........,-327.67
10.094,0.24215,0.00198841,0.0,0.24035,0.00165833,12,...........,-327.67
10.096,0.24115,0.00196757,0.0,0.23935,0.0017,12,...........,-327.67
10.098,0.240117,0.0019634,0.0,0.23835,0.00163333,12,...........,-327.67
10.1,0.2391,0.00196757,0.0,0.23735,0.00173333,12,...........,-327.67
10.102,0.238142,0.00199675,0.0,0.23635,0.00165,12,...........,-327.67
10.104,0.237242,0.00198424,0.0,0.23535,0.00165833,12,...........,-327.67
10.106,0.235954,0.00198007,0.0,0.23435,0.0017,12,...........,-327.67
10.108,0.235087,0.00195923,0.0,0.23335,0.00158333,12,...........,-327.67
10.11,0.23415,0.00193839,0.0,0.23235,0.00163333,12,...........,-327.67
10.112,0.233075,0.00193839,0.0,0.23135,0.00165833,12,...........,-327.67
10.114,0.232246,0.00193005,0.0,0.23035,0.00166667,12,...........,-327.67
10.116,0.231033,0.00197174,0.0,0.22935,0.00165833,12,...........,-327.67
10.118,0.230125,0.00195089,0.0,0.22835,0.00166667,12,...........,-327.67
10.12,0.229308,0.00199258,0.0,0.22735,0.00168333,12,...........,-327.67
10.122,0.227958,0.00195923,0.0,0.22635,0.00168333,12,...........,-327.67
10.124,0.227025,0.00193839,0.0,0.22535,0.00166667,12,...........,-327.67
10.126,0.226146,0.00198007,0.0,0.22435,0.00166667,12,...........,-327.67
10.128,0.224925,0.00195089,0.0,0.22335,0.001625,12,...........,-327.67
10.13,0.224217,0.00198424,0.0,0.22235,0.00168333,12,...........,-327.67
10.132,0.223042,0.0019759,0.0,0.22135,0.00168333,12,...........,-327.67
10.134,0.222029,0.00193005,0.0,0.22035,0.0016,12,...........,-327.67
10.136,0.221337,0.00198007,0.0,0.21935,0.00165,12,...........,-327.67
10.138,0.219929,0.00196757,0.0,0.21835,0.00166667,12,...........,-327.67
10.14,0.219054,0.00193839,0.0,0.21735,0.00164167,12,...........,-327.67
10.142,0.21815,0.00195089,0.0,0.21635,0.001675,12,...........,-327.67
10.144,0.217154,0.00194256,0.0,0.21535,0.00166667,12,...........,-327.67
10.146,0.216129,0.00194256,0.0,0.21435,0.00165833,12,...........,-327.67
10.148,0.215075,0.00193422,0.0,0.21335,0.001625,12,...........,-327.67
10.15,0.214154,0.00193839,0.0,0.21235,0.00164167,12,...........,-327.67
10.152,0.213171,0.00192171,0.0,0.21135,0.00165833,12,...........,-327.67
10.154,0.212042,0.00192171,0.0,0.21035,0.00165833,12,...........,-327.67
10.156,0.211079,0.00193839,0.0,0.20935,0.00165833,12,...........,-327.67
10.158,0.210158,0.0019759,0.0,0.20835,0.00165,12,...........,-327.67
10.16,0.209071,0.00195089,0.0,0.20735,0.001625,12,...........,-327.67
10.162,0.208133,0.0019759,0.0,0.20635,0.00166667,12,...........,-327.67
10.164,0.207083,0.00192171,0.0,0.20535,0.00165,12,...........,-327.67
10.166,0.206158,0.00195089,0.0,0.20435,0.001675,12,...........,-327.67
10.168,0.205333,0.00193839,0.0,0.20335,0.00168333,12,...........,-327.67
10.17,0.203958,0.00195506,0.0,0.20235,0.00168333,12,...........,-327.67
10.172,0.203042,0.0018967,0.0,0.20135,0.00170833,12,...........,-327.67
10.174,0.20215,0.00190921,0.0,0.20035,0.00161667,12,...........,-327.67
10.176,0.200929,0.00190087,0.0,0.19935,0.00164167,12,...........,-327.67
10.178,0.200208,0.00193005,0.0,0.19835,0.001675,12,...........,-327.67
10.18,0.199008,0.00191338,0.0,0.19735,0.00165833,12,...........,-327.67
10.182,0.19805,0.00192171,0.0,0.19635,0.00164167,12,...........,-327.67
10.184,0.197292,0.00190921,0.0,0.19535,0.00161667,12,...........,-327.67
10.186,0.195992,0.00197174,0.0,0.19435,0.00165,12,...........,-327.67
10.188,0.195012,0.00194256,0.0,0.19335,0.0017,12,...........,-327.67
10.19,0.19415,0.00193005,0.0,0.19235,0.00166667,12,...........,-327.67
10.192,0.192821,0.00194672,0.0,0.19135,0.00169167,12,...........,-327.67
10.194,0.192212,0.00188836,0.0,0.19035,0.00163333,12,...........,-327.67
10.196,0.191117,0.00193839,0.0,0.18935,0.00163333,12,...........,-327.67
10.198,0.190154,0.00194672,0.0,0.18835,0.00165833,12,...........,-327.67
10.2,0.189179,0.00190504,0.0,0.18735,0.00163333,12,...........,-327.67
10.202,0.188004,0.00186752,0.0,0.18635,0.00171667,12,...........,-327.67
10.204,0.187121,0.00195923,0.0,0.18535,0.00164167,12,...........,-327.67
10.206,0.18615,0.00192171,0.0,0.18435,0.00166667,12,...........,-327.67
10.208,0.185117,0.00193422,0.0,0.18335,0.00163333,12,...........,-327.67
10.21,0.184121,0.00191754,0.0,0.18235,0.00160833,12,...........,-327.67
10.212,0.183058,0.00192171,0.0,0.18135,0.00168333,12,...........,-327.67
10.214,0.182121,0.00191338,0.0,0.18035,0.00166667,12,...........,-327.67
10.216,0.181275,0.00190087,0.0,0.17935,0.00166667,12,...........,-327.67
10.218,0.179967,0.00192171,0.0,0.17835,0.00165833,12,...........,-327.67
10.22,0.179071,0.00191338,0.0,0.17735,0.00161667,12,...........,-327.67
10.222,0.17815,0.00192171,0.0,0.17635,0.00170833,12,...........,-327.67
10.224,0.177046,0.00191754,0.0,0.17535,0.00158333,12,...........,-327.67
10.226,0.176167,0.00188836,0.0,0.17435,0.00161667,12,...........,-327.67
10.228,0.175092,0.00192588,0.0,0.17335,0.00166667,12,...........,-327.67
10.23,0.174158,0.00194672,0.0,0.17235,0.00165833,12,...........,-327.67
10.232,0.173317,0.00190087,0.0,0.17135,0.00170833,12,...........,-327.67
10.234,0.17195,0.00190921,0.0,0.17035,0.00168333,12,...........,-327.67
10.236,0.171096,0.00191338,0.0,0.16935,0.00165,12,...........,-327.67
10.238,0.17015,0.00191754,0.0,0.16835,0.00165,12,...........,-327.67
10.24,0.168804,0.00187586,0.0,0.16735,0.00165833,12,...........,-327.67
10.242,0.168113,0.00188836,0.0,0.16635,0.0016,12,...........,-327.67
10.244,0.167017,0.00192171,0.0,0.16535,0.00165833,12,...........,-327.67
10.246,0.16615,0.00188836,0.0,0.16435,0.00165833,12,...........,-327.67
10.248,0.165154,0.00188836,0.0,0.16335,0.00168333,12,...........,-327.67
10.25,0.164083,0.00188836,0.0,0.16235,0.00165833,12,...........,-327.67
10.252,0.163071,0.00189253,0.0,0.16135,0.00168333,12,...........,-327.67
10.254,0.16215,0.00191338,0.0,0.16035,0.00169167,12,...........,-327.67
10.256,0.1612,0.00188836,0.0,0.15935,0.00165,12,...........,-327.67
10.258,0.160154,0.00193422,0.0,0.15835,0.0017,12,...........,-327.67
10.26,0.159096,0.00193005,0.0,0.15735,0.00165,12,...........,-327.67
10.262,0.15815,0.0018842,0.0,0.15635,0.00170833,12,...........,-327.67
10.264,0.157217,0.00188003,0.0,0.15535,0.00165,12,...........,-327.67
10.266,0.15595,0.00190504,0.0,0.15435,0.00171667,12,...........,-327.67
10.268,0.155108,0.00187586,0.0,0.15335,0.0017,12,...........,-327.67
10.27,0.15415,0.00189253,0.0,0.15235,0.00158333,12,...........,-327.67
10.272,0.152983,0.00189253,0.0,0.15135,0.00166667,12,...........,-327.67
10.274,0.152146,0.00188836,0.0,0.15035,0.001675,12,...........,-327.67
10.276,0.151008,0.00193005,0.0,0.14935,0.00165833,12,...........,-327.67
10.278,0.150104,0.00191754,0.0,0.14835,0.00165,12,...........,-327.67
10.28,0.149292,0.00193005,0.0,0.14735,0.00164167,12,...........,-327.67
10.282,0.147942,0.00191338,0.0,0.14635,0.00164167,12,...........,-327.67
10.284,0.147033,0.00190504,0.0,0.14535,0.00163333,12,...........,-327.67
10.286,0.14615,0.00186752,0.0,0.14435,0.00166667,12,...........,-327.67
10.288,0.144904,0.00191338,0.0,0.14335,0.0017,12,...........,-327.67
10.29,0.144208,0.0018967,0.0,0.14235,0.001625,12,...........,-327.67
10.292,0.143096,0.00191338,0.0,0.14135,0.00168333,12,...........,-327.67
10.294,0.141867,0.0018967,0.0,0.14035,0.00168333,12,...........,-327.67
10.296,0.14135,0.00192588,0.0,0.13935,0.00163333,12,...........,-327.67
10.298,0.140067,0.00188836,0.0,0.13835,0.00165833,12,...........,-327.67
10.3,0.139142,0.00193422,0.0,0.13735,0.001675,12,...........,-327.67
10.302,0.13815,0.00190087,0.0,0.13635,0.00166667,12,...........,-327.67
10.304,0.137129,0.00188836,0.0,0.13535,0.001725,12,...........,-327.67
10.306,0.13615,0.00186335,0.0,0.13435,0.00163333,12,...........,-327.67
10.308,0.135112,0.00190504,0.0,0.13335,0.00168333,12,...........,-327.67
10.31,0.134158,0.00188836,0.0,0.13235,0.00166667,12,...........,-327.67
10.312,0.133171,0.00188003,0.0,0.13135,0.00169167,12,...........,-327.67
10.314,0.132,0.0018842,0.0,0.13035,0.00169167,12,...........,-327.67
10.316,0.131087,0.00187169,0.0,0.12935,0.00161667,12,...........,-327.67
10.318,0.130154,0.00189253,0.0,0.12835,0.00165,12,...........,-327.67
10.32,0.12905,0.00188003,0.0,0.12735,0.001675,12,...........,-327.67
10.322,0.128196,0.00186752,0.0,0.12635,0.00165,12,...........,-327.67
10.324,0.127033,0.00187169,0.0,0.12535,0.00169167,12,...........,-327.67
10.326,0.12615,0.00188003,0.0,0.12435,0.0017,12,...........,-327.67
10.328,0.125329,0.00187169,0.0,0.12335,0.00166667,12,...........,-327.67
10.33,0.12395,0.00187586,0.0,0.12235,0.00165,12,...........,-327.67
10.332,0.123054,0.00183834,0.0,0.12135,0.00168333,12,...........,-327.67
10.334,0.122167,0.00188836,0.0,0.12035,0.00168333,12,...........,-327.67
10.336,0.120879,0.00185502,0.0,0.11935,0.00165833,12,...........,-327.67
10.338,0.120129,0.00182167,0.0,0.11835,0.00169167,12,...........,-327.67
10.34,0.119017,0.00187169,0.0,0.11735,0.00165,12,...........,-327.67
10.342,0.117954,0.00187586,0.0,0.11635,0.00166667,12,...........,-327.67
10.344,0.117179,0.0018842,0.0,0.11535,0.00171667,12,...........,-327.67
10.346,0.115958,0.00186752,0.0,0.11435,0.001625,12,...........,-327.67
10.348,0.115133,0.00183,0.0,0.11335,0.00168333,12,...........,-327.67
10.35,0.114129,0.00187586,0.0,0.11235,0.00166667,12,...........,-327.67
10.352,0.113154,0.00186752,0.0,0.11135,0.00170833,12,...........,-327.67
10.354,0.112125,0.00188836,0.0,0.11035,0.00165,12,...........,-327.67
10.356,0.111125,0.00188003,0.0,0.10935,0.0016,12,...........,-327.67
10.358,0.11015,0.00187169,0.0,0.10835,0.00169167,12,...........,-327.67
10.36,0.109229,0.00184251,0.0,0.10735,0.00166667,12,...........,-327.67
10.362,0.107971,0.00183,0.0,0.10635,0.001625,12,...........,-327.67
10.364,0.107096,0.00182167,0.0,0.10535,0.001675,12,...........,-327.67
10.366,0.10615,0.00186335,0.0,0.10435,0.001625,12,...........,-327.67
10.368,0.105096,0.00186335,0.0,0.10335,0.00169167,12,...........,-327.67
10.37,0.104175,0.00186752,0.0,0.10235,0.00169167,12,...........,-327.67
10.372,0.103021,0.00185085,0.0,0.10135,0.00169167,12,...........,-327.67
10.374,0.1021,0.00184668,0.0,0.10035,0.0017,12,...........,-327.67
10.376,0.101283,0.00187169,0.0,0.09935,0.001625,12,...........,-327.67
10.378,0.099975,0.00183834,0.0,0.09835,0.0017,12,...........,-327.67
10.38,0.0990667,0.00184251,0.0,0.09735,0.00169167,12,...........,-327.67
10.382,0.0981583,0.00182167,0.0,0.09635,0.00164167,12,...........,-327.67
10.384,0.0970083,0.00182167,0.0,0.09535,0.0017,12,...........,-327.67
10.386,0.0962333,0.00185502,0.0,0.09435,0.001675,12,...........,-327.67
10.388,0.095,0.00185502,0.0,0.09335,0.00168333,12,...........,-327.67
10.39,0.0940875,0.00184251,0.0,0.09235,0.00170833,12,...........,-327.67
10.392,0.0933333,0.0018175,0.0,0.09135,0.00164167,12,...........,-327.67
10.394,0.0919708,0.00182584,0.0,0.09035,0.00169167,12,...........,-327.67
10.396,0.0910333,0.00183417,0.0,0.08935,0.00160833,12,...........,-327.67
10.398,0.09015,0.00182584,0.0,0.08835,0.00166667,12,...........,-327.67
10.4,0.0891458,0.00184668,0.0,0.08735,0.00169167,12,...........,-327.67
10.402,0.0881333,0.0018175,0.0,0.08635,0.001625,12,...........,-327.67
10.404,0.0871167,0.00183834,0.0,0.08535,0.0016,12,...........,-327.67
10.406,0.0861542,0.00185085,0.0,0.08435,0.00165833,12,...........,-327.67
10.408,0.0851417,0.00180499,0.0,0.08335,0.00165833,12,...........,-327.67
10.41,0.0841042,0.0018175,0.0,0.08235,0.00170833,12,...........,-327.67
10.412,0.0830875,0.00183417,0.0,0.08135,0.0017,12,...........,-327.67
10.414,0.0821583,0.00183,0.0,0.08035,0.001675,12,...........,-327.67
10.416,0.081125,0.00180499,0.0,0.07935,0.00168333,12,...........,-327.67
10.418,0.0801417,0.00186752,0.0,0.07835,0.00166667,12,...........,-327.67
10.42,0.0790458,0.00181333,0.0,0.07735,0.001675,12,...........,-327.67
10.422,0.0781667,0.00181333,0.0,0.07635,0.00165833,12,...........,-327.67
10.424,0.0773125,0.00181333,0.0,0.07535,0.00170833,12,...........,-327.67
10.426,0.0759542,0.0018175,0.0,0.07435,0.0017,12,...........,-327.67
10.428,0.0751042,0.00181333,0.0,0.07335,0.001675,12,...........,-327.67
10.43,0.07415,0.00180916,0.0,0.07235,0.00166667,12,...........,-327.67
10.432,0.0730167,0.00179249,0.0,0.07135,0.00163333,12,...........,-327.67
10.434,0.072225,0.00178832,0.0,0.07035,0.00165833,12,...........,-327.67
10.436,0.0709917,0.00179666,0.0,0.06935,0.00164167,12,...........,-327.67
10.438,0.070125,0.00177164,0.0,0.06835,0.00169167,12,...........,-327.67
10.44,0.069325,0.00175914,0.0,0.06735,0.00165833,12,...........,-327.67
10.442,0.068,0.00177581,0.0,0.06635,0.001625,12,...........,-327.67
10.444,0.067125,0.00178415,0.0,0.06535,0.001725,12,...........,-327.67
10.446,0.0661958,0.0018175,0.0,0.06435,0.0017,12,...........,-327.67
10.448,0.0649458,0.00177581,0.0,0.06335,0.00165833,12,...........,-327.67
10.45,0.0642667,0.00176748,0.0,0.06235,0.00165833,12,...........,-327.67
10.452,0.0631167,0.00179249,0.0,0.06135,0.00169167,12,...........,-327.67
10.454,0.0621583,0.00174246,0.0,0.06035,0.00165,12,...........,-327.67
10.456,0.0612042,0.0017383,0.0,0.05935,0.00165833,12,...........,-327.67
10.458,0.0601,0.00176331,0.0,0.05835,0.00165833,12,...........,-327.67
10.46,0.0591542,0.00172996,0.0,0.05735,0.00165833,12,...........,-327.67
10.462,0.0581625,0.00171745,0.0,0.05635,0.001625,12,...........,-327.67
10.464,0.0571542,0.00175914,0.0,0.05535,0.00168333,12,...........,-327.67
10.466,0.0561708,0.00172162,0.0,0.05435,0.001675,12,...........,-327.67
10.468,0.0551,0.0017508,0.0,0.05335,0.001625,12,...........,-327.67
10.47,0.054175,0.00174663,0.0,0.05235,0.001725,12,...........,-327.67
10.472,0.0533333,0.00174663,0.0,0.05135,0.00166667,12,...........,-327.67
10.474,0.0519583,0.00172996,0.0,0.05035,0.00164167,12,...........,-327.67
10.476,0.0511125,0.00172996,0.0,0.04935,0.00161667,12,...........,-327.67
10.478,0.0501625,0.0017383,0.0,0.04835,0.001625,12,...........,-327.67
10.48,0.0490792,0.00172162,0.0,0.04735,0.00168333,12,...........,-327.67
10.482,0.0481583,0.00172996,0.0,0.04635,0.00165833,12,...........,-327.67
10.484,0.0470667,0.0017383,0.0,0.04535,0.00161667,12,...........,-327.67
10.486,0.0461625,0.00171745,0.0,0.04435,0.00169167,12,...........,-327.67
10.488,0.0452958,0.00172579,0.0,0.04335,0.00165833,12,...........,-327.67
10.49,0.043975,0.00172162,0.0,0.04235,0.00169167,12,...........,-327.67
10.492,0.0431333,0.00171745,0.0,0.04135,0.001625,12,...........,-327.67
10.494,0.042175,0.00169244,0.0,0.04035,0.00164167,12,...........,-327.67
10.496,0.0408125,0.00169661,0.0,0.03935,0.00165833,12,...........,-327.67
10.498,0.04015,0.00170912,0.0,0.03835,0.00165,12,...........,-327.67
10.5,0.0390167,0.00170078,0.0,0.03735,0.00163333,12,...........,-327.67
10.502,0.0381417,0.0016841,0.0,0.03635,0.001725,12,...........,-327.67
10.504,0.0371542,0.00170495,0.0,0.03535,0.00166667,12,...........,-327.67
10.506,0.0360833,0.00167577,0.0,0.03435,0.00171667,12,...........,-327.67
10.508,0.0351292,0.00167994,0.0,0.03335,0.00165833,12,...........,-327.67
10.51,0.0341417,0.00164242,0.0,0.03235,0.00170833,12,...........,-327.67
10.512,0.0332333,0.00165492,0.0,0.03135,0.00164167,12,...........,-327.67
10.514,0.0321417,0.00164242,0.0,0.03035,0.00168333,12,...........,-327.67
10.516,0.0311333,0.00162158,0.0,0.02935,0.00166667,12,...........,-327.67
10.518,0.0301583,0.00166326,0.0,0.02835,0.00163333,12,...........,-327.67
10.52,0.0293167,0.00164242,0.0,0.02735,0.00168333,12,...........,-327.67
10.522,0.0279833,0.00161741,0.0,0.02635,0.001675,12,...........,-327.67
10.524,0.0271792,0.00163825,0.0,0.02535,0.00168333,12,...........,-327.67
10.526,0.02615,0.00164659,0.0,0.02435,0.001625,12,...........,-327.67
10.528,0.0252125,0.00162991,0.0,0.02335,0.00164167,12,...........,-327.67
10.53,0.0241417,0.00162574,0.0,0.02235,0.00171667,12,...........,-327.67
10.532,0.0230542,0.00161741,0.0,0.02135,0.001625,12,...........,-327.67
10.534,0.0221333,0.00160907,0.0,0.02035,0.001625,12,...........,-327.67
10.536,0.02135,0.00158823,0.0,0.01935,0.00170833,12,...........,-327.67
10.538,0.0199542,0.00162574,0.0,0.01835,0.00161667,12,...........,-327.67
10.54,0.019225,0.00157572,0.0,0.01735,0.00165833,12,...........,-327.67
10.542,0.0181917,0.00161324,0.0,0.01635,0.00169167,12,...........,-327.67
10.544,0.016925,0.00158406,0.0,0.01535,0.00166667,12,...........,-327.67
10.546,0.0162917,0.00161324,0.0,0.01435,0.001675,12,...........,-327.67
10.548,0.0150958,0.00161741,0.0,0.01335,0.001625,12,...........,-327.67
10.55,0.0139583,0.0015924,0.0,0.01235,0.00168333,12,...........,-327.67
10.552,0.0133333,0.00157155,0.0,0.01135,0.00166667,12,...........,-327.67
10.554,0.0120833,0.00160907,0.0,0.01035,0.00165833,12,...........,-327.67
10.556,0.0111625,0.00154237,0.0,0.00935,0.00169167,12,...........,-327.67
10.558,0.0101542,0.00157989,0.0,0.00835001,0.00164167,12,...........,-327.67
10.56,0.009175,0.00157989,0.0,0.00734997,0.00165833,12,...........,-327.67
10.562,0.0081875,0.0015924,0.0,0.00634998,0.00166667,12,...........,-327.67
10.564,0.00714167,0.0015382,0.0,0.00534999,0.001625,12,...........,-327.67
10.566,0.00619167,0.00157572,0.0,0.00435001,0.00170833,12,...........,-327.67
10.568,0.00524583,0.00155905,0.0,0.00334996,0.00161667,12,...........,-327.67
10.57,0.004,0.00155071,0.0,0.00234997,0.00168333,12,...........,-327.67
10.572,0.00320417,0.00157572,0.0,0.00134999,0.0017,12,...........,-327.67
10.574,0.0021625,0.00155071,0.0,0.000349998,0.00165,12,...........,-327.67
10.576,0.00111667,0.00156322,0.0,-0.000650018,0.00165833,12,...........,-327.67
10.578,0.000225,0.00155905,0.0,-0.00165001,0.00164167,12,...........,-327.67
10.58,-0.0008625,0.00155905,0.0,-0.00265002,0.00166667,12,...........,-327.67
10.582,-0.0017625,0.00155488,0.0,-0.00365001,0.00165833,12,...........,-327.67
10.584,-0.0027,0.00156738,0.0,-0.00465003,0.00166667,12,...........,-327.67
10.586,-0.00404167,0.00155905,0.0,-0.00565001,0.00166667,12,...........,-327.67
10.588,-0.0048375,0.00154237,0.0,-0.00665,0.0017,12,...........,-327.67
10.59,-0.00583333,0.00156322,0.0,-0.00765002,0.00166667,12,...........,-327.67
10.592,-0.00699583,0.00154237,0.0,-0.00865,0.00170833,12,...........,-327.67
10.594,-0.0078375,0.00156738,0.0,-0.00965002,0.00163333,12,...........,-327.67
10.596,-0.00885417,0.00155071,0.0,-0.01065,0.00166667,12,...........,-327.67
10.598,-0.00992917,0.00154237,0.0,-0.01165,0.00165833,12,...........,-327.67
10.6,-0.0106792,0.00152987,0.0,-0.01265,0.001675,12,...........,-327.67
10.602,-0.0120167,0.0015382,0.0,-0.01365,0.00168333,12,...........,-327.67
10.604,-0.0127792,0.00152987,0.0,-0.01465,0.0016,12,...........,-327.67
10.606,-0.0137583,0.00152987,0.0,-0.01565,0.0017,12,...........,-327.67
10.608,-0.0147917,0.00155905,0.0,-0.01665,0.00169167,12,...........,-327.67
10.61,-0.0158,0.00155071,0.0,-0.01765,0.00170833,12,...........,-327.67
10.612,-0.0168042,0.00152987,0.0,-0.01865,0.001675,12,...........,-327.67
10.614,-0.0177958,0.00154237,0.0,-0.01965,0.001675,12,...........,-327.67
10.616,-0.018725,0.00150902,0.0,-0.02065,0.00169167,12,...........,-327.67
10.618,-0.019925,0.00154237,0.0,-0.02165,0.0017,12,...........,-327.67
10.62,-0.0208083,0.0015257,0.0,-0.02265,0.001675,12,...........,-327.67
10.622,-0.0218292,0.00150069,0.0,-0.02365,0.00168333,12,...........,-327.67
10.624,-0.0227583,0.00152153,0.0,-0.02465,0.00164167,12,...........,-327.67
10.626,-0.0237458,0.00152987,0.0,-0.02565,0.001675,12,...........,-327.67
10.628,-0.0248542,0.00152987,0.0,-0.02665,0.00166667,12,...........,-327.67
10.63,-0.0258333,0.00150069,0.0,-0.02765,0.00163333,12,...........,-327.67
10.632,-0.0266917,0.00154654,0.0,-0.02865,0.00171667,12,...........,-327.67
10.634,-0.0280125,0.00150069,0.0,-0.02965,0.001625,12,...........,-327.67
10.636,-0.0287667,0.00153404,0.0,-0.03065,0.001675,12,...........,-327.67
10.638,-0.0297833,0.00150902,0.0,-0.03165,0.00166667,12,...........,-327.67
10.64,-0.0307542,0.0015382,0.0,-0.03265,0.001675,12,...........,-327.67
10.642,-0.031675,0.00151736,0.0,-0.03365,0.0017,12,...........,-327.67
10.644,-0.0328958,0.00154237,0.0,-0.03465,0.00165833,12,...........,-327.67
10.646,-0.0338458,0.0015382,0.0,-0.03565,0.00166667,12,...........,-327.67
10.648,-0.0347,0.00149652,0.0,-0.03665,0.00165,12,...........,-327.67
10.65,-0.0359792,0.00148818,0.0,-0.03765,0.00163333,12,...........,-327.67
10.652,-0.0368083,0.00151319,0.0,-0.03865,0.00166667,12,...........,-327.67
10.654,-0.0378333,0.00151736,0.0,-0.03965,0.00165,12,...........,-327.67
10.656,-0.0387625,0.00150486,0.0,-0.04065,0.00165833,12,...........,-327.67
10.658,-0.0397458,0.00147568,0.0,-0.04165,0.00168333,12,...........,-327.67
10.66,-0.0408292,0.00152153,0.0,-0.04265,0.00169167,12,...........,-327.67
10.662,-0.0418083,0.00150069,0.0,-0.04365,0.00169167,12,...........,-327.67
10.664,-0.0427458,0.00151736,0.0,-0.04465,0.001625,12,...........,-327.67
10.666,-0.0439417,0.00152987,0.0,-0.04565,0.001675,12,...........,-327.67
10.668,-0.044825,0.00150486,0.0,-0.04665,0.00169167,12,...........,-327.67
10.67,-0.0458083,0.00152987,0.0,-0.04765,0.00170833,12,...........,-327.67
10.672,-0.0467292,0.00150069,0.0,-0.04865,0.00171667,12,...........,-327.67
