CC-at Ep-300C,VSTEP1,-1.612,TSTEP1,8000.0,QLIMIT,300000.0
T,Im,Q
358.7,-0.0636354,-12.3231
358.75,-0.0636366,-12.3263
358.8,-0.0636199,-12.3295
358.85,-0.0636495,-12.3327
358.9,-0.0636708,-12.3359
358.95,-0.0636545,-12.339
359.0,-0.0636509,-12.3422
359.05,-0.0636488,-12.3454
359.1,-0.0636466,-12.3486
359.15,-0.0636775,-12.3518
359.2,-0.0636845,-12.355
359.25,-0.0636929,-12.3581
359.3,-0.0637044,-12.3613
359.35,-0.06372,-12.3645
359.4,-0.0637475,-12.3677
359.45,-0.0637447,-12.3709
359.5,-0.0637722,-12.3741
359.55,-0.0637619,-12.3773
359.6,-0.0637596,-12.3804
359.65,-0.0637532,-12.3836
359.7,-0.063761,-12.3868
359.75,-0.063786,-12.39
359.8,-0.0638114,-12.3932
359.85,-0.0638213,-12.3964
359.9,-0.0638512,-12.3996
359.95,-0.0638469,-12.4028
360.0,-0.0638422,-12.406
360.05,-0.0638317,-12.4092
360.1,-0.06383,-12.4124
360.15,-0.0638308,-12.4155
360.2,-0.0638262,-12.4187
360.25,-0.063835,-12.4219
360.3,-0.063874,-12.4251
360.35,-0.0638807,-12.4283
360.4,-0.0639241,-12.4315
360.45,-0.0639526,-12.4347
360.5,-0.0639772,-12.4379
360.55,-0.0639661,-12.4411
360.6,-0.0639366,-12.4443
360.65,-0.0639181,-12.4475
360.7,-0.063905,-12.4507
360.75,-0.063926,-12.4539
360.8,-0.0639166,-12.4571
360.85,-0.0639418,-12.4603
360.9,-0.0639681,-12.4635
360.95,-0.0639939,-12.4667
361.0,-0.0640111,-12.4699
361.05,-0.064018,-12.4731
361.1,-0.0640185,-12.4763
361.15,-0.0640123,-12.4795
361.2,-0.0640043,-12.4827
361.25,-0.0640261,-12.4859
361.3,-0.0640246,-12.4891
361.35,-0.0640323,-12.4923
361.4,-0.0640674,-12.4955
361.45,-0.0640711,-12.4987
361.5,-0.0640916,-12.5019
361.55,-0.0641122,-12.5051
361.6,-0.0641322,-12.5083
361.65,-0.0641164,-12.5115
361.7,-0.0641175,-12.5147
361.75,-0.0641384,-12.5179
361.8,-0.064138,-12.5211
361.85,-0.0641586,-12.5243
361.9,-0.0641698,-12.5276
361.95,-0.0641801,-12.5308
362.0,-0.0641955,-12.534
362.05,-0.0642244,-12.5372
362.1,-0.0642467,-12.5404
362.15,-0.0642425,-12.5436
362.2,-0.0642434,-12.5468
362.25,-0.064261,-12.55
362.3,-0.0642486,-12.5532
362.35,-0.0642532,-12.5565
362.4,-0.0642584,-12.5597
362.45,-0.0642711,-12.5629
362.5,-0.0642882,-12.5661
362.55,-0.0643106,-12.5693
362.6,-0.0643184,-12.5725
362.65,-0.064342,-12.5758
362.7,-0.0643455,-12.579
362.75,-0.0643348,-12.5822
362.8,-0.0643409,-12.5854
362.85,-0.0643502,-12.5886
362.9,-0.0643457,-12.5918
362.95,-0.0643579,-12.5951
363.0,-0.0643688,-12.5983
363.05,-0.0643949,-12.6015
363.1,-0.064408,-12.6047
363.15,-0.0644218,-12.6079
363.2,-0.0644347,-12.6112
363.25,-0.0644425,-12.6144
363.3,-0.0644531,-12.6176
363.35,-0.0644412,-12.6208
363.4,-0.0644493,-12.624
363.45,-0.0644572,-12.6273
363.5,-0.0644656,-12.6305
363.55,-0.0644769,-12.6337
363.6,-0.0645042,-12.6369
363.65,-0.0645171,-12.6402
363.7,-0.064544,-12.6434
363.75,-0.0645377,-12.6466
363.8,-0.0645271,-12.6498
363.85,-0.0645274,-12.6531
363.9,-0.0645313,-12.6563
363.95,-0.0645379,-12.6595
364.0,-0.0645598,-12.6628
364.05,-0.0645636,-12.666
364.1,-0.0645739,-12.6692
364.15,-0.0646144,-12.6724
364.2,-0.0646206,-12.6757
364.25,-0.0646243,-12.6789
364.3,-0.064624,-12.6821
364.35,-0.0646259,-12.6854
364.4,-0.0646342,-12.6886
364.45,-0.064628,-12.6918
364.5,-0.064627,-12.6951
364.55,-0.0646546,-12.6983
364.6,-0.0646641,-12.7015
364.65,-0.0646684,-12.7048
364.7,-0.0646626,-12.708
364.75,-0.064653,-12.7112
364.8,-0.0646709,-12.7145
364.85,-0.0646848,-12.7177
364.9,-0.0646948,-12.7209
364.95,-0.0646963,-12.7242
365.0,-0.0647056,-12.7274
365.05,-0.0647189,-12.7306
365.1,-0.0647091,-12.7339
365.15,-0.064738,-12.7371
365.2,-0.0647325,-12.7403
365.25,-0.0647447,-12.7436
365.3,-0.0647545,-12.7468
365.35,-0.0647488,-12.7501
365.4,-0.0647515,-12.7533
365.45,-0.0647778,-12.7565
365.5,-0.0647821,-12.7598
365.55,-0.0647766,-12.763
365.6,-0.0647843,-12.7662
365.65,-0.0647953,-12.7695
365.7,-0.0648159,-12.7727
365.75,-0.0648505,-12.776
365.8,-0.064826,-12.7792
365.85,-0.064845,-12.7825
365.9,-0.0648415,-12.7857
365.95,-0.0648405,-12.7889
366.0,-0.0648561,-12.7922
366.05,-0.064873,-12.7954
366.1,-0.0648536,-12.7987
366.15,-0.0648615,-12.8019
366.2,-0.0648516,-12.8052
366.25,-0.0648405,-12.8084
366.3,-0.0648778,-12.8116
366.35,-0.0648763,-12.8149
366.4,-0.0649228,-12.8181
366.45,-0.0649212,-12.8214
366.5,-0.0649346,-12.8246
366.55,-0.064931,-12.8279
366.6,-0.0649358,-12.8311
366.65,-0.0649474,-12.8344
366.7,-0.0649394,-12.8376
366.75,-0.0649639,-12.8409
366.8,-0.0649771,-12.8441
366.85,-0.0649775,-12.8474
366.9,-0.0649995,-12.8506
366.95,-0.0649973,-12.8539
367.0,-0.0650228,-12.8571
367.05,-0.0650347,-12.8604
367.1,-0.0650142,-12.8636
367.15,-0.0650215,-12.8669
367.2,-0.0650273,-12.8701
367.25,-0.0650382,-12.8734
367.3,-0.065062,-12.8766
367.35,-0.0650745,-12.8799
367.4,-0.0650959,-12.8831
367.45,-0.0651314,-12.8864
367.5,-0.0651495,-12.8896
367.55,-0.0651406,-12.8929
367.6,-0.0651512,-12.8962
367.65,-0.065159,-12.8994
367.7,-0.0651599,-12.9027
367.75,-0.0651842,-12.9059
367.8,-0.0652015,-12.9092
367.85,-0.0651895,-12.9125
367.9,-0.0652135,-12.9157
367.95,-0.0652213,-12.919
368.0,-0.0652491,-12.9222
368.05,-0.065249,-12.9255
368.1,-0.0652745,-12.9288
368.15,-0.0652989,-12.932
368.2,-0.065325,-12.9353
368.25,-0.0653446,-12.9386
368.3,-0.0653306,-12.9418
368.35,-0.0653401,-12.9451
368.4,-0.0653533,-12.9484
368.45,-0.0653406,-12.9516
368.5,-0.0653603,-12.9549
368.55,-0.0653666,-12.9582
368.6,-0.0653771,-12.9614
368.65,-0.0654045,-12.9647
368.7,-0.0654032,-12.968
368.75,-0.0654357,-12.9712
368.8,-0.0654367,-12.9745
368.85,-0.0654478,-12.9778
368.9,-0.0654577,-12.9811
368.95,-0.0654435,-12.9843
369.0,-0.0654603,-12.9876
369.05,-0.0654435,-12.9909
369.1,-0.0654641,-12.9942
369.15,-0.0654833,-12.9974
369.2,-0.0654772,-13.0007
369.25,-0.0654952,-13.004
369.3,-0.0655381,-13.0073
369.35,-0.0655491,-13.0105
369.4,-0.0655834,-13.0138
369.45,-0.0655693,-13.0171
369.5,-0.0655862,-13.0204
369.55,-0.0655564,-13.0236
369.6,-0.0655859,-13.0269
369.65,-0.065603,-13.0302
369.7,-0.0656117,-13.0335
369.75,-0.0656393,-13.0368
369.8,-0.0656704,-13.04
369.85,-0.0656705,-13.0433
369.9,-0.0656808,-13.0466
369.95,-0.0656856,-13.0499
370.0,-0.0656911,-13.0532
370.05,-0.065713,-13.0565
370.1,-0.0657297,-13.0598
370.15,-0.06573,-13.063
370.2,-0.0657536,-13.0663
370.25,-0.0657673,-13.0696
370.3,-0.0657762,-13.0729
370.35,-0.0657842,-13.0762
370.4,-0.0657905,-13.0795
370.45,-0.0657907,-13.0828
370.5,-0.0658004,-13.0861
370.55,-0.0658098,-13.0894
370.6,-0.0658145,-13.0926
370.65,-0.0658353,-13.0959
370.7,-0.0658659,-13.0992
370.75,-0.0658858,-13.1025
370.8,-0.0658782,-13.1058
370.85,-0.0659011,-13.1091
370.9,-0.065875,-13.1124
370.95,-0.0658895,-13.1157
371.0,-0.0659071,-13.119
371.05,-0.0659158,-13.1223
371.1,-0.0659358,-13.1256
371.15,-0.065945,-13.1289
371.2,-0.065947,-13.1322
371.25,-0.0660035,-13.1355
371.3,-0.0660303,-13.1388
371.35,-0.0660338,-13.1421
371.4,-0.0660402,-13.1454
371.45,-0.0660475,-13.1487
371.5,-0.0660569,-13.152
371.55,-0.0660606,-13.1553
371.6,-0.0660762,-13.1586
371.65,-0.0660968,-13.1619
371.7,-0.0661145,-13.1652
371.75,-0.0661308,-13.1685
371.8,-0.0661261,-13.1718
371.85,-0.0661353,-13.1751
371.9,-0.066133,-13.1784
371.95,-0.0661349,-13.1817
372.0,-0.0661327,-13.1851
372.05,-0.0661369,-13.1884
372.1,-0.0661512,-13.1917
372.15,-0.0661654,-13.195
372.2,-0.0661694,-13.1983
372.25,-0.066183,-13.2016
372.3,-0.0661943,-13.2049
372.35,-0.0661985,-13.2082
372.4,-0.0662056,-13.2115
372.45,-0.0662121,-13.2148
372.5,-0.0662075,-13.2181
372.55,-0.0662083,-13.2215
372.6,-0.0662136,-13.2248
372.65,-0.0662359,-13.2281
372.7,-0.0662679,-13.2314
372.75,-0.0662799,-13.2347
372.8,-0.0662746,-13.238
372.85,-0.0662805,-13.2413
372.9,-0.0662736,-13.2446
372.95,-0.0662891,-13.248
373.0,-0.0662938,-13.2513
373.05,-0.0663204,-13.2546
373.1,-0.0663405,-13.2579
373.15,-0.0663565,-13.2612
373.2,-0.0663663,-13.2645
373.25,-0.0663729,-13.2679
373.3,-0.0663896,-13.2712
373.35,-0.0664128,-13.2745
373.4,-0.0664272,-13.2778
373.45,-0.0664306,-13.2811
373.5,-0.0664525,-13.2845
373.55,-0.0664428,-13.2878
373.6,-0.0664428,-13.2911
373.65,-0.0664621,-13.2944
373.7,-0.0664492,-13.2978
373.75,-0.0664608,-13.3011
373.8,-0.0664732,-13.3044
373.85,-0.0665041,-13.3077
373.9,-0.0665348,-13.3111
373.95,-0.0665697,-13.3144
374.0,-0.066568,-13.3177
374.05,-0.0665659,-13.321
374.1,-0.0665573,-13.3244
374.15,-0.0665494,-13.3277
374.2,-0.0665628,-13.331
374.25,-0.0665908,-13.3344
374.3,-0.0666151,-13.3377
374.35,-0.0666201,-13.341
374.4,-0.0666102,-13.3444
374.45,-0.0666123,-13.3477
374.5,-0.0666126,-13.351
374.55,-0.066617,-13.3543
374.6,-0.066623,-13.3577
374.65,-0.0666239,-13.361
374.7,-0.0666379,-13.3643
374.75,-0.066648,-13.3677
374.8,-0.0666737,-13.371
374.85,-0.0666862,-13.3743
374.9,-0.0667005,-13.3777
374.95,-0.0666947,-13.381
375.0,-0.06669,-13.3843
375.05,-0.0666895,-13.3877
375.1,-0.0667171,-13.391
375.15,-0.0667437,-13.3943
375.2,-0.0667706,-13.3977
375.25,-0.0667853,-13.401
375.3,-0.0667839,-13.4044
375.35,-0.0667724,-13.4077
375.4,-0.0667771,-13.411
375.45,-0.0667729,-13.4144
375.5,-0.0667946,-13.4177
375.55,-0.0668012,-13.4211
375.6,-0.0668144,-13.4244
375.65,-0.0668339,-13.4277
375.7,-0.0668467,-13.4311
375.75,-0.0668651,-13.4344
375.8,-0.0668759,-13.4378
375.85,-0.0668797,-13.4411
375.9,-0.0668724,-13.4445
375.95,-0.0668751,-13.4478
376.0,-0.066889,-13.4511
376.05,-0.0669004,-13.4545
376.1,-0.0669034,-13.4578
376.15,-0.0669148,-13.4612
376.2,-0.0669205,-13.4645
376.25,-0.066931,-13.4679
376.3,-0.0669485,-13.4712
376.35,-0.0669615,-13.4746
376.4,-0.0669796,-13.4779
376.45,-0.0669842,-13.4813
376.5,-0.0669722,-13.4846
376.55,-0.0669838,-13.488
376.6,-0.0669971,-13.4913
376.65,-0.067001,-13.4947
376.7,-0.0669966,-13.498
376.75,-0.067033,-13.5014
376.8,-0.0670492,-13.5047
376.85,-0.0670627,-13.5081
376.9,-0.0670704,-13.5114
376.95,-0.0670571,-13.5148
377.0,-0.0670684,-13.5181
377.05,-0.0670632,-13.5215
377.1,-0.0670844,-13.5248
377.15,-0.0671005,-13.5282
377.2,-0.0671257,-13.5316
377.25,-0.0671483,-13.5349
377.3,-0.0671431,-13.5383
377.35,-0.0671529,-13.5416
377.4,-0.0671444,-13.545
377.45,-0.0671727,-13.5483
377.5,-0.067178,-13.5517
377.55,-0.0671868,-13.5551
377.6,-0.0672107,-13.5584
377.65,-0.0672052,-13.5618
377.7,-0.0672188,-13.5651
377.75,-0.0672303,-13.5685
377.8,-0.0672476,-13.5719
377.85,-0.0672469,-13.5752
377.9,-0.0672667,-13.5786
377.95,-0.0672663,-13.582
378.0,-0.067281,-13.5853
378.05,-0.0672788,-13.5887
378.1,-0.0672856,-13.592
378.15,-0.0672975,-13.5954
378.2,-0.0673146,-13.5988
378.25,-0.0673232,-13.6021
378.3,-0.0673365,-13.6055
378.35,-0.0673479,-13.6089
378.4,-0.0673499,-13.6122
378.45,-0.0673665,-13.6156
378.5,-0.0673751,-13.619
378.55,-0.0673711,-13.6224
378.6,-0.0673903,-13.6257
378.65,-0.0673873,-13.6291
378.7,-0.0673884,-13.6325
378.75,-0.0674116,-13.6358
378.8,-0.0674205,-13.6392
378.85,-0.0674255,-13.6426
378.9,-0.0674469,-13.6459
378.95,-0.0674563,-13.6493
379.0,-0.0674486,-13.6527
379.05,-0.0674684,-13.6561
379.1,-0.0674915,-13.6594
379.15,-0.0674819,-13.6628
379.2,-0.067524,-13.6662
379.25,-0.0675357,-13.6696
379.3,-0.0675381,-13.6729
379.35,-0.067558,-13.6763
379.4,-0.0675578,-13.6797
379.45,-0.0675549,-13.6831
379.5,-0.0675603,-13.6865
379.55,-0.0675463,-13.6898
379.6,-0.0675604,-13.6932
379.65,-0.0675909,-13.6966
379.7,-0.0676011,-13.7
379.75,-0.0676107,-13.7034
379.8,-0.0676443,-13.7067
379.85,-0.067662,-13.7101
379.9,-0.0676747,-13.7135
379.95,-0.0676928,-13.7169
380.0,-0.0676808,-13.7203
380.05,-0.0676767,-13.7237
380.1,-0.0676754,-13.727
380.15,-0.0676868,-13.7304
380.2,-0.0677044,-13.7338
380.25,-0.0677124,-13.7372
380.3,-0.0677201,-13.7406
380.35,-0.0677264,-13.744
380.4,-0.067736,-13.7473
380.45,-0.067738,-13.7507
380.5,-0.0677551,-13.7541
380.55,-0.0677692,-13.7575
380.6,-0.0677666,-13.7609
380.65,-0.0677754,-13.7643
380.7,-0.0677786,-13.7677
380.75,-0.0677796,-13.7711
380.8,-0.0678121,-13.7745
380.85,-0.067845,-13.7779
380.9,-0.0678364,-13.7812
380.95,-0.0678483,-13.7846
381.0,-0.0678326,-13.788
381.05,-0.0678346,-13.7914
381.1,-0.0678525,-13.7948
381.15,-0.0678567,-13.7982
381.2,-0.0678742,-13.8016
381.25,-0.067895,-13.805
381.3,-0.0679038,-13.8084
381.35,-0.0679172,-13.8118
381.4,-0.0679291,-13.8152
381.45,-0.0679303,-13.8186
381.5,-0.0679504,-13.822
381.55,-0.0679524,-13.8254
381.6,-0.0679699,-13.8288
381.65,-0.0679822,-13.8322
381.7,-0.0679954,-13.8356
381.75,-0.0680038,-13.839
381.8,-0.0680159,-13.8424
381.85,-0.0680371,-13.8458
381.9,-0.0680523,-13.8492
381.95,-0.0680657,-13.8526
382.0,-0.0680784,-13.856
382.05,-0.0680622,-13.8594
382.1,-0.0680588,-13.8628
382.15,-0.0680593,-13.8662
382.2,-0.0680754,-13.8696
382.25,-0.068095,-13.873
382.3,-0.068121,-13.8764
382.35,-0.0681258,-13.8798
382.4,-0.0681392,-13.8832
382.45,-0.0681293,-13.8866
382.5,-0.0681191,-13.89
382.55,-0.0681379,-13.8934
382.6,-0.068138,-13.8968
382.65,-0.0681522,-13.9003
382.7,-0.0681645,-13.9037
382.75,-0.0681711,-13.9071
382.8,-0.0681876,-13.9105
382.85,-0.0681951,-13.9139
382.9,-0.0682155,-13.9173
382.95,-0.068219,-13.9207
383.0,-0.0682446,-13.9241
383.05,-0.0682403,-13.9275
383.1,-0.0682285,-13.9309
383.15,-0.0682331,-13.9344
383.2,-0.0682619,-13.9378
383.25,-0.0682778,-13.9412
383.3,-0.0682736,-13.9446
383.35,-0.0682982,-13.948
383.4,-0.0683012,-13.9514
383.45,-0.0683362,-13.9548
383.5,-0.068314,-13.9583
383.55,-0.0683304,-13.9617
383.6,-0.068325,-13.9651
383.65,-0.0683364,-13.9685
383.7,-0.0683605,-13.9719
383.75,-0.0683807,-13.9753
383.8,-0.0683847,-13.9788
383.85,-0.068428,-13.9822
383.9,-0.0684405,-13.9856
383.95,-0.0684379,-13.989
384.0,-0.0684505,-13.9925
384.05,-0.0684412,-13.9959
384.1,-0.0684501,-13.9993
384.15,-0.0684758,-14.0027
384.2,-0.0684939,-14.0061
384.25,-0.0685078,-14.0096
384.3,-0.0685188,-14.013
384.35,-0.0685245,-14.0164
384.4,-0.0685242,-14.0199
384.45,-0.0685249,-14.0233
384.5,-0.0685165,-14.0267
384.55,-0.0685362,-14.0301
384.6,-0.0685441,-14.0336
384.65,-0.0685572,-14.037
384.7,-0.0685718,-14.0404
384.75,-0.0685932,-14.0438
384.8,-0.0686199,-14.0473
384.85,-0.0686399,-14.0507
384.9,-0.0686496,-14.0541
384.95,-0.0686464,-14.0576
385.0,-0.0686386,-14.061
385.05,-0.0686544,-14.0644
385.1,-0.0686921,-14.0679
385.15,-0.0687006,-14.0713
385.2,-0.0687016,-14.0747
385.25,-0.0687176,-14.0782
385.3,-0.0687342,-14.0816
385.35,-0.068748,-14.085
385.4,-0.068746,-14.0885
385.45,-0.0687707,-14.0919
385.5,-0.0687808,-14.0954
385.55,-0.068768,-14.0988
385.6,-0.0687866,-14.1022
385.65,-0.0687819,-14.1057
385.7,-0.0688233,-14.1091
385.75,-0.0688218,-14.1126
385.8,-0.0688569,-14.116
385.85,-0.0688917,-14.1195
385.9,-0.068899,-14.1229
385.95,-0.0688954,-14.1263
386.0,-0.0689072,-14.1298
386.05,-0.0688947,-14.1332
386.1,-0.0689099,-14.1367
386.15,-0.0689006,-14.1401
386.2,-0.0689247,-14.1436
386.25,-0.0689207,-14.147
386.3,-0.068946,-14.1505
386.35,-0.0689588,-14.1539
386.4,-0.0689359,-14.1574
386.45,-0.0689553,-14.1608
386.5,-0.0689525,-14.1643
386.55,-0.0689674,-14.1677
386.6,-0.0689701,-14.1711
386.65,-0.0689764,-14.1746
386.7,-0.0690033,-14.178
386.75,-0.069004,-14.1815
386.8,-0.0690132,-14.1849
386.85,-0.06902,-14.1884
386.9,-0.0690239,-14.1919
386.95,-0.0690183,-14.1953
387.0,-0.0690117,-14.1988
387.05,-0.0690185,-14.2022
387.1,-0.0690202,-14.2057
387.15,-0.0690312,-14.2091
387.2,-0.0690627,-14.2126
387.25,-0.0690606,-14.216
387.3,-0.0690653,-14.2195
387.35,-0.0690579,-14.2229
387.4,-0.0690671,-14.2264
387.45,-0.0690774,-14.2298
387.5,-0.0690794,-14.2333
387.55,-0.0690912,-14.2367
387.6,-0.0691032,-14.2402
387.65,-0.069096,-14.2436
387.7,-0.0691108,-14.2471
387.75,-0.0691049,-14.2506
387.8,-0.0691163,-14.254
387.85,-0.0691352,-14.2575
387.9,-0.0691274,-14.2609
387.95,-0.0691552,-14.2644
388.0,-0.0691615,-14.2678
388.05,-0.0691582,-14.2713
388.1,-0.0691633,-14.2748
388.15,-0.0691614,-14.2782
388.2,-0.0691708,-14.2817
388.25,-0.0691793,-14.2851
388.3,-0.0691753,-14.2886
388.35,-0.0691786,-14.292
388.4,-0.0691839,-14.2955
388.45,-0.0691914,-14.299
388.5,-0.0691975,-14.3024
388.55,-0.069223,-14.3059
388.6,-0.0692421,-14.3094
388.65,-0.0692441,-14.3128
388.7,-0.06926,-14.3163
388.75,-0.0692655,-14.3197
388.8,-0.069274,-14.3232
388.85,-0.0692637,-14.3267
388.9,-0.069265,-14.3301
388.95,-0.0692777,-14.3336
389.0,-0.0692907,-14.3371
389.05,-0.0693123,-14.3405
389.1,-0.0693026,-14.344
389.15,-0.0693218,-14.3475
389.2,-0.0693229,-14.3509
389.25,-0.0693262,-14.3544
389.3,-0.0693432,-14.3579
389.35,-0.0693215,-14.3613
389.4,-0.0693211,-14.3648
389.45,-0.0693409,-14.3683
389.5,-0.0693375,-14.3717
389.55,-0.0693677,-14.3752
389.6,-0.0693768,-14.3787
389.65,-0.0693693,-14.3821
389.7,-0.0693799,-14.3856
389.75,-0.0693692,-14.3891
389.8,-0.0693731,-14.3925
389.85,-0.0693882,-14.396
389.9,-0.06938,-14.3995
389.95,-0.0694098,-14.4029
390.0,-0.0694097,-14.4064
390.05,-0.0694069,-14.4099
390.1,-0.0694181,-14.4134
390.15,-0.0694123,-14.4168
390.2,-0.0694229,-14.4203
390.25,-0.0694154,-14.4238
390.3,-0.0694228,-14.4272
390.35,-0.0694356,-14.4307
390.4,-0.0694425,-14.4342
390.45,-0.0694458,-14.4377
390.5,-0.0694452,-14.4411
390.55,-0.0694609,-14.4446
390.6,-0.0694584,-14.4481
390.65,-0.069455,-14.4515
390.7,-0.0694831,-14.455
390.75,-0.0694818,-14.4585
390.8,-0.0694969,-14.462
390.85,-0.0695207,-14.4654
390.9,-0.069541,-14.4689
390.95,-0.0695452,-14.4724
391.0,-0.0695481,-14.4759
391.05,-0.0695218,-14.4794
391.1,-0.0695224,-14.4828
391.15,-0.069524,-14.4863
391.2,-0.0695169,-14.4898
391.25,-0.0695263,-14.4933
391.3,-0.0695382,-14.4967
391.35,-0.0695426,-14.5002
391.4,-0.0695577,-14.5037
391.45,-0.0695752,-14.5072
391.5,-0.0696025,-14.5106
391.55,-0.0696156,-14.5141
391.6,-0.0696081,-14.5176
391.65,-0.0695945,-14.5211
391.7,-0.0695916,-14.5246
391.75,-0.0696014,-14.528
391.8,-0.0696137,-14.5315
391.85,-0.0696155,-14.535
391.9,-0.0696375,-14.5385
391.95,-0.0696484,-14.542
392.0,-0.0696568,-14.5455
392.05,-0.0696689,-14.5489
392.1,-0.069652,-14.5524
392.15,-0.069661,-14.5559
392.2,-0.069663,-14.5594
392.25,-0.069671,-14.5629
392.3,-0.0697002,-14.5664
392.35,-0.0696937,-14.5698
392.4,-0.0697092,-14.5733
392.45,-0.0697285,-14.5768
392.5,-0.0697305,-14.5803
392.55,-0.0697341,-14.5838
392.6,-0.0697268,-14.5873
392.65,-0.0697299,-14.5908
392.7,-0.0697451,-14.5942
392.75,-0.0697488,-14.5977
392.8,-0.0697525,-14.6012
392.85,-0.0697709,-14.6047
392.9,-0.0697894,-14.6082
392.95,-0.0698051,-14.6117
393.0,-0.0698043,-14.6152
393.05,-0.0698001,-14.6187
393.1,-0.0697977,-14.6222
393.15,-0.069806,-14.6256
393.2,-0.0698163,-14.6291
393.25,-0.0698298,-14.6326
393.3,-0.0698441,-14.6361
393.35,-0.0698583,-14.6396
393.4,-0.0698842,-14.6431
393.45,-0.0698741,-14.6466
393.5,-0.0698641,-14.6501
393.55,-0.0698545,-14.6536
393.6,-0.0698655,-14.6571
393.65,-0.0698691,-14.6606
393.7,-0.069882,-14.6641
393.75,-0.069874,-14.6676
393.8,-0.0699027,-14.6711
393.85,-0.0699127,-14.6746
393.9,-0.0699273,-14.6781
393.95,-0.0699325,-14.6815
394.0,-0.0699452,-14.685
394.05,-0.0699484,-14.6885
394.1,-0.0699537,-14.692
394.15,-0.0699631,-14.6955
394.2,-0.0699549,-14.699
394.25,-0.0699618,-14.7025
394.3,-0.069969,-14.706
394.35,-0.069971,-14.7095
394.4,-0.0699832,-14.713
394.45,-0.0699901,-14.7165
394.5,-0.0700057,-14.72
394.55,-0.070025,-14.7235
394.6,-0.0700197,-14.727
394.65,-0.0700196,-14.7305
394.7,-0.0700525,-14.734
394.75,-0.0700424,-14.7375
394.8,-0.0700586,-14.741
394.85,-0.0700721,-14.7445
394.9,-0.0700716,-14.748
394.95,-0.0700965,-14.7516
395.0,-0.0700936,-14.7551
395.05,-0.070111,-14.7586
395.1,-0.0701166,-14.7621
395.15,-0.0701219,-14.7656
395.2,-0.0701397,-14.7691
395.25,-0.0701558,-14.7726
395.3,-0.0701606,-14.7761
395.35,-0.0701748,-14.7796
395.4,-0.0701702,-14.7831
395.45,-0.0701632,-14.7866
395.5,-0.0701607,-14.7901
395.55,-0.0701757,-14.7936
395.6,-0.0701949,-14.7972
395.65,-0.0702082,-14.8007
395.7,-0.0702108,-14.8042
395.75,-0.0702332,-14.8077
395.8,-0.0702303,-14.8112
395.85,-0.0702342,-14.8147
395.9,-0.0702405,-14.8182
395.95,-0.0702487,-14.8217
396.0,-0.0702565,-14.8252
396.05,-0.0702578,-14.8288
396.1,-0.0702577,-14.8323
396.15,-0.0702709,-14.8358
396.2,-0.0702699,-14.8393
396.25,-0.0702855,-14.8428
396.3,-0.0703066,-14.8463
396.35,-0.0703025,-14.8498
396.4,-0.0703015,-14.8534
396.45,-0.0703061,-14.8569
396.5,-0.0703133,-14.8604
396.55,-0.0703425,-14.8639
396.6,-0.0703166,-14.8674
396.65,-0.0703398,-14.8709
396.7,-0.0703551,-14.8745
396.75,-0.0703716,-14.878
396.8,-0.0704053,-14.8815
396.85,-0.0703983,-14.885
396.9,-0.0704091,-14.8885
396.95,-0.0703901,-14.8921
397.0,-0.0703717,-14.8956
397.05,-0.0703921,-14.8991
397.1,-0.0703891,-14.9026
397.15,-0.0704056,-14.9061
397.2,-0.0704064,-14.9097
397.25,-0.0703972,-14.9132
397.3,-0.0704095,-14.9167
397.35,-0.0704272,-14.9202
397.4,-0.070436,-14.9237
397.45,-0.0704608,-14.9273
397.5,-0.0704799,-14.9308
397.55,-0.0704758,-14.9343
397.6,-0.0704914,-14.9378
397.65,-0.0704796,-14.9414
397.7,-0.0704833,-14.9449
397.75,-0.070479,-14.9484
397.8,-0.070481,-14.9519
397.85,-0.0704907,-14.9555
397.9,-0.0705002,-14.959
397.95,-0.0705118,-14.9625
398.0,-0.0705307,-14.966
398.05,-0.0705324,-14.9696
398.1,-0.0705517,-14.9731
398.15,-0.0705605,-14.9766
398.2,-0.0705808,-14.9801
398.25,-0.0705893,-14.9837
398.3,-0.0705986,-14.9872
398.35,-0.0705946,-14.9907
398.4,-0.0706005,-14.9943
398.45,-0.0706037,-14.9978
398.5,-0.0706026,-15.0013
398.55,-0.0706099,-15.0048
398.6,-0.0705963,-15.0084
398.65,-0.0706296,-15.0119
398.7,-0.0706295,-15.0154
398.75,-0.0706462,-15.019
398.8,-0.0706543,-15.0225
398.85,-0.0706629,-15.026
398.9,-0.0706798,-15.0296
398.95,-0.0706783,-15.0331
399.0,-0.0706985,-15.0366
399.05,-0.0707148,-15.0402
399.1,-0.0707109,-15.0437
399.15,-0.0707203,-15.0473
399.2,-0.0707137,-15.0508
399.25,-0.0707157,-15.0543
399.3,-0.0707326,-15.0579
399.35,-0.0707186,-15.0614
399.4,-0.0707377,-15.0649
399.45,-0.0707467,-15.0685
399.5,-0.0707501,-15.072
399.55,-0.0707607,-15.0755
399.6,-0.0707543,-15.0791
399.65,-0.0707495,-15.0826
399.7,-0.0707546,-15.0862
399.75,-0.0707572,-15.0897
399.8,-0.0707603,-15.0932
399.85,-0.0707822,-15.0968
399.9,-0.0707874,-15.1003
399.95,-0.0708036,-15.1039
400.0,-0.0708239,-15.1074
400.05,-0.0708414,-15.1109
400.1,-0.0708416,-15.1145
400.15,-0.0708415,-15.118
