CC-at Ep-180C,VSTEP1,-1.612,TSTEP1,8000.0,QLIMIT,180000.0
T,Im,Q
494.2,-0.0723511,-19.1901
494.25,-0.0723498,-19.1938
494.3,-0.0723612,-19.1974
494.35,-0.0723579,-19.201
494.4,-0.0723727,-19.2046
494.45,-0.0723906,-19.2082
494.5,-0.0724087,-19.2119
494.55,-0.072427,-19.2155
494.6,-0.0724331,-19.2191
494.65,-0.0724204,-19.2227
494.7,-0.0724276,-19.2263
494.75,-0.0724374,-19.23
494.8,-0.0724469,-19.2336
494.85,-0.0724332,-19.2372
494.9,-0.0724552,-19.2408
494.95,-0.0724649,-19.2445
495.0,-0.072471,-19.2481
495.05,-0.0724871,-19.2517
495.1,-0.0724962,-19.2553
495.15,-0.0725103,-19.2589
495.2,-0.0725165,-19.2626
495.25,-0.0725243,-19.2662
495.3,-0.0725181,-19.2698
495.35,-0.0725199,-19.2735
495.4,-0.0725387,-19.2771
495.45,-0.0725487,-19.2807
495.5,-0.072537,-19.2843
495.55,-0.0725295,-19.288
495.6,-0.0725228,-19.2916
495.65,-0.0725184,-19.2952
495.7,-0.0725448,-19.2988
495.75,-0.0725424,-19.3025
495.8,-0.0725478,-19.3061
495.85,-0.0725594,-19.3097
495.9,-0.0725661,-19.3134
495.95,-0.072573,-19.317
496.0,-0.0725628,-19.3206
496.05,-0.0725709,-19.3242
496.1,-0.0725829,-19.3279
496.15,-0.0725738,-19.3315
496.2,-0.0725761,-19.3351
496.25,-0.0725819,-19.3388
496.3,-0.0725805,-19.3424
496.35,-0.0725828,-19.346
496.4,-0.0725783,-19.3496
496.45,-0.0725889,-19.3533
496.5,-0.0725915,-19.3569
496.55,-0.0725938,-19.3605
496.6,-0.072599,-19.3642
496.65,-0.0726081,-19.3678
496.7,-0.072606,-19.3714
496.75,-0.0726075,-19.375
496.8,-0.0726149,-19.3787
496.85,-0.0726292,-19.3823
496.9,-0.0726236,-19.3859
496.95,-0.0726234,-19.3896
497.0,-0.0726302,-19.3932
497.05,-0.072635,-19.3968
497.1,-0.0726246,-19.4005
497.15,-0.0726339,-19.4041
497.2,-0.0726346,-19.4077
497.25,-0.0726491,-19.4114
497.3,-0.0726474,-19.415
497.35,-0.0726406,-19.4186
497.4,-0.0726416,-19.4223
497.45,-0.0726437,-19.4259
497.5,-0.0726471,-19.4295
497.55,-0.0726545,-19.4332
497.6,-0.0726867,-19.4368
497.65,-0.0727097,-19.4404
497.7,-0.0727035,-19.4441
497.75,-0.0727064,-19.4477
497.8,-0.0727057,-19.4513
497.85,-0.0727061,-19.455
497.9,-0.0727085,-19.4586
497.95,-0.0727186,-19.4622
498.0,-0.072724,-19.4659
498.05,-0.0727289,-19.4695
498.1,-0.0727214,-19.4731
498.15,-0.0727208,-19.4768
498.2,-0.0727332,-19.4804
498.25,-0.0727327,-19.4841
498.3,-0.0727342,-19.4877
498.35,-0.0727413,-19.4913
498.4,-0.0727344,-19.495
498.45,-0.0727408,-19.4986
498.5,-0.072757,-19.5022
498.55,-0.0727681,-19.5059
498.6,-0.0727782,-19.5095
498.65,-0.0727697,-19.5132
498.7,-0.0727828,-19.5168
498.75,-0.0727746,-19.5204
498.8,-0.0727693,-19.5241
498.85,-0.0727981,-19.5277
498.9,-0.072784,-19.5314
498.95,-0.0727919,-19.535
499.0,-0.0728125,-19.5386
499.05,-0.0728097,-19.5423
499.1,-0.0728138,-19.5459
499.15,-0.0727936,-19.5496
499.2,-0.072818,-19.5532
499.25,-0.0728263,-19.5568
499.3,-0.0728174,-19.5605
499.35,-0.072827,-19.5641
499.4,-0.072836,-19.5678
499.45,-0.0728299,-19.5714
499.5,-0.0728375,-19.575
499.55,-0.0728421,-19.5787
499.6,-0.0728503,-19.5823
499.65,-0.0728623,-19.586
499.7,-0.0728793,-19.5896
499.75,-0.072872,-19.5933
499.8,-0.0728742,-19.5969
499.85,-0.0728823,-19.6005
499.9,-0.072878,-19.6042
499.95,-0.072875,-19.6078
500.0,-0.0728871,-19.6115
500.05,-0.0728932,-19.6151
500.1,-0.072898,-19.6188
500.15,-0.0729183,-19.6224
500.2,-0.0729245,-19.6261
500.25,-0.0729266,-19.6297
500.3,-0.0729356,-19.6334
500.35,-0.0729425,-19.637
500.4,-0.0729469,-19.6406
500.45,-0.0729454,-19.6443
500.5,-0.0729594,-19.6479
500.55,-0.0729567,-19.6516
500.6,-0.0729665,-19.6552
500.65,-0.0729772,-19.6589
500.7,-0.0729761,-19.6625
500.75,-0.0729837,-19.6662
500.8,-0.0729993,-19.6698
500.85,-0.0730054,-19.6735
500.9,-0.0730153,-19.6771
500.95,-0.0730116,-19.6808
501.0,-0.0730167,-19.6844
501.05,-0.073035,-19.6881
501.1,-0.0730426,-19.6917
501.15,-0.0730317,-19.6954
501.2,-0.0730426,-19.699
501.25,-0.0730377,-19.7027
501.3,-0.0730324,-19.7064
501.35,-0.0730426,-19.71
501.4,-0.0730406,-19.7137
501.45,-0.073048,-19.7173
501.5,-0.0730533,-19.721
501.55,-0.0730541,-19.7246
501.6,-0.0730601,-19.7283
501.65,-0.0730774,-19.7319
501.7,-0.0730823,-19.7356
501.75,-0.0730849,-19.7392
501.8,-0.0731013,-19.7429
501.85,-0.0731051,-19.7465
501.9,-0.0731058,-19.7502
501.95,-0.0731072,-19.7538
502.0,-0.0731231,-19.7575
502.05,-0.0731192,-19.7612
502.1,-0.0731275,-19.7648
502.15,-0.0731372,-19.7685
502.2,-0.0731447,-19.7721
502.25,-0.0731541,-19.7758
502.3,-0.0731566,-19.7794
502.35,-0.0731611,-19.7831
502.4,-0.0731745,-19.7868
502.45,-0.0731745,-19.7904
502.5,-0.0731675,-19.7941
502.55,-0.0731895,-19.7977
502.6,-0.0731945,-19.8014
502.65,-0.0731926,-19.8051
502.7,-0.0732003,-19.8087
502.75,-0.0732282,-19.8124
502.8,-0.0732388,-19.816
502.85,-0.0732411,-19.8197
502.9,-0.0732448,-19.8234
502.95,-0.0732448,-19.827
503.0,-0.0732509,-19.8307
503.05,-0.0732431,-19.8344
503.1,-0.0732411,-19.838
503.15,-0.0732458,-19.8417
503.2,-0.0732458,-19.8453
503.25,-0.0732604,-19.849
503.3,-0.073272,-19.8527
503.35,-0.0732795,-19.8563
503.4,-0.0732898,-19.86
503.45,-0.0732994,-19.8637
503.5,-0.0733078,-19.8673
503.55,-0.0733174,-19.871
503.6,-0.0733154,-19.8747
503.65,-0.0733305,-19.8783
503.7,-0.073323,-19.882
503.75,-0.0733253,-19.8857
503.8,-0.073328,-19.8893
503.85,-0.0733292,-19.893
503.9,-0.0733426,-19.8967
503.95,-0.0733522,-19.9003
504.0,-0.0733547,-19.904
504.05,-0.0733702,-19.9077
504.1,-0.0733654,-19.9113
504.15,-0.0733612,-19.915
504.2,-0.0733843,-19.9187
504.25,-0.0733873,-19.9223
504.3,-0.0734028,-19.926
504.35,-0.0733962,-19.9297
504.4,-0.0734121,-19.9333
504.45,-0.0734316,-19.937
504.5,-0.0734313,-19.9407
504.55,-0.073433,-19.9444
504.6,-0.0734474,-19.948
504.65,-0.0734658,-19.9517
504.7,-0.0734634,-19.9554
504.75,-0.0734524,-19.9591
504.8,-0.0734683,-19.9627
504.85,-0.0734763,-19.9664
504.9,-0.0734799,-19.9701
504.95,-0.0734917,-19.9737
505.0,-0.0735161,-19.9774
505.05,-0.0735149,-19.9811
505.1,-0.0735307,-19.9848
505.15,-0.0735421,-19.9885
505.2,-0.0735479,-19.9921
505.25,-0.0735565,-19.9958
505.3,-0.0735606,-19.9995
505.35,-0.0735777,-20.0032
505.4,-0.0735936,-20.0068
505.45,-0.0735951,-20.0105
505.5,-0.0736066,-20.0142
505.55,-0.0736098,-20.0179
505.6,-0.0736312,-20.0216
505.65,-0.0736288,-20.0252
505.7,-0.0736502,-20.0289
505.75,-0.0736546,-20.0326
505.8,-0.0736526,-20.0363
505.85,-0.0736736,-20.04
505.9,-0.0736808,-20.0437
505.95,-0.0736896,-20.0473
506.0,-0.0736968,-20.051
506.05,-0.0737024,-20.0547
506.1,-0.0737163,-20.0584
506.15,-0.0737248,-20.0621
506.2,-0.0737347,-20.0658
506.25,-0.0737455,-20.0695
506.3,-0.0737561,-20.0732
506.35,-0.073773,-20.0768
506.4,-0.0737795,-20.0805
506.45,-0.0737789,-20.0842
506.5,-0.073793,-20.0879
506.55,-0.0737956,-20.0916
506.6,-0.073808,-20.0953
506.65,-0.0738239,-20.099
506.7,-0.0738302,-20.1027
506.75,-0.0738387,-20.1064
506.8,-0.0738481,-20.1101
506.85,-0.0738587,-20.1138
506.9,-0.0738541,-20.1174
506.95,-0.0738554,-20.1211
507.0,-0.0738808,-20.1248
507.05,-0.0738906,-20.1285
507.1,-0.0739006,-20.1322
507.15,-0.0739148,-20.1359
507.2,-0.0739187,-20.1396
507.25,-0.0739285,-20.1433
507.3,-0.0739501,-20.147
507.35,-0.0739585,-20.1507
507.4,-0.0739757,-20.1544
507.45,-0.0739889,-20.1581
507.5,-0.0740064,-20.1618
507.55,-0.0740245,-20.1655
507.6,-0.0740384,-20.1692
507.65,-0.0740405,-20.1729
507.7,-0.0740568,-20.1766
507.75,-0.0740678,-20.1803
507.8,-0.0740674,-20.184
507.85,-0.0740818,-20.1877
507.9,-0.0740895,-20.1914
507.95,-0.074091,-20.1951
508.0,-0.0741113,-20.1988
508.05,-0.0741071,-20.2025
508.1,-0.0741172,-20.2062
508.15,-0.0741232,-20.21
508.2,-0.0741433,-20.2137
508.25,-0.0741527,-20.2174
508.3,-0.0741666,-20.2211
508.35,-0.0741776,-20.2248
508.4,-0.0741999,-20.2285
508.45,-0.0742213,-20.2322
508.5,-0.0742231,-20.2359
508.55,-0.0742394,-20.2396
508.6,-0.0742448,-20.2433
508.65,-0.0742566,-20.2471
508.7,-0.0742546,-20.2508
508.75,-0.0742529,-20.2545
508.8,-0.0742482,-20.2582
508.85,-0.0742455,-20.2619
508.9,-0.0742405,-20.2656
508.95,-0.0742477,-20.2693
509.0,-0.0742589,-20.273
509.05,-0.0742825,-20.2768
509.1,-0.0742816,-20.2805
509.15,-0.074292,-20.2842
509.2,-0.0743093,-20.2879
509.25,-0.0742999,-20.2916
509.3,-0.074308,-20.2953
509.35,-0.0743259,-20.299
509.4,-0.0743206,-20.3028
509.45,-0.0743265,-20.3065
509.5,-0.0743162,-20.3102
509.55,-0.0743137,-20.3139
509.6,-0.0743103,-20.3176
509.65,-0.0743144,-20.3213
509.7,-0.0743022,-20.3251
509.75,-0.0743334,-20.3288
509.8,-0.0743358,-20.3325
509.85,-0.0743586,-20.3362
509.9,-0.0743665,-20.3399
509.95,-0.0743687,-20.3436
510.0,-0.0743567,-20.3474
510.05,-0.0743812,-20.3511
510.1,-0.0743764,-20.3548
510.15,-0.0743748,-20.3585
510.2,-0.0743749,-20.3622
510.25,-0.0743861,-20.366
510.3,-0.0744015,-20.3697
510.35,-0.0744049,-20.3734
510.4,-0.0744199,-20.3771
510.45,-0.0744079,-20.3808
510.5,-0.0744171,-20.3846
510.55,-0.0744065,-20.3883
510.6,-0.0744123,-20.392
510.65,-0.0744164,-20.3957
510.7,-0.0744345,-20.3994
510.75,-0.0744357,-20.4032
510.8,-0.0744312,-20.4069
510.85,-0.0744354,-20.4106
510.9,-0.0744463,-20.4143
510.95,-0.0744448,-20.4181
511.0,-0.074442,-20.4218
511.05,-0.0744543,-20.4255
511.1,-0.074459,-20.4292
511.15,-0.0744618,-20.4329
511.2,-0.0744652,-20.4367
511.25,-0.0744804,-20.4404
511.3,-0.0744715,-20.4441
511.35,-0.074478,-20.4478
511.4,-0.074476,-20.4516
511.45,-0.0744765,-20.4553
511.5,-0.0744689,-20.459
511.55,-0.0744764,-20.4627
511.6,-0.0744829,-20.4665
511.65,-0.0745157,-20.4702
511.7,-0.0745066,-20.4739
511.75,-0.0745116,-20.4776
511.8,-0.0745284,-20.4814
511.85,-0.0745332,-20.4851
511.9,-0.0745313,-20.4888
511.95,-0.0745358,-20.4925
512.0,-0.0745496,-20.4963
512.05,-0.0745419,-20.5
512.1,-0.0745451,-20.5037
512.15,-0.0745447,-20.5074
512.2,-0.0745448,-20.5112
512.25,-0.0745616,-20.5149
512.3,-0.0745643,-20.5186
512.35,-0.0745697,-20.5224
512.4,-0.0745758,-20.5261
512.45,-0.0745875,-20.5298
512.5,-0.0745794,-20.5335
512.55,-0.0745948,-20.5373
512.6,-0.0745904,-20.541
512.65,-0.0745863,-20.5447
512.7,-0.0745859,-20.5485
512.75,-0.0745757,-20.5522
512.8,-0.0745865,-20.5559
512.85,-0.0745958,-20.5597
512.9,-0.0745923,-20.5634
512.95,-0.0746093,-20.5671
513.0,-0.0746243,-20.5708
513.05,-0.0746196,-20.5746
513.1,-0.0746186,-20.5783
513.15,-0.0746316,-20.582
513.2,-0.074644,-20.5858
513.25,-0.0746375,-20.5895
513.3,-0.074647,-20.5932
513.35,-0.0746449,-20.597
513.4,-0.0746513,-20.6007
513.45,-0.0746569,-20.6044
513.5,-0.0746501,-20.6082
513.55,-0.0746629,-20.6119
513.6,-0.0746668,-20.6156
513.65,-0.0746747,-20.6194
513.7,-0.0746851,-20.6231
513.75,-0.0746966,-20.6268
513.8,-0.0747048,-20.6306
513.85,-0.0747033,-20.6343
513.9,-0.074719,-20.638
513.95,-0.074717,-20.6418
514.0,-0.0747183,-20.6455
514.05,-0.0747105,-20.6492
514.1,-0.0747269,-20.653
514.15,-0.0747331,-20.6567
514.2,-0.0747413,-20.6605
514.25,-0.0747472,-20.6642
514.3,-0.0747456,-20.6679
514.35,-0.0747417,-20.6717
514.4,-0.0747563,-20.6754
514.45,-0.0747708,-20.6791
514.5,-0.0747541,-20.6829
514.55,-0.074763,-20.6866
514.6,-0.074762,-20.6904
514.65,-0.0747687,-20.6941
514.7,-0.0747773,-20.6978
514.75,-0.0747873,-20.7016
514.8,-0.0747905,-20.7053
514.85,-0.0748032,-20.7091
514.9,-0.0748284,-20.7128
514.95,-0.0748301,-20.7165
515.0,-0.0748277,-20.7203
515.05,-0.0748487,-20.724
515.1,-0.0748617,-20.7278
515.15,-0.0748625,-20.7315
515.2,-0.0748662,-20.7353
515.25,-0.074855,-20.739
515.3,-0.0748644,-20.7427
515.35,-0.0748792,-20.7465
515.4,-0.0748651,-20.7502
515.45,-0.0748701,-20.754
515.5,-0.0748905,-20.7577
515.55,-0.0748817,-20.7615
515.6,-0.0749009,-20.7652
515.65,-0.0749,-20.7689
515.7,-0.0749207,-20.7727
515.75,-0.0749369,-20.7764
515.8,-0.074943,-20.7802
515.85,-0.0749378,-20.7839
515.9,-0.0749496,-20.7877
515.95,-0.0749471,-20.7914
516.0,-0.0749446,-20.7952
516.05,-0.0749581,-20.7989
516.1,-0.0749653,-20.8027
516.15,-0.0749779,-20.8064
516.2,-0.074983,-20.8102
516.25,-0.0749787,-20.8139
516.3,-0.0749811,-20.8177
516.35,-0.0750022,-20.8214
516.4,-0.074994,-20.8252
516.45,-0.0749937,-20.8289
516.5,-0.0750022,-20.8327
516.55,-0.0750096,-20.8364
516.6,-0.075007,-20.8402
516.65,-0.0750219,-20.8439
516.7,-0.0750284,-20.8477
516.75,-0.075043,-20.8514
516.8,-0.0750549,-20.8552
516.85,-0.0750636,-20.8589
516.9,-0.0750659,-20.8627
516.95,-0.0750794,-20.8664
517.0,-0.0750874,-20.8702
517.05,-0.0750941,-20.8739
517.1,-0.075092,-20.8777
517.15,-0.0750819,-20.8815
517.2,-0.0750968,-20.8852
517.25,-0.0751128,-20.889
517.3,-0.0751178,-20.8927
517.35,-0.0751191,-20.8965
517.4,-0.0751562,-20.9002
517.45,-0.0751457,-20.904
517.5,-0.0751506,-20.9077
517.55,-0.0751447,-20.9115
517.6,-0.0751705,-20.9153
517.65,-0.0751677,-20.919
517.7,-0.0751822,-20.9228
517.75,-0.0751794,-20.9265
517.8,-0.0751841,-20.9303
517.85,-0.0751858,-20.9341
517.9,-0.0751968,-20.9378
517.95,-0.0752179,-20.9416
518.0,-0.0752104,-20.9453
518.05,-0.0752065,-20.9491
518.1,-0.0752177,-20.9529
518.15,-0.0752393,-20.9566
518.2,-0.0752498,-20.9604
518.25,-0.0752555,-20.9641
518.3,-0.0752591,-20.9679
518.35,-0.0752786,-20.9717
518.4,-0.0752737,-20.9754
518.45,-0.075259,-20.9792
518.5,-0.0752432,-20.983
518.55,-0.0752557,-20.9867
518.6,-0.0752568,-20.9905
518.65,-0.075257,-20.9943
518.7,-0.0752656,-20.998
518.75,-0.0752801,-21.0018
518.8,-0.0752795,-21.0055
518.85,-0.0752886,-21.0093
518.9,-0.0752951,-21.0131
518.95,-0.0753019,-21.0168
519.0,-0.0753054,-21.0206
519.05,-0.0752902,-21.0244
519.1,-0.0752848,-21.0281
519.15,-0.0752986,-21.0319
519.2,-0.0753043,-21.0357
519.25,-0.0753298,-21.0394
519.3,-0.0753287,-21.0432
519.35,-0.0753223,-21.047
519.4,-0.0753268,-21.0507
519.45,-0.0753249,-21.0545
519.5,-0.0753191,-21.0583
519.55,-0.0753236,-21.062
519.6,-0.0753227,-21.0658
519.65,-0.0753229,-21.0696
519.7,-0.0753428,-21.0733
519.75,-0.0753407,-21.0771
519.8,-0.0753443,-21.0809
519.85,-0.0753608,-21.0846
519.9,-0.0753743,-21.0884
519.95,-0.0753688,-21.0922
520.0,-0.075375,-21.0959
520.05,-0.0753723,-21.0997
520.1,-0.0753756,-21.1035
520.15,-0.0753766,-21.1072
520.2,-0.0753788,-21.111
520.25,-0.0753683,-21.1148
520.3,-0.0753726,-21.1185
520.35,-0.0753682,-21.1223
520.4,-0.0753717,-21.1261
520.45,-0.0753719,-21.1299
520.5,-0.0753737,-21.1336
520.55,-0.0753713,-21.1374
520.6,-0.0753601,-21.1412
520.65,-0.0753744,-21.1449
520.7,-0.0753793,-21.1487
520.75,-0.0753822,-21.1525
520.8,-0.0753868,-21.1562
520.85,-0.0753928,-21.16
520.9,-0.0754018,-21.1638
520.95,-0.0753942,-21.1675
521.0,-0.0754032,-21.1713
521.05,-0.0754108,-21.1751
521.1,-0.0754052,-21.1789
521.15,-0.0754059,-21.1826
521.2,-0.0754112,-21.1864
521.25,-0.0754073,-21.1902
521.3,-0.0754274,-21.1939
521.35,-0.0754388,-21.1977
521.4,-0.0754295,-21.2015
521.45,-0.0754418,-21.2053
521.5,-0.0754439,-21.209
521.55,-0.0754317,-21.2128
521.6,-0.0754286,-21.2166
521.65,-0.0754384,-21.2203
521.7,-0.0754525,-21.2241
521.75,-0.0754574,-21.2279
521.8,-0.0754697,-21.2317
521.85,-0.0754664,-21.2354
521.9,-0.0754781,-21.2392
521.95,-0.0754807,-21.243
522.0,-0.0754708,-21.2468
522.05,-0.0754802,-21.2505
522.1,-0.0754769,-21.2543
522.15,-0.075476,-21.2581
522.2,-0.0754626,-21.2618
522.25,-0.0754459,-21.2656
522.3,-0.0754498,-21.2694
522.35,-0.0754686,-21.2732
522.4,-0.0754778,-21.2769
522.45,-0.0754713,-21.2807
522.5,-0.0754794,-21.2845
522.55,-0.0754789,-21.2883
522.6,-0.0754871,-21.292
522.65,-0.0754881,-21.2958
522.7,-0.0755082,-21.2996
522.75,-0.0755105,-21.3034
522.8,-0.0755167,-21.3071
522.85,-0.0755116,-21.3109
522.9,-0.0755198,-21.3147
522.95,-0.0755253,-21.3185
523.0,-0.075518,-21.3222
523.05,-0.0755228,-21.326
523.1,-0.0755475,-21.3298
523.15,-0.0755534,-21.3336
523.2,-0.0755665,-21.3374
523.25,-0.0755736,-21.3411
523.3,-0.0755888,-21.3449
523.35,-0.0756052,-21.3487
523.4,-0.0755827,-21.3525
523.45,-0.0755891,-21.3562
523.5,-0.0756156,-21.36
523.55,-0.0756077,-21.3638
523.6,-0.0755916,-21.3676
523.65,-0.0756114,-21.3714
523.7,-0.0756252,-21.3752
523.75,-0.0756266,-21.3789
523.8,-0.0756385,-21.3827
523.85,-0.0756473,-21.3865
523.9,-0.0756635,-21.3903
523.95,-0.0756767,-21.3941
524.0,-0.0756778,-21.3978
524.05,-0.0756753,-21.4016
524.1,-0.0756778,-21.4054
524.15,-0.0756703,-21.4092
524.2,-0.075667,-21.413
524.25,-0.0756719,-21.4168
524.3,-0.0756828,-21.4205
524.35,-0.0756932,-21.4243
524.4,-0.0756975,-21.4281
524.45,-0.075705,-21.4319
524.5,-0.0757213,-21.4357
524.55,-0.0757383,-21.4395
524.6,-0.0757337,-21.4433
524.65,-0.0757478,-21.4471
524.7,-0.0757448,-21.4508
524.75,-0.0757532,-21.4546
524.8,-0.0757509,-21.4584
524.85,-0.0757608,-21.4622
524.9,-0.0757755,-21.466
524.95,-0.0757794,-21.4698
525.0,-0.0757829,-21.4736
525.05,-0.0757833,-21.4774
525.1,-0.0757761,-21.4811
525.15,-0.075783,-21.4849
525.2,-0.0757952,-21.4887
525.25,-0.0757969,-21.4925
525.3,-0.0758082,-21.4963
525.35,-0.0758204,-21.5001
525.4,-0.0758339,-21.5039
525.45,-0.075846,-21.5077
525.5,-0.0758368,-21.5115
525.55,-0.0758411,-21.5153
525.6,-0.0758537,-21.5191
525.65,-0.0758575,-21.5229
525.7,-0.0758544,-21.5266
525.75,-0.0758595,-21.5304
525.8,-0.0758603,-21.5342
525.85,-0.0758736,-21.538
525.9,-0.0758806,-21.5418
525.95,-0.0759034,-21.5456
526.0,-0.0758978,-21.5494
526.05,-0.075886,-21.5532
526.1,-0.0758949,-21.557
526.15,-0.0758931,-21.5608
526.2,-0.0758971,-21.5646
526.25,-0.0759108,-21.5684
526.3,-0.0759195,-21.5722
526.35,-0.0759149,-21.576
526.4,-0.0759347,-21.5798
526.45,-0.0759228,-21.5836
526.5,-0.0759407,-21.5874
526.55,-0.075956,-21.5912
526.6,-0.0759473,-21.595
526.65,-0.0759644,-21.5988
526.7,-0.0759596,-21.6026
526.75,-0.0759572,-21.6064
526.8,-0.0759684,-21.6102
526.85,-0.0759819,-21.6139
526.9,-0.0760328,-21.6178
526.95,-0.0760343,-21.6216
527.0,-0.0760348,-21.6254
527.05,-0.0760408,-21.6292
527.1,-0.0760341,-21.633
527.15,-0.0760393,-21.6368
527.2,-0.0760551,-21.6406
527.25,-0.0760761,-21.6444
527.3,-0.0760876,-21.6482
527.35,-0.0760842,-21.652
527.4,-0.0760827,-21.6558
527.45,-0.0760983,-21.6596
527.5,-0.0761137,-21.6634
527.55,-0.0761041,-21.6672
527.6,-0.0761228,-21.671
527.65,-0.0761369,-21.6748
527.7,-0.0761457,-21.6786
527.75,-0.0761568,-21.6824
527.8,-0.0761572,-21.6862
527.85,-0.0761687,-21.69
527.9,-0.0761584,-21.6938
527.95,-0.0761643,-21.6977
528.0,-0.076143,-21.7015
528.05,-0.0761562,-21.7053
528.1,-0.0761815,-21.7091
528.15,-0.076183,-21.7129
528.2,-0.0761908,-21.7167
528.25,-0.0762125,-21.7205
528.3,-0.0762105,-21.7243
528.35,-0.0762212,-21.7281
528.4,-0.0762299,-21.7319
528.45,-0.0762276,-21.7358
528.5,-0.0762327,-21.7396
528.55,-0.0762393,-21.7434
528.6,-0.0762418,-21.7472
528.65,-0.076237,-21.751
528.7,-0.0762246,-21.7548
528.75,-0.0762328,-21.7586
528.8,-0.0762277,-21.7624
528.85,-0.0762384,-21.7662
528.9,-0.0762482,-21.7701
528.95,-0.0762519,-21.7739
529.0,-0.0762492,-21.7777
529.05,-0.0762622,-21.7815
529.1,-0.0762736,-21.7853
529.15,-0.07629,-21.7891
529.2,-0.0762842,-21.7929
529.25,-0.0762942,-21.7968
529.3,-0.0762988,-21.8006
529.35,-0.0763028,-21.8044
529.4,-0.0763183,-21.8082
529.45,-0.0763211,-21.812
529.5,-0.0763392,-21.8158
529.55,-0.0763285,-21.8197
529.6,-0.0763402,-21.8235
529.65,-0.0763442,-21.8273
529.7,-0.0763516,-21.8311
529.75,-0.0763559,-21.8349
529.8,-0.0763804,-21.8387
529.85,-0.0763726,-21.8426
529.9,-0.0763729,-21.8464
529.95,-0.0763711,-21.8502
530.0,-0.0763923,-21.854
530.05,-0.0763882,-21.8578
530.1,-0.0764019,-21.8617
530.15,-0.0764062,-21.8655
530.2,-0.0764091,-21.8693
530.25,-0.0764334,-21.8731
530.3,-0.0764344,-21.8769
530.35,-0.0764527,-21.8808
530.4,-0.0764424,-21.8846
530.45,-0.0764493,-21.8884
530.5,-0.0764642,-21.8922
530.55,-0.0764698,-21.8961
530.6,-0.0764876,-21.8999
530.65,-0.0764789,-21.9037
530.7,-0.0764908,-21.9075
530.75,-0.0765117,-21.9114
530.8,-0.0765189,-21.9152
530.85,-0.076514,-21.919
530.9,-0.0765193,-21.9228
530.95,-0.0765234,-21.9267
531.0,-0.0765399,-21.9305
531.05,-0.0765395,-21.9343
531.1,-0.0765529,-21.9381
531.15,-0.0765878,-21.942
531.2,-0.0765853,-21.9458
531.25,-0.0765855,-21.9496
531.3,-0.0765977,-21.9535
531.35,-0.0766178,-21.9573
531.4,-0.0766212,-21.9611
531.45,-0.0766357,-21.9649
531.5,-0.0766625,-21.9688
531.55,-0.0766604,-21.9726
531.6,-0.0766699,-21.9764
531.65,-0.0766744,-21.9803
531.7,-0.0766549,-21.9841
531.75,-0.0766542,-21.9879
531.8,-0.0766613,-21.9918
531.85,-0.0766687,-21.9956
531.9,-0.0766726,-21.9994
531.95,-0.0766926,-22.0033
532.0,-0.0767048,-22.0071
532.05,-0.0767137,-22.011
532.1,-0.0767173,-22.0148
532.15,-0.0767338,-22.0186
532.2,-0.076751,-22.0225
532.25,-0.0767571,-22.0263
532.3,-0.0767652,-22.0301
532.35,-0.0767679,-22.034
532.4,-0.076778,-22.0378
532.45,-0.0767781,-22.0417
532.5,-0.0767829,-22.0455
532.55,-0.0767987,-22.0493
532.6,-0.0767995,-22.0532
532.65,-0.0767987,-22.057
532.7,-0.0768039,-22.0609
532.75,-0.0768221,-22.0647
532.8,-0.0768222,-22.0685
532.85,-0.0768358,-22.0724
532.9,-0.0768512,-22.0762
532.95,-0.0768453,-22.0801
533.0,-0.0768618,-22.0839
533.05,-0.0768554,-22.0877
533.1,-0.076855,-22.0916
533.15,-0.0768805,-22.0954
533.2,-0.0768827,-22.0993
533.25,-0.0769023,-22.1031
533.3,-0.0769095,-22.107
533.35,-0.0769074,-22.1108
533.4,-0.0769159,-22.1147
533.45,-0.0769253,-22.1185
533.5,-0.0769216,-22.1224
533.55,-0.0769216,-22.1262
533.6,-0.0769254,-22.13
533.65,-0.0769314,-22.1339
533.7,-0.0769304,-22.1377
533.75,-0.0769299,-22.1416
533.8,-0.0769385,-22.1454
533.85,-0.0769407,-22.1493
533.9,-0.0769615,-22.1531
533.95,-0.0769534,-22.157
534.0,-0.076965,-22.1608
534.05,-0.0769641,-22.1647
534.1,-0.0769542,-22.1685
534.15,-0.0769643,-22.1724
534.2,-0.076972,-22.1762
534.25,-0.0769604,-22.1801
534.3,-0.0769833,-22.1839
534.35,-0.076977,-22.1878
534.4,-0.0769664,-22.1916
534.45,-0.0769645,-22.1955
534.5,-0.0769749,-22.1993
534.55,-0.0769631,-22.2032
534.6,-0.0769733,-22.207
534.65,-0.0769806,-22.2109
534.7,-0.0769811,-22.2147
534.75,-0.0769826,-22.2186
534.8,-0.076993,-22.2224
534.85,-0.0769902,-22.2262
534.9,-0.0769942,-22.2301
534.95,-0.0770015,-22.2339
535.0,-0.076998,-22.2378
535.05,-0.0770023,-22.2416
535.1,-0.0770043,-22.2455
535.15,-0.0770019,-22.2494
535.2,-0.0770065,-22.2532
535.25,-0.077016,-22.2571
535.3,-0.0770089,-22.2609
535.35,-0.0770261,-22.2648
535.4,-0.0770158,-22.2686
535.45,-0.0770096,-22.2725
535.5,-0.0770095,-22.2763
535.55,-0.0769943,-22.2802
535.6,-0.0769953,-22.284
