1000 mVs,SCAN RATE,999.998
1.648,-1.72162,-0.0203385
1.65,-1.71948,-0.0202509
1.652,-1.71768,-0.0201967
1.654,-1.71551,-0.0201426
1.656,-1.71362,-0.0200717
1.658,-1.71155,-0.0198924
1.66,-1.70963,-0.0198924
1.662,-1.7076,-0.0198132
1.664,-1.70565,-0.0197382
1.666,-1.70361,-0.0196048
1.668,-1.70167,-0.0195214
1.67,-1.69972,-0.0194881
1.672,-1.69766,-0.0193339
1.674,-1.69552,-0.0192838
1.676,-1.69363,-0.0191296
1.678,-1.69162,-0.0190796
1.68,-1.68965,-0.0189545
1.682,-1.68753,-0.0188003
1.684,-1.68563,-0.0186627
1.686,-1.6836,-0.0185918
1.688,-1.68163,-0.0184459
1.69,-1.6796,-0.0183084
1.692,-1.67763,-0.0181458
1.694,-1.67603,-0.0180499
1.696,-1.67365,-0.0179082
1.698,-1.67147,-0.0176831
1.7,-1.66969,-0.0175539
1.702,-1.66762,-0.0173663
1.704,-1.66562,-0.0172121
1.706,-1.66345,-0.0170203
1.708,-1.66165,-0.0168285
1.71,-1.65964,-0.0166201
1.712,-1.65766,-0.0164033
1.714,-1.65563,-0.0161574
1.716,-1.65362,-0.0159073
1.718,-1.65157,-0.0156071
1.72,-1.64976,-0.0153695
1.722,-1.64748,-0.0149985
1.724,-1.64572,-0.0147359
1.726,-1.64358,-0.0144483
1.728,-1.6417,-0.0142023
1.73,-1.63949,-0.013823
1.732,-1.63772,-0.0134353
1.734,-1.63569,-0.0129643
1.736,-1.63372,-0.0125099
1.738,-1.63168,-0.0120764
1.74,-1.62969,-0.011647
1.742,-1.62768,-0.0111676
1.744,-1.62566,-0.0106716
1.746,-1.62349,-0.0101755
1.748,-1.62177,-0.00962107
1.75,-1.61977,-0.00907499
1.752,-1.61772,-0.00847055
1.754,-1.61561,-0.0078661
1.756,-1.61375,-0.00719079
1.758,-1.61179,-0.00639876
1.76,-1.60977,-0.00570678
1.762,-1.6077,-0.00503564
1.764,-1.60569,-0.00416024
1.766,-1.60368,-0.00328901
1.768,-1.60169,-0.00233857
1.77,-1.59945,-0.00147568
1.772,-1.59775,-0.000429363
1.774,-1.59578,0.000591938
1.776,-1.59378,0.00170495
1.778,-1.59155,0.00283463
1.78,-1.5898,0.00399766
1.782,-1.58776,0.0053066
1.784,-1.58572,0.00668223
1.786,-1.58363,0.00810788
1.788,-1.58174,0.00946684
1.79,-1.57968,0.0109634
1.792,-1.57768,0.0125599
1.794,-1.57572,0.0141607
1.796,-1.5738,0.015753
1.798,-1.57192,0.0175205
1.8,-1.56976,0.0194006
1.802,-1.56749,0.0213598
1.804,-1.56578,0.0231481
1.806,-1.56383,0.0251532
1.808,-1.56179,0.0270916
1.81,-1.55962,0.029155
1.812,-1.55774,0.0311393
1.814,-1.55575,0.0333194
1.816,-1.55379,0.0355746
1.818,-1.55172,0.0378924
1.82,-1.54974,0.0401225
1.822,-1.54802,0.0424694
1.824,-1.54574,0.0448622
1.826,-1.54367,0.04728
1.828,-1.54182,0.0496269
1.83,-1.53991,0.0520488
1.832,-1.53781,0.0547251
1.834,-1.53571,0.0573263
1.836,-1.53381,0.0599775
1.838,-1.53182,0.062512
1.84,-1.5298,0.0651715
1.842,-1.52779,0.0679311
1.844,-1.5258,0.070624
1.846,-1.52376,0.0733211
1.848,-1.52199,0.0762808
1.85,-1.51966,0.0791237
1.852,-1.51784,0.0820376
1.854,-1.51592,0.084868
1.856,-1.51384,0.0877652
1.858,-1.51183,0.0907707
1.86,-1.50983,0.0937554
1.862,-1.50787,0.0966443
1.864,-1.50585,0.0997082
1.866,-1.50385,0.102751
1.868,-1.50184,0.10599
1.87,-1.49983,0.109058
1.872,-1.49782,0.112151
1.874,-1.49589,0.115315
1.876,-1.49382,0.118488
1.878,-1.49204,0.121572
1.88,-1.48986,0.124695
1.882,-1.48788,0.128021
1.884,-1.48584,0.131256
1.886,-1.48397,0.134516
1.888,-1.48184,0.137621
1.89,-1.47987,0.14086
1.892,-1.47781,0.144012
1.894,-1.47592,0.147101
1.896,-1.47387,0.150027
1.898,-1.47181,0.15317
1.9,-1.46985,0.15623
1.902,-1.46804,0.159169
1.904,-1.46585,0.161882
1.906,-1.46389,0.164542
1.908,-1.46184,0.167185
1.91,-1.46003,0.169532
1.912,-1.45784,0.171724
1.914,-1.45589,0.173796
1.916,-1.45383,0.175693
1.918,-1.45193,0.17744
1.92,-1.44985,0.178757
1.922,-1.44791,0.179841
1.924,-1.44585,0.180774
1.926,-1.44402,0.1815
1.928,-1.44202,0.181921
1.93,-1.43995,0.182229
1.932,-1.43784,0.182513
1.934,-1.436,0.182675
1.936,-1.43385,0.182621
1.938,-1.43188,0.182333
1.94,-1.42985,0.181887
1.942,-1.42796,0.181179
1.944,-1.42587,0.180062
1.946,-1.42387,0.178461
1.948,-1.42191,0.176556
1.95,-1.42003,0.174284
1.952,-1.4179,0.171616
1.954,-1.4158,0.16846
1.956,-1.41385,0.165034
1.958,-1.41199,0.161453
1.96,-1.40985,0.157626
1.962,-1.40786,0.153291
1.964,-1.40585,0.148372
1.966,-1.40395,0.142428
1.968,-1.40182,0.135141
1.97,-1.39977,0.125912
1.972,-1.39775,0.114269
1.974,-1.39567,0.0994205
1.976,-1.39369,0.0794531
1.978,-1.39143,0.0519405
1.98,-1.38973,0.0346075
1.982,-1.38786,0.0270791
1.984,-1.38575,0.022452
1.986,-1.3837,0.0193797
1.988,-1.38182,0.0170453
1.99,-1.37977,0.0153112
1.992,-1.37777,0.0139147
1.994,-1.37574,0.0127433
1.996,-1.37378,0.0117637
1.998,-1.37178,0.0110134
2.0,-1.36975,0.0103881
2.002,-1.36775,0.0097503
2.004,-1.36583,0.00922506
2.006,-1.36377,0.00879153
2.008,-1.36183,0.0084372
2.01,-1.35972,0.0081579
2.012,-1.3578,0.00780774
2.014,-1.35589,0.00757847
2.016,-1.35384,0.00732836
2.018,-1.35181,0.0071366
2.02,-1.34978,0.0069115
2.022,-1.34778,0.00670307
2.024,-1.34571,0.00651132
2.026,-1.34357,0.00634874
2.028,-1.34175,0.00614448
2.03,-1.34001,0.00598191
2.032,-1.33785,0.00584017
2.034,-1.33578,0.0057443
2.036,-1.33382,0.00557755
2.038,-1.3318,0.00552336
2.04,-1.32985,0.00544416
2.042,-1.32779,0.00534828
2.044,-1.32577,0.00528575
2.046,-1.32375,0.00521489
2.048,-1.32177,0.00514819
2.05,-1.31979,0.00505648
2.052,-1.31784,0.00496894
2.054,-1.31596,0.00494393
2.056,-1.31382,0.0048814
2.058,-1.31177,0.00478969
2.06,-1.30982,0.00475634
2.062,-1.30799,0.00470215
2.064,-1.30582,0.00473133
2.066,-1.3038,0.00467297
2.068,-1.30182,0.00459794
2.07,-1.2999,0.00460628
2.072,-1.29782,0.00461044
2.074,-1.29581,0.00460628
2.076,-1.29379,0.00458543
2.078,-1.29203,0.00454375
2.08,-1.28997,0.00453124
2.082,-1.28778,0.00453958
2.084,-1.28583,0.00451874
2.086,-1.284,0.00446871
2.088,-1.28182,0.00450623
2.09,-1.27969,0.00447288
2.092,-1.27777,0.00447705
2.094,-1.27593,0.00446871
2.096,-1.27378,0.00446038
2.098,-1.27177,0.00447705
2.1,-1.26977,0.00446871
2.102,-1.26782,0.00445204
2.104,-1.2659,0.0045104
2.106,-1.2638,0.00453124
2.108,-1.26176,0.00451457
2.11,-1.26001,0.00455208
2.112,-1.25784,0.00453958
2.114,-1.2558,0.00456459
2.116,-1.25384,0.00458543
2.118,-1.25194,0.00461044
2.12,-1.24979,0.00455625
2.122,-1.24785,0.0045896
2.124,-1.24577,0.00458543
2.126,-1.24388,0.00460628
2.128,-1.24177,0.00459377
2.13,-1.23985,0.00466047
2.132,-1.23784,0.00468965
2.134,-1.23602,0.00468965
2.136,-1.23384,0.00473133
2.138,-1.23181,0.0047355
2.14,-1.22982,0.00473967
2.142,-1.2279,0.0048022
2.144,-1.22582,0.00481054
2.146,-1.22377,0.00484805
2.148,-1.22181,0.00489391
2.15,-1.21982,0.00491892
2.152,-1.21781,0.00492309
2.154,-1.21564,0.00492309
2.156,-1.21383,0.00497728
2.158,-1.212,0.0049606
2.16,-1.20985,0.00502313
2.162,-1.20784,0.00503564
2.164,-1.20585,0.00508566
2.166,-1.20399,0.00507316
2.168,-1.20185,0.00510651
2.17,-1.19981,0.00510234
2.172,-1.19782,0.00508566
2.174,-1.19583,0.00513985
2.176,-1.1938,0.0051607
2.178,-1.19182,0.00520655
2.18,-1.18985,0.00520238
2.182,-1.18797,0.00522323
2.184,-1.1859,0.00519821
2.186,-1.18377,0.00519821
2.188,-1.18183,0.00519405
2.19,-1.18,0.00521072
2.192,-1.17784,0.00515653
2.194,-1.17578,0.0051607
2.196,-1.17383,0.00517737
2.198,-1.17186,0.00513985
2.2,-1.16978,0.00515653
2.202,-1.16784,0.00508983
2.204,-1.16582,0.00507733
2.206,-1.16404,0.00506482
2.208,-1.16191,0.0050273
2.21,-1.15986,0.00498979
2.212,-1.15783,0.00504398
2.214,-1.156,0.00506482
2.216,-1.15384,0.00501897
2.218,-1.15184,0.00500229
2.22,-1.14984,0.00498145
2.222,-1.14792,0.00500229
2.224,-1.14583,0.00497311
2.226,-1.14384,0.0049606
2.228,-1.14179,0.00496477
2.23,-1.13981,0.0049481
2.232,-1.13796,0.00501897
2.234,-1.13589,0.00499395
2.236,-1.13384,0.00501063
2.238,-1.13194,0.00497728
2.24,-1.12985,0.00496477
2.242,-1.12789,0.0050148
2.244,-1.12585,0.00500229
2.246,-1.12397,0.00497728
2.248,-1.12184,0.0050148
2.25,-1.11989,0.00503981
2.252,-1.11782,0.00504398
2.254,-1.1158,0.00505648
2.256,-1.11382,0.00501063
2.258,-1.11195,0.00505648
2.26,-1.10985,0.00506065
2.262,-1.10803,0.00510651
2.264,-1.10585,0.00507316
2.266,-1.10388,0.00506899
2.268,-1.10184,0.00509817
2.27,-1.10003,0.00506482
2.272,-1.09785,0.00504398
2.274,-1.09588,0.00512318
2.276,-1.09384,0.00510234
2.278,-1.0919,0.00511901
2.28,-1.08986,0.00507733
2.282,-1.08772,0.00511067
2.284,-1.08588,0.00510234
2.286,-1.08398,0.00513985
2.288,-1.08184,0.00513985
2.29,-1.07989,0.00513985
2.292,-1.07785,0.00513985
2.294,-1.07604,0.0051607
2.296,-1.07385,0.00512318
2.298,-1.0718,0.00516487
2.3,-1.06983,0.00516487
2.302,-1.06789,0.00518571
2.304,-1.06584,0.00513985
2.306,-1.06383,0.00511901
2.308,-1.06185,0.00519405
2.31,-1.06001,0.00517737
2.312,-1.05789,0.00515653
2.314,-1.05575,0.00519821
2.316,-1.05384,0.00522323
2.318,-1.05201,0.00526908
2.32,-1.04985,0.00529409
2.322,-1.04782,0.00529409
2.324,-1.04585,0.00525657
2.326,-1.04393,0.00528992
2.328,-1.04184,0.00528992
2.33,-1.03989,0.00529409
2.332,-1.03783,0.00533161
2.334,-1.03607,0.00537746
2.336,-1.03385,0.0053858
2.338,-1.03189,0.00543582
2.34,-1.02985,0.00545667
2.342,-1.02796,0.00544416
2.344,-1.02584,0.00547751
2.346,-1.02387,0.00551503
2.348,-1.02186,0.00556088
2.35,-1.0199,0.00557755
2.352,-1.01785,0.00561924
2.354,-1.01584,0.00569011
2.356,-1.01382,0.0056776
2.358,-1.01197,0.00572345
2.36,-1.01008,0.00578181
2.362,-1.00789,0.00575263
2.364,-1.00584,0.00583601
2.366,-1.00404,0.00587352
2.368,-1.00185,0.00592355
2.37,-0.999887,0.00592771
2.372,-0.99785,0.00590687
2.374,-0.996037,0.00596523
2.376,-0.993846,0.0060361
2.378,-0.991883,0.00601942
2.38,-0.989833,0.00607778
2.382,-0.987879,0.00608612
2.384,-0.985837,0.00614865
2.386,-0.983933,0.00617366
2.388,-0.981842,0.00614031
2.39,-0.980033,0.00614448
2.392,-0.97785,0.00614865
2.394,-0.975863,0.00620284
2.396,-0.97385,0.0061945
2.398,-0.972021,0.00624036
2.4,-0.969846,0.00620284
2.402,-0.967867,0.00622368
2.404,-0.965829,0.00624869
2.406,-0.963937,0.00623202
2.408,-0.961833,0.0062612
2.41,-0.959792,0.00622785
2.412,-0.957837,0.00624036
2.414,-0.956042,0.00628621
2.416,-0.95385,0.00628621
2.418,-0.951908,0.00626954
2.42,-0.94985,0.00621952
2.422,-0.948017,0.00624453
2.424,-0.945846,0.00624869
2.426,-0.943833,0.00626537
2.428,-0.941821,0.00624036
2.43,-0.939967,0.00626537
2.432,-0.937833,0.00627371
2.434,-0.935862,0.00624869
2.436,-0.93385,0.0062612
2.438,-0.932046,0.00626537
2.44,-0.929917,0.00622785
2.442,-0.927921,0.00624453
2.444,-0.925829,0.00621952
2.446,-0.924012,0.00625286
2.448,-0.921842,0.00627371
2.45,-0.919883,0.00625286
2.452,-0.91785,0.00620701
2.454,-0.915996,0.00621952
2.456,-0.913821,0.00623619
2.458,-0.911854,0.00624869
2.46,-0.909842,0.00621118
2.462,-0.908042,0.00620284
2.464,-0.906083,0.0061945
2.466,-0.903896,0.0061945
2.468,-0.90185,0.00616532
2.47,-0.900033,0.00616115
2.472,-0.897842,0.00612781
2.474,-0.895904,0.00612364
2.476,-0.893842,0.00610696
2.478,-0.892,0.00609446
2.48,-0.889846,0.00609446
2.482,-0.887917,0.00608195
2.484,-0.885837,0.00609446
2.486,-0.883933,0.00604027
2.488,-0.882154,0.00609863
2.49,-0.880029,0.00601109
2.492,-0.877833,0.00602359
2.494,-0.876046,0.00602776
2.496,-0.87385,0.00604443
2.498,-0.871917,0.00599024
2.5,-0.869858,0.00600692
2.502,-0.868008,0.00595689
2.504,-0.865867,0.00593188
2.506,-0.863867,0.00598191
2.508,-0.861846,0.00594022
2.51,-0.859942,0.00595273
2.512,-0.857862,0.00594439
2.514,-0.856033,0.00594439
2.516,-0.853829,0.00599024
2.518,-0.852058,0.00595689
2.52,-0.849879,0.00591938
2.522,-0.847921,0.00590687
2.524,-0.845846,0.00591104
2.526,-0.844033,0.00591521
2.528,-0.84185,0.00592771
2.53,-0.839929,0.00593605
2.532,-0.837854,0.00596106
2.534,-0.835988,0.00599024
2.536,-0.83385,0.00599858
2.538,-0.831775,0.00594439
2.54,-0.829817,0.00597357
2.542,-0.828025,0.00594439
2.544,-0.825937,0.00595273
2.546,-0.824017,0.00597357
2.548,-0.82185,0.00602359
2.55,-0.820033,0.00602776
2.552,-0.817908,0.00607778
2.554,-0.815929,0.00606945
2.556,-0.813854,0.00611113
2.558,-0.811975,0.00607361
2.56,-0.809917,0.00607361
2.562,-0.807975,0.00609446
2.564,-0.80585,0.00614031
2.566,-0.804042,0.00614031
2.568,-0.802008,0.00616949
2.57,-0.799958,0.00619033
2.572,-0.79785,0.00618617
2.574,-0.79605,0.0061945
2.576,-0.79385,0.00626537
2.578,-0.791904,0.00627371
2.58,-0.78985,0.00624036
2.582,-0.788004,0.0062612
2.584,-0.785896,0.00631539
2.586,-0.783917,0.00634457
2.588,-0.781929,0.00635291
2.59,-0.780083,0.00641961
2.592,-0.778133,0.00637375
2.594,-0.775958,0.0064738
2.596,-0.77385,0.00649047
2.598,-0.772054,0.00654883
2.6,-0.769867,0.00656968
2.602,-0.767942,0.00659886
2.604,-0.765858,0.00659052
2.606,-0.764,0.00664054
2.608,-0.761912,0.00661553
2.61,-0.759879,0.00664888
2.612,-0.757908,0.00667806
2.614,-0.755904,0.0067656
2.616,-0.7541,0.00673642
2.618,-0.751942,0.00683646
2.62,-0.74985,0.00684897
2.622,-0.748046,0.00689066
2.624,-0.745871,0.00684897
2.626,-0.743954,0.00688649
2.628,-0.74185,0.00697403
2.63,-0.74005,0.00697403
2.632,-0.73785,0.00701988
2.634,-0.736004,0.00706574
2.636,-0.733858,0.00704072
2.638,-0.731992,0.00708241
2.64,-0.729908,0.00711576
2.642,-0.727979,0.00719913
2.644,-0.72585,0.0072033
2.646,-0.724017,0.00722831
2.648,-0.7219,0.00727833
2.65,-0.719962,0.00732836
2.652,-0.717867,0.00734086
2.654,-0.716025,0.0073492
2.656,-0.713867,0.00738255
2.658,-0.711992,0.00740339
2.66,-0.709871,0.00747009
2.662,-0.708008,0.00749927
2.664,-0.705892,0.00757013
2.666,-0.703971,0.00761182
2.668,-0.70195,0.00758681
2.67,-0.700058,0.007641
2.672,-0.69785,0.00763683
2.674,-0.695983,0.00770353
2.676,-0.69385,0.00770353
2.678,-0.69205,0.00774938
2.68,-0.68985,0.00778273
2.682,-0.687962,0.00782442
2.684,-0.685858,0.00792446
2.686,-0.684046,0.00793697
2.688,-0.681937,0.00787861
2.69,-0.679946,0.00792029
2.692,-0.67785,0.00791613
2.694,-0.676062,0.00794947
2.696,-0.674108,0.00795781
2.698,-0.672013,0.00805786
2.7,-0.669858,0.00812455
2.702,-0.668067,0.00812038
2.704,-0.665871,0.0081579
2.706,-0.663954,0.00821209
2.708,-0.66185,0.00819542
2.71,-0.659996,0.00822877
2.712,-0.657896,0.00822043
2.714,-0.655954,0.00817875
2.716,-0.653933,0.00829963
2.718,-0.652137,0.0083038
2.72,-0.650133,0.00829963
2.722,-0.648029,0.00833715
2.724,-0.64585,0.00840802
2.726,-0.644058,0.0084497
2.728,-0.641871,0.00839134
2.73,-0.639967,0.00842886
2.732,-0.63785,0.00846638
2.734,-0.636037,0.00843303
2.736,-0.633892,0.00844137
2.738,-0.631996,0.00853307
2.74,-0.6299,0.00859143
2.742,-0.628004,0.0085831
2.744,-0.625983,0.00855809
2.746,-0.62415,0.00858727
2.748,-0.62185,0.00863729
2.75,-0.620058,0.00864146
2.752,-0.617875,0.00872483
2.754,-0.615992,0.00869565
2.756,-0.613875,0.00872066
2.758,-0.611996,0.00876652
2.76,-0.609875,0.00881654
2.762,-0.608017,0.00884155
2.764,-0.605908,0.0088749
2.766,-0.604025,0.00892909
2.768,-0.601917,0.00901246
2.77,-0.600117,0.00899162
2.772,-0.59785,0.00902497
2.774,-0.596087,0.00906248
2.776,-0.593871,0.00902497
2.778,-0.591954,0.00910834
2.78,-0.58985,0.00915419
2.782,-0.588071,0.00916253
2.784,-0.585854,0.00915419
2.786,-0.583958,0.00927925
2.788,-0.581883,0.00933761
2.79,-0.580021,0.00934178
2.792,-0.577913,0.00935845
2.794,-0.575925,0.00938763
2.796,-0.573858,0.009471
2.798,-0.572079,0.00951686
2.8,-0.569925,0.00959189
2.802,-0.568092,0.00972112
2.804,-0.56585,0.00966693
2.806,-0.564079,0.0097628
2.808,-0.561858,0.00981283
2.81,-0.559987,0.00989203
2.812,-0.557867,0.00993789
2.814,-0.556008,0.0100129
2.816,-0.553875,0.0102005
2.818,-0.551967,0.0101463
2.82,-0.5499,0.0101255
2.822,-0.548075,0.0102589
2.824,-0.545896,0.0103256
2.826,-0.544008,0.0103798
2.828,-0.54185,0.0104798
2.83,-0.540025,0.0105382
2.832,-0.537871,0.0106674
2.834,-0.536008,0.0107674
2.836,-0.533867,0.0107883
2.838,-0.53205,0.0108758
2.84,-0.529875,0.0109467
2.842,-0.527983,0.0110342
2.844,-0.525954,0.0110884
2.846,-0.524133,0.0111551
2.848,-0.522104,0.0113344
2.85,-0.520125,0.0114761
2.852,-0.51785,0.0114928
2.854,-0.516096,0.011597
2.856,-0.513883,0.0117054
2.858,-0.512058,0.0118012
2.86,-0.50985,0.0119138
2.862,-0.508046,0.0119888
2.864,-0.505946,0.0121973
2.866,-0.503987,0.0123056
2.868,-0.501946,0.012364
2.87,-0.499996,0.0123932
2.872,-0.498287,0.0125516
2.874,-0.496008,0.0126224
2.876,-0.493846,0.0127017
2.878,-0.492087,0.0129518
2.88,-0.489971,0.0131185
2.882,-0.488037,0.0132394
2.884,-0.485858,0.0133186
2.886,-0.484071,0.0133853
2.888,-0.481904,0.0134145
2.89,-0.480021,0.0135562
2.892,-0.477987,0.0137271
2.894,-0.476021,0.0138022
2.896,-0.473983,0.0139439
2.898,-0.472117,0.0141106
2.9,-0.469917,0.0142357
2.902,-0.468092,0.0144691
2.904,-0.466029,0.0144691
2.906,-0.464075,0.014615
2.908,-0.461879,0.0148735
2.91,-0.460075,0.0148526
2.912,-0.457867,0.0149694
2.914,-0.456042,0.0151403
2.916,-0.453942,0.0153362
2.918,-0.452004,0.0155321
2.92,-0.450012,0.0156238
2.922,-0.448004,0.0157614
2.924,-0.445863,0.015924
2.926,-0.444096,0.0160782
2.928,-0.442096,0.0161491
2.93,-0.440054,0.0163241
2.932,-0.437875,0.0164992
2.934,-0.436046,0.0166826
2.936,-0.433912,0.0167618
2.938,-0.432038,0.0169036
2.94,-0.429975,0.0170536
2.942,-0.428033,0.0172579
2.944,-0.426012,0.0173663
2.946,-0.424012,0.0174205
2.948,-0.421837,0.0176498
2.95,-0.420083,0.0177873
2.952,-0.418087,0.0179916
2.954,-0.416104,0.0180208
2.956,-0.413875,0.0182292
2.958,-0.412108,0.0184793
2.96,-0.4101,0.0186502
2.962,-0.408029,0.0186544
2.964,-0.405917,0.018842
2.966,-0.404029,0.0189962
2.968,-0.401962,0.0191504
2.97,-0.400021,0.019288
2.972,-0.398012,0.0193672
2.974,-0.396125,0.0194964
2.976,-0.394046,0.0196757
2.978,-0.392037,0.0198299
2.98,-0.389867,0.01993
2.982,-0.388071,0.0200967
2.984,-0.386021,0.0202468
2.986,-0.384042,0.0203677
2.988,-0.381942,0.020401
2.99,-0.380083,0.0204886
2.992,-0.377988,0.0206928
2.994,-0.376046,0.0207011
2.996,-0.373992,0.0208804
2.998,-0.372021,0.0210346
3.0,-0.370308,0.021193
3.002,-0.36815,0.0211555
3.004,-0.365875,0.0212806
3.006,-0.364112,0.0214306
3.008,-0.362054,0.0215807
3.01,-0.360087,0.0216307
3.012,-0.357917,0.0216849
3.014,-0.35605,0.021785
3.016,-0.354012,0.0219017
3.018,-0.352004,0.0219809
3.02,-0.349963,0.0220017
3.022,-0.348029,0.0219726
3.024,-0.346033,0.0221143
3.026,-0.344162,0.0221685
3.028,-0.341867,0.0222394
3.03,-0.340067,0.0222935
3.032,-0.338175,0.0223727
3.034,-0.336062,0.0224228
3.036,-0.333958,0.0224686
3.038,-0.3321,0.0224811
3.04,-0.330033,0.0224978
3.042,-0.328058,0.0225186
3.044,-0.326017,0.0225728
3.046,-0.324025,0.0226104
3.048,-0.322025,0.0226771
3.05,-0.320033,0.0226896
3.052,-0.317937,0.0225728
3.054,-0.316083,0.0227354
3.056,-0.314258,0.0226979
3.058,-0.312096,0.0226979
3.06,-0.309942,0.022652
3.062,-0.308092,0.0225895
3.064,-0.306079,0.0226187
3.066,-0.304046,0.0226354
3.068,-0.302029,0.0226479
3.07,-0.300046,0.022627
3.072,-0.298037,0.0225728
3.074,-0.296042,0.0225895
3.076,-0.2939,0.0225478
3.078,-0.292108,0.0225312
3.08,-0.290258,0.0223894
3.082,-0.288075,0.0223811
3.084,-0.285925,0.0223102
3.086,-0.284137,0.0223186
3.088,-0.282329,0.0222477
3.09,-0.280033,0.0222185
3.092,-0.277929,0.0221935
3.094,-0.276075,0.0222185
3.096,-0.274008,0.0221935
3.098,-0.272042,0.0220851
3.1,-0.270054,0.0220268
3.102,-0.268108,0.0219767
3.104,-0.266367,0.0219434
3.106,-0.264113,0.0219142
3.108,-0.261992,0.0218767
3.11,-0.260121,0.0218142
3.112,-0.258254,0.0217224
3.114,-0.256121,0.0216349
3.116,-0.253983,0.0216474
3.118,-0.252108,0.0214432
3.12,-0.249962,0.0213264
3.122,-0.248058,0.0213806
3.124,-0.246008,0.0213264
3.126,-0.244033,0.0212306
3.128,-0.24225,0.0211472
3.13,-0.240117,0.0210847
3.132,-0.238025,0.0210763
3.134,-0.236137,0.0209346
3.136,-0.234146,0.0208387
3.138,-0.232096,0.0206928
3.14,-0.229896,0.020672
3.142,-0.228142,0.0205636
3.144,-0.226204,0.0204219
3.146,-0.224087,0.0204093
3.148,-0.222033,0.0203301
3.15,-0.220054,0.0202676
3.152,-0.218142,0.0202051
3.154,-0.216233,0.0200842
3.156,-0.214054,0.0199591
3.158,-0.212142,0.0199508
3.16,-0.210117,0.0198508
3.162,-0.208133,0.0197007
3.164,-0.205942,0.0196924
3.166,-0.204117,0.0196132
3.168,-0.202092,0.0195298
3.17,-0.200117,0.0194839
3.172,-0.198104,0.0194131
3.174,-0.196054,0.0192838
3.176,-0.194087,0.0192046
3.178,-0.192054,0.0192046
3.18,-0.190046,0.0190295
3.182,-0.188142,0.0189879
3.184,-0.186379,0.018917
3.186,-0.18415,0.0187252
3.188,-0.181954,0.0186961
3.19,-0.180112,0.0186377
3.192,-0.178183,0.0185543
3.194,-0.176083,0.018496
3.196,-0.173996,0.0184209
3.198,-0.172117,0.0182333
3.2,-0.170067,0.0181291
3.202,-0.168054,0.0180583
3.204,-0.1659,0.0179749
3.206,-0.164117,0.0179457
3.208,-0.162237,0.0178457
3.21,-0.160146,0.017729
3.212,-0.157975,0.0176581
3.214,-0.156079,0.0176789
3.216,-0.15425,0.0175455
3.218,-0.152125,0.0174997
3.22,-0.149962,0.0174038
3.222,-0.148079,0.0173913
3.224,-0.146067,0.0172954
3.226,-0.144054,0.0172829
3.228,-0.142067,0.0171995
3.23,-0.140204,0.0170995
3.232,-0.138342,0.017062
3.234,-0.136129,0.0169286
3.236,-0.133967,0.0169077
3.238,-0.132062,0.016816
3.24,-0.130079,0.0166826
3.242,-0.128121,0.0167035
3.244,-0.125921,0.016741
3.246,-0.124154,0.0165534
3.248,-0.122038,0.0165284
3.25,-0.120092,0.0163992
3.252,-0.118088,0.0163783
3.254,-0.116113,0.0162908
3.256,-0.114271,0.0161907
3.258,-0.112163,0.0162366
3.26,-0.110075,0.0161699
3.262,-0.10815,0.0160949
3.264,-0.106242,0.0159865
3.266,-0.104108,0.0159948
3.268,-0.102,0.0159365
3.27,-0.100142,0.0158323
3.272,-0.0982333,0.0157947
3.274,-0.0961333,0.0158156
3.276,-0.0940917,0.0158823
3.278,-0.0920708,0.0158031
3.28,-0.0900667,0.0157489
3.282,-0.0883958,0.0156697
3.284,-0.0860708,0.0156155
3.286,-0.0841792,0.0154571
3.288,-0.0824083,0.0154571
3.29,-0.0802083,0.0154779
3.292,-0.0781625,0.0154571
3.294,-0.0761875,0.0153987
3.296,-0.0742333,0.0153529
3.298,-0.072175,0.0153362
3.3,-0.0701125,0.0152695
3.302,-0.0681333,0.0151861
3.304,-0.0661917,0.0151403
3.306,-0.0641625,0.0150486
3.308,-0.0619833,0.0149527
3.31,-0.06015,0.0148943
3.312,-0.0584375,0.014836
3.314,-0.0561833,0.0147984
3.316,-0.05395,0.0148276
3.318,-0.0521542,0.0148693
3.32,-0.0501917,0.0148151
3.322,-0.0482,0.0147693
3.324,-0.0460792,0.0147276
3.326,-0.0441083,0.0147067
3.328,-0.0421625,0.0146275
3.33,-0.0401125,0.0145733
3.332,-0.0379208,0.0145817
3.334,-0.0361333,0.0143691
3.336,-0.0343292,0.0143357
3.338,-0.0321417,0.0144358
3.34,-0.0300167,0.0143899
3.342,-0.0281458,0.0143399
3.344,-0.0262292,0.0142273
3.346,-0.0242042,0.0142482
3.348,-0.0219958,0.0140773
3.35,-0.0201667,0.0141565
3.352,-0.0182292,0.0140189
3.354,-0.0161208,0.0139272
3.356,-0.0141,0.0139397
3.358,-0.012175,0.0140314
3.36,-0.0104125,0.0140981
3.362,-0.00819583,0.0140731
3.364,-0.00605833,0.0140231
3.366,-0.0042,0.0137646
3.368,-0.00234167,0.0137188
3.37,-0.000183333,0.0136729
3.372,0.00187917,0.0136437
3.374,0.0038125,0.0136187
3.376,0.00584583,0.0135729
3.378,0.0078,0.0135562
3.38,0.00982083,0.0135104
3.382,0.0118083,0.0135562
3.384,0.01355,0.0134978
3.386,0.0157583,0.0134562
3.388,0.0179333,0.0134145
3.39,0.019775,0.0133936
3.392,0.0217458,0.0133311
