2000 mVs,SCAN RATE,2000.0
0.826,-1.70452,-0.0267539
0.827,-1.70257,-0.0266205
0.828,-1.70072,-0.0265288
0.829,-1.69852,-0.026237
0.83,-1.69682,-0.0262454
0.831,-1.69459,-0.0259702
0.832,-1.69267,-0.0258952
0.833,-1.69056,-0.0257118
0.834,-1.68854,-0.0255534
0.835,-1.68655,-0.0253033
0.836,-1.68461,-0.0251949
0.837,-1.6826,-0.0248947
0.838,-1.68062,-0.024753
0.839,-1.67862,-0.0245863
0.84,-1.6765,-0.0243111
0.841,-1.67458,-0.024061
0.842,-1.67259,-0.0237359
0.843,-1.67063,-0.0235441
0.844,-1.6687,-0.0232106
0.845,-1.6667,-0.0230022
0.846,-1.66481,-0.0227187
0.847,-1.66267,-0.0223352
0.848,-1.66061,-0.0220851
0.849,-1.65857,-0.0217516
0.85,-1.65666,-0.0213681
0.851,-1.65463,-0.0209763
0.852,-1.65255,-0.0205594
0.853,-1.6506,-0.0201676
0.854,-1.64877,-0.0197841
0.855,-1.64655,-0.0192005
0.856,-1.64455,-0.0187669
0.857,-1.64258,-0.018275
0.858,-1.64079,-0.0177831
0.859,-1.6386,-0.0172412
0.86,-1.63663,-0.0166159
0.861,-1.63461,-0.0161324
0.862,-1.63268,-0.0153987
0.863,-1.63063,-0.0147568
0.864,-1.62867,-0.0140398
0.865,-1.62665,-0.0134228
0.866,-1.62483,-0.0127392
0.867,-1.62268,-0.0119721
0.868,-1.62063,-0.0112718
0.869,-1.61865,-0.0104131
0.87,-1.61688,-0.00969611
0.871,-1.61467,-0.00885405
0.872,-1.61272,-0.00798699
0.873,-1.61065,-0.00715328
0.874,-1.60888,-0.00626954
0.875,-1.60668,-0.00523573
0.876,-1.60474,-0.00418525
0.877,-1.60266,-0.00314311
0.878,-1.60071,-0.00202593
0.879,-1.59874,-0.000858727
0.88,-1.59647,0.0002918
0.881,-1.59462,0.00150902
0.882,-1.59285,0.00277627
0.883,-1.59062,0.00410188
0.884,-1.58868,0.00557755
0.885,-1.58658,0.00703656
0.886,-1.58466,0.00857893
0.887,-1.58262,0.0101963
0.888,-1.58072,0.0118304
0.889,-1.57863,0.0134812
0.89,-1.57671,0.0152737
0.891,-1.57466,0.0171162
0.892,-1.57282,0.0191004
0.893,-1.57065,0.0212097
0.894,-1.56887,0.0231689
0.895,-1.56676,0.0253449
0.896,-1.56482,0.0274042
0.897,-1.56265,0.0296469
0.898,-1.56087,0.0318646
0.899,-1.55877,0.0340489
0.9,-1.55682,0.036475
0.901,-1.5547,0.0388261
0.902,-1.55279,0.0412606
0.903,-1.55069,0.04372
0.904,-1.54875,0.0463129
0.905,-1.54667,0.0488891
0.906,-1.54479,0.0513402
0.907,-1.54269,0.0538913
0.908,-1.54073,0.0566176
0.909,-1.53868,0.0592771
0.91,-1.53682,0.0621868
0.911,-1.53478,0.0649047
0.912,-1.53277,0.0678144
0.913,-1.53072,0.0707324
0.914,-1.52877,0.0735253
0.915,-1.52675,0.0765767
0.916,-1.52479,0.0792946
0.917,-1.52265,0.082321
0.918,-1.52085,0.0853141
0.919,-1.5189,0.0883238
0.92,-1.51693,0.0914085
0.921,-1.5148,0.0945766
0.922,-1.51294,0.0975363
0.923,-1.51089,0.100688
0.924,-1.50897,0.103672
0.925,-1.50689,0.106849
0.926,-1.50493,0.110092
0.927,-1.50302,0.113302
0.928,-1.50082,0.116578
0.929,-1.49891,0.11983
0.93,-1.49694,0.12319
0.931,-1.49498,0.126391
0.932,-1.49292,0.129434
0.933,-1.49067,0.132744
0.934,-1.48889,0.135971
0.935,-1.48682,0.139189
0.936,-1.48494,0.142482
0.937,-1.48277,0.145875
0.938,-1.4809,0.149043
0.939,-1.47892,0.152103
0.94,-1.47686,0.155154
0.941,-1.47477,0.158356
0.942,-1.47286,0.161541
0.943,-1.47085,0.164667
0.944,-1.46896,0.167693
0.945,-1.46683,0.170678
0.946,-1.46493,0.173696
0.947,-1.46311,0.176523
0.948,-1.46094,0.179382
0.949,-1.45895,0.182008
0.95,-1.45698,0.184676
0.951,-1.45509,0.187386
0.952,-1.453,0.189912
0.953,-1.45107,0.19233
0.954,-1.44897,0.194823
0.955,-1.44697,0.197065
0.956,-1.44502,0.199325
0.957,-1.44284,0.201392
0.958,-1.44093,0.203376
0.959,-1.43891,0.205477
0.96,-1.43697,0.207337
0.961,-1.43475,0.209171
0.962,-1.43295,0.210855
0.963,-1.43087,0.212514
0.964,-1.42892,0.213881
0.965,-1.42687,0.214998
0.966,-1.42491,0.216057
0.967,-1.42293,0.216999
0.968,-1.42091,0.217858
0.969,-1.41899,0.218425
0.97,-1.41695,0.218892
0.971,-1.4149,0.219025
0.972,-1.41297,0.219125
0.973,-1.41085,0.218733
0.974,-1.40898,0.21815
0.975,-1.40694,0.217333
0.976,-1.40503,0.216132
0.977,-1.40297,0.21469
0.978,-1.40098,0.213073
0.979,-1.39898,0.211205
0.98,-1.39694,0.208946
0.981,-1.39472,0.206103
0.982,-1.39289,0.20281
0.983,-1.3912,0.198658
0.984,-1.38892,0.193772
0.985,-1.3867,0.188245
0.986,-1.38484,0.182117
0.987,-1.38268,0.17553
0.988,-1.38071,0.16776
0.989,-1.37867,0.158764
0.99,-1.37679,0.148735
0.991,-1.37462,0.137079
0.992,-1.37266,0.123965
0.993,-1.37057,0.108441
0.994,-1.36874,0.0874567
0.995,-1.36648,0.0641294
0.996,-1.36449,0.0518904
0.997,-1.36263,0.0440202
0.998,-1.36082,0.0381091
0.999,-1.35865,0.0335237
1.0,-1.35676,0.0298887
1.001,-1.35467,0.0270707
1.002,-1.35287,0.0247363
1.003,-1.35078,0.0227938
1.004,-1.34877,0.0211847
1.005,-1.34676,0.0197507
1.006,-1.34481,0.0185918
1.007,-1.34312,0.0176164
1.008,-1.34091,0.016766
1.009,-1.3387,0.015974
1.01,-1.33687,0.015357
1.011,-1.33477,0.0148151
1.012,-1.33273,0.0143316
1.013,-1.33068,0.0137813
1.014,-1.32878,0.0134895
1.015,-1.32669,0.0129559
1.016,-1.32477,0.0126475
1.017,-1.32268,0.012439
1.018,-1.32079,0.0120305
1.019,-1.31877,0.0118554
1.02,-1.31688,0.0116387
1.021,-1.31465,0.0114469
1.022,-1.31288,0.0111801
1.023,-1.31076,0.0110217
1.024,-1.30878,0.0107883
1.025,-1.30668,0.0106716
1.026,-1.30489,0.0105465
1.027,-1.3027,0.0104298
1.028,-1.30093,0.0102797
1.029,-1.29892,0.0101547
1.03,-1.29684,0.0101046
1.031,-1.29482,0.0098962
1.032,-1.29289,0.00984618
1.033,-1.2908,0.00966276
1.034,-1.2889,0.00962941
1.035,-1.28672,0.00956271
1.036,-1.28489,0.00947934
1.037,-1.28268,0.00943766
1.038,-1.2809,0.0093793
1.039,-1.27868,0.00941264
1.04,-1.27674,0.00922089
1.041,-1.27471,0.00922923
1.042,-1.27275,0.00920422
1.043,-1.27068,0.00913752
1.044,-1.26879,0.00916253
1.045,-1.26665,0.00905415
1.046,-1.26492,0.00905415
1.047,-1.26279,0.00897911
1.048,-1.26082,0.00903747
1.049,-1.25868,0.0089541
1.05,-1.25687,0.00894576
1.051,-1.25469,0.00887073
1.052,-1.25288,0.00887907
1.053,-1.25073,0.00885405
1.054,-1.24885,0.00893743
1.055,-1.24689,0.00881237
1.056,-1.24482,0.00880403
1.057,-1.2429,0.00875401
1.058,-1.24088,0.00882904
1.059,-1.23906,0.00875401
1.06,-1.23698,0.00882904
1.061,-1.23477,0.00876235
1.062,-1.2329,0.00879569
1.063,-1.23082,0.00886239
1.064,-1.22888,0.00875401
1.065,-1.22668,0.00886239
1.066,-1.2248,0.00881237
1.067,-1.22271,0.00873733
1.068,-1.22077,0.00887073
1.069,-1.21873,0.00892909
1.07,-1.21682,0.00892075
1.071,-1.2149,0.00887073
1.072,-1.21275,0.0089541
1.073,-1.21065,0.00890408
1.074,-1.20888,0.00897077
1.075,-1.20665,0.00898745
1.076,-1.2048,0.00898745
1.077,-1.20268,0.00898745
1.078,-1.20088,0.0090208
1.079,-1.19886,0.00900412
1.08,-1.19687,0.00909583
1.081,-1.19483,0.00912084
1.082,-1.19291,0.00916253
1.083,-1.19089,0.00912918
1.084,-1.18897,0.00917087
1.085,-1.18678,0.00925424
1.086,-1.18499,0.00922089
1.087,-1.18291,0.00930426
1.088,-1.18085,0.00928759
1.089,-1.1788,0.00922923
1.09,-1.17694,0.00927925
1.091,-1.17473,0.00923756
1.092,-1.1728,0.00932094
1.093,-1.17068,0.00930426
1.094,-1.16882,0.00927091
1.095,-1.16674,0.00932094
1.096,-1.1648,0.0093126
1.097,-1.16274,0.00921255
1.098,-1.16088,0.0092459
1.099,-1.15875,0.00916253
1.1,-1.15678,0.00927925
1.101,-1.15465,0.0091792
1.102,-1.1529,0.00913752
1.103,-1.15073,0.00907082
1.104,-1.14882,0.00910417
1.105,-1.14665,0.0090875
1.106,-1.14493,0.0090208
1.107,-1.14286,0.00904581
1.108,-1.14082,0.00902914
1.109,-1.13872,0.00902914
1.11,-1.13697,0.00894576
1.111,-1.13509,0.00898745
1.112,-1.13302,0.00899579
1.113,-1.13084,0.00903747
1.114,-1.12902,0.00893743
1.115,-1.12683,0.00897077
1.116,-1.12494,0.00897077
1.117,-1.12273,0.00907916
1.118,-1.12085,0.00907916
1.119,-1.11883,0.00899579
1.12,-1.11681,0.00910417
1.121,-1.11472,0.00902914
1.122,-1.11297,0.00906248
1.123,-1.11092,0.00904581
1.124,-1.10891,0.00902914
1.125,-1.10672,0.00907916
1.126,-1.10489,0.00906248
1.127,-1.10289,0.00910417
1.128,-1.10087,0.00909583
1.129,-1.09882,0.00909583
1.13,-1.09688,0.00917087
1.131,-1.09471,0.00912918
1.132,-1.09285,0.00919588
1.133,-1.0908,0.00922089
1.134,-1.08891,0.00915419
1.135,-1.08715,0.0091792
1.136,-1.08493,0.00922089
1.137,-1.08282,0.00925424
1.138,-1.08094,0.00927091
1.139,-1.07896,0.00919588
1.14,-1.07692,0.00913752
1.141,-1.07485,0.00918754
1.142,-1.07296,0.00921255
1.143,-1.07091,0.00922089
1.144,-1.06889,0.00919588
1.145,-1.06672,0.00920422
1.146,-1.06482,0.00923756
1.147,-1.06275,0.00919588
1.148,-1.0609,0.00921255
1.149,-1.05869,0.00927091
1.15,-1.05689,0.00925424
1.151,-1.0549,0.00922089
1.152,-1.0528,0.00923756
1.153,-1.05071,0.00919588
1.154,-1.04893,0.00923756
1.155,-1.0468,0.00925424
1.156,-1.04493,0.00922089
1.157,-1.04278,0.00921255
1.158,-1.0409,0.00928759
1.159,-1.0389,0.00932094
1.16,-1.03689,0.00942932
1.161,-1.03483,0.0093793
1.162,-1.03302,0.00944599
1.163,-1.03097,0.009471
1.164,-1.029,0.00957105
1.165,-1.02692,0.00948768
1.166,-1.02493,0.00951269
1.167,-1.02286,0.00959606
1.168,-1.02095,0.00962941
1.169,-1.01883,0.00962941
1.17,-1.01694,0.00973779
1.171,-1.01478,0.0097628
1.172,-1.01283,0.00977114
1.173,-1.01065,0.00982116
1.174,-1.00893,0.00992121
1.175,-1.0068,0.00993789
1.176,-1.00495,0.0100296
1.177,-1.00268,0.0101547
1.178,-1.00095,0.010088
1.179,-0.998733,0.010213
1.18,-0.996958,0.0102464
1.181,-0.99485,0.0103214
1.182,-0.992867,0.0103381
1.183,-0.990767,0.0103131
1.184,-0.988858,0.0104465
1.185,-0.986825,0.0105131
1.186,-0.984983,0.0105298
1.187,-0.98305,0.0105465
1.188,-0.981033,0.0106049
1.189,-0.978833,0.0105632
1.19,-0.976992,0.0106299
1.191,-0.975008,0.0106799
1.192,-0.972983,0.0105965
1.193,-0.9709,0.0107549
1.194,-0.968967,0.0106716
1.195,-0.966917,0.0107799
1.196,-0.964883,0.0107216
1.197,-0.962742,0.0107299
1.198,-0.96085,0.0106882
1.199,-0.9591,0.0107049
1.2,-0.956933,0.0106716
1.201,-0.95465,0.0107299
1.202,-0.952933,0.0106966
1.203,-0.950892,0.0106966
1.204,-0.94895,0.0106632
1.205,-0.946717,0.0106549
1.206,-0.944892,0.0106799
1.207,-0.942858,0.0107049
1.208,-0.940892,0.0107049
1.209,-0.93885,0.0106882
1.21,-0.936858,0.0107132
1.211,-0.934875,0.0106799
1.212,-0.932983,0.0107049
1.213,-0.930883,0.0107383
1.214,-0.92895,0.0106049
1.215,-0.92715,0.0106132
1.216,-0.925,0.0105965
1.217,-0.92285,0.0106132
1.218,-0.920975,0.0105215
1.219,-0.919058,0.0106299
1.22,-0.916983,0.0105715
1.221,-0.914967,0.0105798
1.222,-0.912917,0.0105131
1.223,-0.910925,0.0105048
1.224,-0.908883,0.0104965
1.225,-0.90695,0.0105215
1.226,-0.904933,0.0104298
1.227,-0.9027,0.0104214
1.228,-0.900917,0.0104548
1.229,-0.8988,0.0103547
1.23,-0.896867,0.0103714
1.231,-0.894833,0.0103547
1.232,-0.892892,0.0103714
1.233,-0.890867,0.0103547
1.234,-0.888917,0.0103131
1.235,-0.886858,0.010263
1.236,-0.884992,0.010238
1.237,-0.882725,0.0102213
1.238,-0.880967,0.0102464
1.239,-0.878958,0.0101547
1.24,-0.877,0.0100963
1.241,-0.874883,0.010138
1.242,-0.873017,0.0101046
1.243,-0.87105,0.00998791
1.244,-0.869017,0.0100796
1.245,-0.866917,0.0100213
1.246,-0.864983,0.00997123
1.247,-0.862908,0.00997123
1.248,-0.861,0.00994622
1.249,-0.8589,0.00988786
1.25,-0.857017,0.00991287
1.251,-0.855033,0.00992955
1.252,-0.852892,0.00990454
1.253,-0.8508,0.0098962
1.254,-0.848958,0.00985451
1.255,-0.846908,0.0097628
1.256,-0.844908,0.00970444
1.257,-0.84275,0.00980449
1.258,-0.840967,0.0097628
1.259,-0.838842,0.00975447
1.26,-0.836875,0.00978782
1.261,-0.834867,0.00973779
1.262,-0.832875,0.00972946
1.263,-0.831,0.00969611
1.264,-0.828925,0.00972946
1.265,-0.8269,0.0097628
1.266,-0.825017,0.00973779
1.267,-0.823017,0.00971278
1.268,-0.821033,0.00974613
1.269,-0.818992,0.00980449
1.27,-0.817017,0.00972112
1.271,-0.815108,0.00972112
1.272,-0.813,0.00977114
1.273,-0.8111,0.00974613
1.274,-0.808975,0.00977948
1.275,-0.806933,0.00978782
1.276,-0.805008,0.00980449
1.277,-0.802767,0.00981283
1.278,-0.801017,0.00978782
1.279,-0.798917,0.00979615
1.28,-0.796933,0.0098962
1.281,-0.794883,0.00992955
1.282,-0.793017,0.00995456
1.283,-0.7908,0.00994622
1.284,-0.788942,0.00992121
1.285,-0.786908,0.0099629
1.286,-0.784967,0.00997123
1.287,-0.782875,0.00994622
1.288,-0.780925,0.00993789
1.289,-0.778867,0.00994622
1.29,-0.777033,0.00997957
1.291,-0.77485,0.0100129
1.292,-0.772975,0.0101296
1.293,-0.77105,0.0101046
1.294,-0.769017,0.010188
1.295,-0.766933,0.0101463
1.296,-0.765017,0.010163
1.297,-0.763008,0.0102047
1.298,-0.761042,0.010213
1.299,-0.759042,0.0102464
1.3,-0.756975,0.010288
1.301,-0.754933,0.0102964
1.302,-0.75305,0.0103464
1.303,-0.751042,0.0104465
1.304,-0.74895,0.0104465
1.305,-0.7468,0.0104798
1.306,-0.745,0.0104548
1.307,-0.742867,0.0104715
1.308,-0.740983,0.0105382
1.309,-0.738767,0.0106382
1.31,-0.73695,0.0106799
1.311,-0.734933,0.0107383
1.312,-0.732867,0.0107299
1.313,-0.730958,0.0108049
1.314,-0.729008,0.01083
1.315,-0.727175,0.0108383
1.316,-0.725,0.0108883
1.317,-0.72275,0.0109383
1.318,-0.721008,0.0109383
1.319,-0.719192,0.0109634
1.32,-0.717017,0.0109884
1.321,-0.714992,0.0110717
1.322,-0.713033,0.0110884
1.323,-0.711075,0.0110717
1.324,-0.709017,0.0111634
1.325,-0.706992,0.0112385
1.326,-0.705033,0.0112301
1.327,-0.703225,0.0113719
1.328,-0.7011,0.0113802
1.329,-0.699,0.0114302
1.33,-0.696983,0.011572
1.331,-0.69515,0.0115386
1.332,-0.693017,0.0115636
1.333,-0.69085,0.0115886
1.334,-0.688967,0.011597
1.335,-0.686942,0.0117304
1.336,-0.684958,0.0117971
1.337,-0.682983,0.0118221
1.338,-0.680925,0.0118638
1.339,-0.679025,0.0119138
1.34,-0.677017,0.0119055
1.341,-0.674992,0.0119721
1.342,-0.673008,0.0120138
1.343,-0.671075,0.0120639
1.344,-0.668975,0.0120138
1.345,-0.66695,0.0121556
1.346,-0.665025,0.0121639
1.347,-0.663167,0.0122473
1.348,-0.661008,0.0122639
1.349,-0.658975,0.0122639
1.35,-0.656967,0.0122806
1.351,-0.655133,0.012289
1.352,-0.652967,0.0124057
1.353,-0.651083,0.012389
1.354,-0.649017,0.0124891
1.355,-0.6472,0.0124891
1.356,-0.644992,0.0124807
1.357,-0.642842,0.0125974
1.358,-0.640975,0.0125724
1.359,-0.639117,0.0125724
1.36,-0.636967,0.0126391
1.361,-0.634933,0.0126391
1.362,-0.632975,0.0127142
1.363,-0.631067,0.0127642
1.364,-0.628983,0.0127225
1.365,-0.626783,0.0128225
1.366,-0.625017,0.0127809
1.367,-0.623133,0.0129226
1.368,-0.621,0.0129559
1.369,-0.618933,0.013006
1.37,-0.617,0.0130727
1.371,-0.615067,0.013081
1.372,-0.613008,0.013131
1.373,-0.610933,0.0131227
1.374,-0.609042,0.0131644
1.375,-0.606967,0.0132311
1.376,-0.605067,0.0131977
1.377,-0.603008,0.0132394
1.378,-0.60105,0.0132978
1.379,-0.599183,0.0133728
1.38,-0.597025,0.0134228
1.381,-0.594967,0.0134645
1.382,-0.593017,0.0134728
1.383,-0.591083,0.0135145
1.384,-0.588967,0.0135896
1.385,-0.586892,0.0136479
1.386,-0.584983,0.0136813
1.387,-0.583017,0.0137146
1.388,-0.5809,0.0138147
1.389,-0.578925,0.0138397
1.39,-0.576925,0.0138397
1.391,-0.575225,0.0140731
1.392,-0.573033,0.0139731
1.393,-0.570892,0.0140481
1.394,-0.568983,0.0140814
1.395,-0.567167,0.0141815
1.396,-0.565,0.0142482
1.397,-0.562875,0.0143399
1.398,-0.560983,0.0144066
1.399,-0.559042,0.0145984
1.4,-0.557017,0.0145483
1.401,-0.555033,0.0146317
1.402,-0.553008,0.0148151
1.403,-0.55105,0.0148401
1.404,-0.549175,0.0149652
1.405,-0.546925,0.0150986
1.406,-0.545042,0.0150902
1.407,-0.543208,0.0152487
1.408,-0.54105,0.0153153
1.409,-0.539033,0.0154487
1.41,-0.536983,0.0155238
1.411,-0.535167,0.0156655
1.412,-0.532958,0.0157155
1.413,-0.530892,0.0157906
1.414,-0.52895,0.015949
1.415,-0.526958,0.016024
1.416,-0.524992,0.0161907
1.417,-0.522858,0.0163325
1.418,-0.520975,0.0164325
1.419,-0.519208,0.0165909
1.42,-0.516992,0.0166576
1.421,-0.514875,0.016791
1.422,-0.512958,0.0169578
1.423,-0.511208,0.0170745
1.424,-0.508958,0.0172329
1.425,-0.506917,0.0173246
1.426,-0.504992,0.0176164
1.427,-0.503108,0.0176998
1.428,-0.501,0.0178749
1.429,-0.498867,0.0180333
1.43,-0.497,0.018175
1.431,-0.495217,0.0182917
1.432,-0.493075,0.0184585
1.433,-0.491058,0.0186585
1.434,-0.489025,0.018842
1.435,-0.487142,0.0189253
1.436,-0.485017,0.0192421
1.437,-0.482942,0.0193589
1.438,-0.481,0.0195423
1.439,-0.478942,0.019709
1.44,-0.47695,0.0197841
1.441,-0.474883,0.0201092
1.442,-0.473,0.0202509
1.443,-0.4712,0.0204177
1.444,-0.46895,0.0207345
1.445,-0.466833,0.0208596
1.446,-0.465025,0.0211013
1.447,-0.463042,0.0212847
1.448,-0.461,0.0214515
1.449,-0.458917,0.0216516
1.45,-0.45695,0.0218017
1.451,-0.455092,0.0220017
1.452,-0.452967,0.0222685
1.453,-0.451017,0.0225103
1.454,-0.449008,0.0226354
1.455,-0.447158,0.0228188
1.456,-0.445158,0.0231106
1.457,-0.4431,0.0232356
1.458,-0.44105,0.0234024
1.459,-0.439225,0.0236858
1.46,-0.437042,0.0238026
1.461,-0.434967,0.0240777
1.462,-0.432983,0.0243111
1.463,-0.431042,0.0246446
1.464,-0.429008,0.0247947
1.465,-0.426975,0.0249114
1.466,-0.424958,0.0251615
1.467,-0.422867,0.0253366
1.468,-0.420975,0.0256034
1.469,-0.41895,0.0257451
1.47,-0.416958,0.0260536
1.471,-0.415,0.0261953
1.472,-0.413017,0.0263787
1.473,-0.410883,0.0266289
1.474,-0.409,0.0267789
1.475,-0.407108,0.0270374
1.476,-0.404942,0.0272625
1.477,-0.402975,0.0274459
1.478,-0.401017,0.0276543
1.479,-0.399042,0.0279211
1.48,-0.39705,0.0282296
1.481,-0.395192,0.028338
1.482,-0.393017,0.028488
1.483,-0.391183,0.0286881
1.484,-0.389058,0.0288382
1.485,-0.387017,0.0290049
1.486,-0.385017,0.0293134
1.487,-0.383283,0.0294051
1.488,-0.38105,0.0296136
1.489,-0.379008,0.0297553
1.49,-0.377025,0.0299554
1.491,-0.375108,0.0301055
1.492,-0.373,0.0303055
1.493,-0.370817,0.0304223
1.494,-0.368917,0.0305557
1.495,-0.367133,0.0307641
1.496,-0.365033,0.0309308
1.497,-0.362942,0.0310392
1.498,-0.361,0.0312226
1.499,-0.3591,0.0313394
1.5,-0.356983,0.0314394
1.501,-0.3549,0.0315811
1.502,-0.352967,0.0316645
1.503,-0.350992,0.0318396
1.504,-0.349,0.0319563
1.505,-0.347,0.031973
1.506,-0.345008,0.0321147
1.507,-0.343225,0.0321564
1.508,-0.341067,0.0323065
1.509,-0.339108,0.0323815
1.51,-0.336983,0.0325316
1.511,-0.335242,0.0325566
1.512,-0.333033,0.0326066
1.513,-0.331117,0.0327066
1.514,-0.329025,0.0327483
1.515,-0.327142,0.0328317
1.516,-0.325058,0.0329067
1.517,-0.323058,0.03284
1.518,-0.321008,0.0329234
1.519,-0.319275,0.0329317
1.52,-0.317025,0.0330235
1.521,-0.31495,0.0330568
1.522,-0.313033,0.0329818
1.523,-0.3111,0.0330985
1.524,-0.309033,0.0329734
1.525,-0.307008,0.0330318
1.526,-0.305017,0.0330235
1.527,-0.3032,0.0330318
1.528,-0.301042,0.0330735
1.529,-0.299092,0.0330235
1.53,-0.297008,0.0330151
1.531,-0.295125,0.0329484
1.532,-0.293183,0.0329401
1.533,-0.291,0.0329317
1.534,-0.289067,0.0329067
1.535,-0.287258,0.032815
1.536,-0.285083,0.0328567
1.537,-0.283183,0.03274
1.538,-0.28105,0.0327733
1.539,-0.279192,0.0325566
1.54,-0.277017,0.0325316
1.541,-0.275167,0.0324565
1.542,-0.273067,0.0324232
1.543,-0.271125,0.0323398
1.544,-0.269075,0.0322398
1.545,-0.267033,0.0322898
1.546,-0.264992,0.032098
1.547,-0.263225,0.0320647
1.548,-0.261025,0.0320063
1.549,-0.259,0.0318229
1.55,-0.257017,0.0318062
1.551,-0.255217,0.0316979
1.552,-0.25305,0.0315728
1.553,-0.251033,0.0315645
1.554,-0.249042,0.0314227
1.555,-0.247142,0.031356
1.556,-0.245,0.031331
1.557,-0.242983,0.0311393
1.558,-0.241042,0.0310809
1.559,-0.2392,0.0309558
1.56,-0.237033,0.0308141
1.561,-0.235133,0.0307558
1.562,-0.23305,0.0306224
1.563,-0.231275,0.0305723
1.564,-0.229083,0.0304723
1.565,-0.227125,0.0302305
1.566,-0.225025,0.0301055
1.567,-0.223208,0.029947
1.568,-0.221067,0.0299387
1.569,-0.219108,0.0298553
1.57,-0.217033,0.0297053
1.571,-0.215183,0.0296386
1.572,-0.213067,0.0295302
1.573,-0.210958,0.0294301
1.574,-0.209008,0.0292217
1.575,-0.2072,0.0292217
1.576,-0.205033,0.0291217
1.577,-0.203017,0.0289216
1.578,-0.20105,0.0288132
1.579,-0.199158,0.0287131
1.58,-0.197042,0.0286631
1.581,-0.195108,0.0285131
1.582,-0.193025,0.0283713
1.583,-0.191258,0.0281879
1.584,-0.1892,0.0281546
1.585,-0.18715,0.0280128
1.586,-0.185092,0.0278711
1.587,-0.183225,0.0277794
1.588,-0.181117,0.0275459
1.589,-0.179167,0.0274876
1.59,-0.177058,0.0273459
1.591,-0.175258,0.0272625
1.592,-0.173142,0.0271624
1.593,-0.171125,0.0270957
1.594,-0.169158,0.0270207
1.595,-0.167242,0.026929
1.596,-0.165433,0.0268706
1.597,-0.163258,0.0265038
1.598,-0.16105,0.0265538
1.599,-0.159217,0.0264538
1.6,-0.157033,0.0263371
1.601,-0.1551,0.0262203
1.602,-0.15305,0.026162
1.603,-0.151158,0.0260286
1.604,-0.149075,0.0258452
1.605,-0.147092,0.0256784
1.606,-0.145033,0.0255617
1.607,-0.14315,0.0254617
1.608,-0.14105,0.0253783
1.609,-0.139125,0.0253116
1.61,-0.137092,0.0253366
1.611,-0.135225,0.0252532
1.612,-0.133108,0.0252032
1.613,-0.131058,0.0251448
1.614,-0.129117,0.0250365
1.615,-0.127267,0.0249531
1.616,-0.125092,0.0247613
1.617,-0.123183,0.0247113
1.618,-0.121192,0.0246029
1.619,-0.119242,0.0244529
1.62,-0.11715,0.0244112
1.621,-0.115075,0.0242945
1.622,-0.113117,0.0242694
1.623,-0.111225,0.0241361
1.624,-0.109142,0.0240944
1.625,-0.107158,0.023961
1.626,-0.10505,0.0238443
1.627,-0.103242,0.0238359
1.628,-0.101033,0.0237525
1.629,-0.0990833,0.0236942
1.63,-0.09705,0.0235608
1.631,-0.0951583,0.0234858
1.632,-0.0931417,0.0234607
1.633,-0.0911,0.0233524
1.634,-0.08905,0.023269
1.635,-0.0872833,0.0232023
1.636,-0.0851083,0.0231356
1.637,-0.0831833,0.0230355
1.638,-0.08105,0.0229355
1.639,-0.0792667,0.0229772
1.64,-0.0771333,0.0227604
1.641,-0.0751167,0.0227437
1.642,-0.0731917,0.0226687
1.643,-0.0712583,0.0226437
1.644,-0.0691333,0.0225853
1.645,-0.0672583,0.0224186
1.646,-0.0651917,0.0224019
1.647,-0.0632833,0.0223186
1.648,-0.0614,0.0222769
1.649,-0.0592667,0.0221852
1.65,-0.0570417,0.0221935
1.651,-0.0552417,0.0220351
1.652,-0.0533083,0.0220268
1.653,-0.0511583,0.0219017
1.654,-0.0490417,0.02186
1.655,-0.047225,0.0218183
1.656,-0.0451167,0.0218017
1.657,-0.0430417,0.0217266
1.658,-0.0411167,0.0216516
1.659,-0.0392,0.0216266
1.66,-0.037275,0.0215099
1.661,-0.035275,0.0214432
1.662,-0.0330167,0.0214932
1.663,-0.03125,0.0213681
1.664,-0.02905,0.0213514
1.665,-0.0271917,0.0212847
1.666,-0.0250333,0.021193
1.667,-0.0232333,0.0211263
1.668,-0.0212083,0.021068
1.669,-0.0192333,0.021068
1.67,-0.017275,0.0209846
1.671,-0.0152583,0.0209429
1.672,-0.013225,0.0208596
1.673,-0.0112083,0.0208596
1.674,-0.00915,0.0207595
1.675,-0.00731667,0.0206845
1.676,-0.00531667,0.0206428
1.677,-0.00320833,0.0205928
1.678,-0.00105,0.0206178
1.679,0.000725,0.0205594
1.68,0.002825,0.0204594
1.681,0.004875,0.0204177
1.682,0.006925,0.0203343
1.683,0.008775,0.020376
1.684,0.0108167,0.0202676
1.685,0.0127583,0.0202593
1.686,0.0147917,0.0202426
1.687,0.0166833,0.0201842
1.688,0.0188667,0.0201175
1.689,0.0208333,0.0200175
1.69,0.0229333,0.0200508
1.691,0.0247417,0.0199675
1.692,0.02685,0.0199175
1.693,0.0287,0.0199258
1.694,0.030825,0.0198091
1.695,0.03265,0.0198424
1.696,0.0347417,0.0197924
1.697,0.0367417,0.0196757
1.698,0.0389083,0.019659
1.699,0.0407,0.019609
1.7,0.042575,0.019584
1.701,0.0447833,0.019559
1.702,0.0468833,0.0194339
1.703,0.048675,0.0194923
