300 mVs,SCAN RATE,299.999
5.28667,-1.77144,-0.0148493
5.29333,-1.76945,-0.0148443
5.3,-1.76744,-0.0147505
5.30667,-1.76563,-0.014688
5.31333,-1.76345,-0.0146755
5.32,-1.76148,-0.0146192
5.32667,-1.75944,-0.0145954
5.33333,-1.75755,-0.0145792
5.34,-1.75545,-0.0145479
5.34667,-1.75333,-0.0144629
5.35333,-1.75145,-0.0144229
5.36,-1.74963,-0.0144028
5.36667,-1.74745,-0.0143728
5.37333,-1.7455,-0.0143041
5.38,-1.74345,-0.0142753
5.38667,-1.74163,-0.0142453
5.39333,-1.73945,-0.0142253
5.4,-1.73753,-0.0141915
5.40667,-1.73545,-0.0141465
5.41333,-1.73351,-0.0140839
5.42,-1.73144,-0.0140377
5.42667,-1.7295,-0.0140114
5.43333,-1.72745,-0.0139476
5.44,-1.72562,-0.0139076
5.44667,-1.72345,-0.0138376
5.45333,-1.72147,-0.0137688
5.46,-1.71945,-0.0137088
5.46667,-1.7176,-0.0136975
5.47333,-1.71545,-0.0137088
5.48,-1.71349,-0.0136187
5.48667,-1.71145,-0.0135737
5.49333,-1.70957,-0.0135099
5.5,-1.70746,-0.0134312
5.50667,-1.70551,-0.0134049
5.51333,-1.70349,-0.0133736
5.52,-1.70165,-0.0133961
5.52667,-1.69973,-0.0133173
5.53333,-1.6976,-0.0133048
5.54,-1.69544,-0.0132073
5.54667,-1.69363,-0.013156
5.55333,-1.69145,-0.0130085
5.56,-1.68948,-0.0130085
5.56667,-1.68745,-0.0129747
5.57333,-1.68558,-0.0129197
5.58,-1.68346,-0.0128584
5.58667,-1.68149,-0.0127483
5.59333,-1.67948,-0.0126445
5.6,-1.67746,-0.0125595
5.60667,-1.67554,-0.0124757
5.61333,-1.67351,-0.0124595
5.62,-1.67144,-0.0122681
5.62667,-1.66964,-0.0122168
5.63333,-1.66745,-0.0121356
5.64,-1.66553,-0.0120493
5.64667,-1.66344,-0.011978
5.65333,-1.66163,-0.0118367
5.66,-1.65948,-0.0117204
5.66667,-1.65751,-0.0115991
5.67333,-1.65545,-0.0114803
5.68,-1.65355,-0.0113239
5.68667,-1.65152,-0.0111914
5.69333,-1.64962,-0.011015
5.7,-1.64745,-0.0108812
5.70667,-1.64565,-0.0106886
5.71333,-1.64346,-0.0105348
5.72,-1.64155,-0.010336
5.72667,-1.63946,-0.0101146
5.73333,-1.63762,-0.00991579
5.74,-1.63548,-0.00970194
5.74667,-1.63359,-0.00944808
5.75333,-1.63151,-0.00918546
5.76,-1.6296,-0.00889407
5.76667,-1.62759,-0.00859769
5.77333,-1.62561,-0.00833132
5.78,-1.62346,-0.0079699
5.78667,-1.62169,-0.00762224
5.79333,-1.61946,-0.00725957
5.8,-1.61756,-0.00686064
5.80667,-1.61546,-0.0064442
5.81333,-1.61365,-0.00598399
5.82,-1.61147,-0.00552378
5.82667,-1.60958,-0.00503105
5.83333,-1.60751,-0.00454708
5.84,-1.60562,-0.00398683
5.84667,-1.60356,-0.00340781
5.85333,-1.60158,-0.00274501
5.86,-1.59945,-0.00207595
5.86667,-1.59765,-0.00137313
5.87333,-1.5957,-0.000621535
5.88,-1.59361,0.000183834
5.88667,-1.59145,0.00103172
5.89333,-1.58967,0.00194839
5.9,-1.5875,0.00290258
5.90667,-1.58562,0.00388678
5.91333,-1.58346,0.00497228
5.92,-1.58161,0.00610655
5.92667,-1.57949,0.00729834
5.93333,-1.57759,0.00853266
5.94,-1.57553,0.00976822
5.94667,-1.57373,0.0110938
5.95333,-1.57163,0.0125382
5.96,-1.56966,0.0140152
5.96667,-1.56746,0.0154846
5.97333,-1.56565,0.0170316
5.98,-1.56353,0.0186473
5.98667,-1.56162,0.0202943
5.99333,-1.5595,0.0220326
6.0,-1.55765,0.0237821
6.00667,-1.55557,0.0255479
6.01333,-1.55361,0.0274413
6.02,-1.55156,0.0293259
6.02667,-1.54961,0.0312918
6.03333,-1.54795,0.0332527
6.04,-1.54573,0.0352849
6.04667,-1.54346,0.0373571
6.05333,-1.54172,0.0394481
6.06,-1.53965,0.0416366
6.06667,-1.53767,0.0438213
6.07333,-1.5355,0.0460311
6.08,-1.53367,0.0483034
6.08667,-1.53159,0.0506144
6.09333,-1.52965,0.052858
6.1,-1.52758,0.0552228
6.10667,-1.52564,0.0575664
6.11333,-1.52365,0.0599625
6.12,-1.52176,0.0625061
6.12667,-1.51946,0.064981
6.13333,-1.51772,0.0674509
6.14,-1.51582,0.0699683
6.14667,-1.5137,0.0725545
6.15333,-1.51157,0.0750994
6.16,-1.50975,0.0777143
6.16667,-1.50768,0.0802943
6.17333,-1.50571,0.0828867
6.18,-1.50362,0.0854841
6.18667,-1.5017,0.0881216
6.19333,-1.49972,0.0908041
6.2,-1.49769,0.0933978
6.20667,-1.4957,0.0960377
6.21333,-1.49373,0.0986902
6.22,-1.49184,0.101321
6.22667,-1.48975,0.103868
6.23333,-1.48765,0.106454
6.24,-1.48573,0.109031
6.24667,-1.48374,0.111557
6.25333,-1.48178,0.114165
6.26,-1.47967,0.116691
6.26667,-1.4777,0.119106
6.27333,-1.47569,0.121484
6.28,-1.4737,0.123827
6.28667,-1.47151,0.126084
6.29333,-1.46972,0.128206
6.3,-1.46789,0.130192
6.30667,-1.46581,0.131988
6.31333,-1.46363,0.133552
6.32,-1.46177,0.134872
6.32667,-1.45979,0.135866
6.33333,-1.45779,0.13644
6.34,-1.45572,0.136425
6.34667,-1.45373,0.135612
6.35333,-1.45172,0.133516
6.36,-1.44972,0.129732
6.36667,-1.44768,0.124387
6.37333,-1.44579,0.118215
6.38,-1.44386,0.111796
6.38667,-1.44178,0.105257
6.39333,-1.43956,0.0994931
6.4,-1.43772,0.0938342
6.40667,-1.43571,0.0871649
6.41333,-1.43374,0.0800254
6.42,-1.43155,0.0723219
6.42667,-1.42971,0.0613706
6.43333,-1.42751,0.0430922
6.44,-1.4256,0.0221777
6.44667,-1.42357,0.0154121
6.45333,-1.4216,0.0121393
6.46,-1.41957,0.0101471
6.46667,-1.41773,0.00871274
6.47333,-1.41546,0.00769853
6.48,-1.41371,0.00684188
6.48667,-1.41147,0.00618033
6.49333,-1.40966,0.00560632
6.5,-1.40748,0.0051311
6.50667,-1.40568,0.00470716
6.51333,-1.40354,0.00440077
6.52,-1.40164,0.0041444
6.52667,-1.39957,0.00389678
6.53333,-1.39763,0.00373546
6.54,-1.39562,0.00352286
6.54667,-1.39377,0.00339906
6.55333,-1.39148,0.00318396
6.56,-1.38971,0.00306515
6.56667,-1.38772,0.0029501
6.57333,-1.38567,0.00282129
6.58,-1.38353,0.00271374
6.58667,-1.38173,0.00260244
6.59333,-1.37955,0.00252741
6.6,-1.37763,0.00243612
6.60667,-1.37556,0.00237234
6.61333,-1.37365,0.00231356
6.62,-1.37159,0.00223602
6.62667,-1.36963,0.00216974
6.63333,-1.36753,0.00212722
6.64,-1.36572,0.00209971
6.64667,-1.36363,0.00202218
6.65333,-1.36165,0.00194464
6.66,-1.35949,0.00192463
6.66667,-1.35768,0.00189712
6.67333,-1.35558,0.00187961
6.68,-1.35368,0.00181583
6.68667,-1.35159,0.00179457
6.69333,-1.34965,0.00178582
6.7,-1.34764,0.00174705
6.70667,-1.34562,0.00170328
6.71333,-1.34346,0.00168577
6.72,-1.34165,0.00166826
6.72667,-1.33981,0.00164325
6.73333,-1.33767,0.00161324
6.74,-1.33554,0.00160824
6.74667,-1.33368,0.00161574
6.75333,-1.3317,0.00160824
6.76,-1.32965,0.00159073
6.76667,-1.32759,0.00159073
6.77333,-1.32565,0.00156947
6.78,-1.32364,0.00158072
6.78667,-1.32164,0.00155946
6.79333,-1.31963,0.00158573
6.8,-1.31774,0.0015357
6.80667,-1.31581,0.00154071
6.81333,-1.31371,0.00155321
6.82,-1.31148,0.00154071
6.82667,-1.30968,0.00156197
6.83333,-1.30767,0.00158323
6.84,-1.30568,0.00159698
6.84667,-1.30356,0.00159323
6.85333,-1.3017,0.00160699
6.86,-1.29964,0.00159823
6.86667,-1.29765,0.00161824
6.87333,-1.29564,0.00162449
6.88,-1.29365,0.0016395
6.88667,-1.29193,0.00164575
6.89333,-1.2897,0.00165826
6.9,-1.28753,0.00165826
6.90667,-1.2857,0.00165826
6.91333,-1.28373,0.00166451
6.92,-1.28168,0.00169828
6.92667,-1.27959,0.00169953
6.93333,-1.27767,0.00173955
6.94,-1.27565,0.0017458
6.94667,-1.27368,0.0017533
6.95333,-1.27162,0.00175705
6.96,-1.26964,0.00176706
6.96667,-1.26765,0.00182834
6.97333,-1.26577,0.00182584
6.98,-1.26354,0.00184459
6.98667,-1.26174,0.00186335
6.99333,-1.25972,0.00189337
7.0,-1.25774,0.00187086
7.00667,-1.25555,0.00190587
7.01333,-1.25375,0.00191713
7.02,-1.25162,0.0019584
7.02667,-1.24967,0.00193213
7.03333,-1.24759,0.00197841
7.04,-1.24566,0.00200592
7.04667,-1.24363,0.00199716
7.05333,-1.24165,0.00202843
7.06,-1.23957,0.00205219
7.06667,-1.23771,0.00206595
7.07333,-1.2358,0.00212722
7.08,-1.23374,0.00212097
7.08667,-1.23151,0.00213098
7.09333,-1.22974,0.00213848
7.1,-1.22764,0.00214848
7.10667,-1.22574,0.00216599
7.11333,-1.22363,0.00213723
7.12,-1.22171,0.00220976
7.12667,-1.21966,0.00218725
7.13333,-1.21768,0.00219476
7.14,-1.21545,0.00222352
7.14667,-1.21381,0.00222727
7.15333,-1.21168,0.00225103
7.16,-1.20978,0.00225478
7.16667,-1.20751,0.0022973
7.17333,-1.20575,0.00231356
7.18,-1.20357,0.00233107
7.18667,-1.20174,0.00232356
7.19333,-1.19959,0.00233482
7.2,-1.1977,0.00234482
7.20667,-1.19566,0.00235108
7.21333,-1.19366,0.00237109
7.22,-1.19166,0.00236108
7.22667,-1.18977,0.00234732
7.23333,-1.18782,0.00237234
7.24,-1.18577,0.00235858
7.24667,-1.18352,0.00233982
7.25333,-1.18173,0.00238359
7.26,-1.17964,0.00236733
7.26667,-1.17774,0.00232857
7.27333,-1.17558,0.00234858
7.28,-1.17374,0.00234482
7.28667,-1.17164,0.00237984
7.29333,-1.16969,0.00236608
7.3,-1.16763,0.00236733
7.30667,-1.16566,0.00236984
7.31333,-1.16391,0.00238234
7.32,-1.16177,0.00232481
7.32667,-1.15953,0.00238609
7.33333,-1.15775,0.00238609
7.34,-1.15565,0.00238359
7.34667,-1.15372,0.00237609
7.35333,-1.15158,0.00239485
7.36,-1.14969,0.00240485
7.36667,-1.1477,0.00242986
7.37333,-1.14573,0.00241611
7.38,-1.14367,0.00242111
7.38667,-1.14167,0.0024111
7.39333,-1.13967,0.00248239
7.4,-1.13776,0.00246113
7.40667,-1.13566,0.00246113
7.41333,-1.13373,0.00249739
7.42,-1.13188,0.00248364
7.42667,-1.12975,0.00247113
7.43333,-1.12767,0.00248739
7.44,-1.12574,0.0025024
7.44667,-1.12372,0.00246988
7.45333,-1.12173,0.00246613
7.46,-1.11969,0.00248239
7.46667,-1.11769,0.00252741
7.47333,-1.11569,0.00251615
7.48,-1.11369,0.00253616
7.48667,-1.11192,0.00256993
7.49333,-1.10981,0.00256492
7.5,-1.1079,0.00260744
7.50667,-1.10578,0.00257618
7.51333,-1.10363,0.00257243
7.52,-1.10177,0.00262495
7.52667,-1.09992,0.0026112
7.53333,-1.09777,0.0026137
7.54,-1.09574,0.00264621
7.54667,-1.09374,0.00262245
7.55333,-1.09177,0.00266872
7.56,-1.08971,0.00267748
7.56667,-1.08757,0.00267623
7.57333,-1.0858,0.00266372
7.58,-1.08403,0.00266122
7.58667,-1.08182,0.00266122
7.59333,-1.0797,0.00269248
7.6,-1.07778,0.00269874
7.60667,-1.07592,0.00272625
7.61333,-1.07375,0.00272875
7.62,-1.07163,0.00276502
7.62667,-1.06971,0.00273875
7.63333,-1.06771,0.00278503
7.64,-1.06569,0.00279253
7.64667,-1.06367,0.00277627
7.65333,-1.06173,0.0028413
7.66,-1.05997,0.0028463
7.66667,-1.05772,0.00285756
7.67333,-1.05553,0.0028488
7.68,-1.05374,0.00289257
7.68667,-1.0519,0.00288507
7.69333,-1.04976,0.00291509
7.7,-1.04766,0.00291884
7.70667,-1.04575,0.00294885
7.71333,-1.04379,0.00298637
7.72,-1.04172,0.00299137
7.72667,-1.03972,0.00299762
7.73333,-1.03772,0.00302138
7.74,-1.03603,0.00299137
7.74667,-1.03381,0.00302889
7.75333,-1.03164,0.0030589
7.76,-1.02982,0.00305765
7.76667,-1.02788,0.00308891
7.77333,-1.02577,0.00309142
7.78,-1.02367,0.00316645
7.78667,-1.02172,0.00315019
7.79333,-1.01976,0.00319021
7.8,-1.01774,0.00318021
7.80667,-1.01571,0.00319771
7.81333,-1.01371,0.00323148
7.82,-1.0117,0.00326274
7.82667,-1.00973,0.00329901
7.83333,-1.00758,0.00331152
7.84,-1.00576,0.00334403
7.84667,-1.00386,0.00339906
7.85333,-1.00179,0.00337655
7.86,-0.99974,0.00339656
7.86667,-0.99781,0.00343032
7.87333,-0.99584,0.00341281
7.88,-0.99377,0.00346909
7.88667,-0.991754,0.00346033
7.89333,-0.989733,0.00347534
7.9,-0.987711,0.00346659
7.90667,-0.985757,0.00345158
7.91333,-0.983682,0.00349785
7.92,-0.981788,0.00352912
7.92667,-0.979985,0.00356413
7.93333,-0.97777,0.00357289
7.94,-0.975657,0.00352787
7.94667,-0.973771,0.00355913
7.95333,-0.971767,0.00358414
7.96,-0.969746,0.00357164
7.96667,-0.967681,0.00359665
7.97333,-0.965709,0.0035979
7.98,-0.963695,0.0035979
7.98667,-0.961699,0.00361916
7.99333,-0.959472,0.0036129
8.0,-0.957739,0.00362666
8.00667,-0.955865,0.00364292
8.01333,-0.953804,0.00367043
8.02,-0.95155,0.00369544
8.02667,-0.949779,0.00367918
8.03333,-0.947816,0.00371795
8.04,-0.945794,0.0037017
8.04667,-0.943641,0.00364042
8.05333,-0.941739,0.00363917
8.06,-0.939744,0.00366918
8.06667,-0.937742,0.0037167
8.07333,-0.935721,0.00369044
8.08,-0.933809,0.00371295
8.08667,-0.931899,0.00374296
8.09333,-0.929782,0.00371295
8.1,-0.927569,0.0037192
8.10667,-0.925802,0.00374672
8.11333,-0.923857,0.00373796
8.12,-0.921807,0.00375047
8.12667,-0.919696,0.00377298
8.13333,-0.917805,0.00372796
8.14,-0.915759,0.00375797
8.14667,-0.913762,0.00377173
8.15333,-0.911724,0.00374296
8.16,-0.909756,0.00379674
8.16667,-0.908005,0.00380924
8.17333,-0.905817,0.00375922
8.18,-0.90353,0.003813
8.18667,-0.901825,0.00375547
8.19333,-0.89985,0.00380174
8.2,-0.897809,0.0038305
8.20667,-0.895629,0.00379549
8.21333,-0.89382,0.00377548
8.22,-0.8918,0.003823
8.22667,-0.889805,0.00381425
8.23333,-0.887776,0.00386927
8.24,-0.885764,0.00379549
8.24667,-0.88376,0.00384801
8.25333,-0.881857,0.00386052
8.26,-0.879658,0.00386927
8.26667,-0.877807,0.00387302
8.27333,-0.87588,0.00390804
8.28,-0.873826,0.0039268
8.28667,-0.871697,0.00390554
8.29333,-0.869795,0.00391304
8.3,-0.867725,0.00394431
8.30667,-0.865807,0.00390304
8.31333,-0.863759,0.00397807
8.32,-0.861732,0.00395306
8.32667,-0.859751,0.00397557
8.33333,-0.857736,0.00399683
8.34,-0.855804,0.00398182
8.34667,-0.853754,0.00399683
8.35333,-0.851751,0.0040306
8.36,-0.849792,0.00402309
8.36667,-0.847672,0.00407562
8.37333,-0.845754,0.00408562
8.38,-0.843886,0.00408687
8.38667,-0.841802,0.00412689
8.39333,-0.839795,0.00412939
8.4,-0.837781,0.00410438
8.40667,-0.835829,0.00411814
8.41333,-0.833769,0.00420317
8.42,-0.831616,0.00417816
8.42667,-0.82984,0.00421818
8.43333,-0.828029,0.00421318
8.44,-0.82584,0.00420943
8.44667,-0.823761,0.0042632
8.45333,-0.821816,0.00430322
8.46,-0.819999,0.00429697
8.46667,-0.817814,0.00432573
8.47333,-0.815771,0.00433073
8.48,-0.813786,0.00435825
8.48667,-0.811875,0.00440827
8.49333,-0.809764,0.00443328
8.5,-0.807763,0.00445704
8.50667,-0.805822,0.00444829
8.51333,-0.804036,0.00452707
8.52,-0.801806,0.00448956
8.52667,-0.799647,0.0045746
8.53333,-0.797826,0.00459335
8.54,-0.795998,0.00459711
8.54667,-0.793848,0.00461836
8.55333,-0.791779,0.00464838
8.56,-0.789824,0.0046984
8.56667,-0.787904,0.0046909
8.57333,-0.785799,0.00468214
8.58,-0.783796,0.00471216
8.58667,-0.781781,0.00474592
8.59333,-0.78002,0.00482221
8.6,-0.777807,0.00482471
8.60667,-0.77576,0.00481721
8.61333,-0.773832,0.00486348
8.62,-0.772009,0.0049085
8.62667,-0.76984,0.00500104
8.63333,-0.767796,0.00499479
8.64,-0.765808,0.00498478
8.64667,-0.763839,0.00503981
8.65333,-0.761809,0.00505481
8.66,-0.759787,0.0051311
8.66667,-0.75776,0.00515611
8.67333,-0.755762,0.0051411
8.68,-0.753868,0.00512735
8.68667,-0.751615,0.00520738
8.69333,-0.749809,0.0052499
8.7,-0.747959,0.00526741
8.70667,-0.74584,0.00527992
8.71333,-0.743745,0.00536621
8.72,-0.74184,0.00531618
8.72667,-0.739921,0.00537246
8.73333,-0.737843,0.00541873
8.74,-0.735802,0.00535995
8.74667,-0.733795,0.00542749
8.75333,-0.731824,0.00547751
8.76,-0.7298,0.00551878
8.76667,-0.727961,0.00558256
8.77333,-0.725824,0.00550377
8.78,-0.723906,0.00557755
8.78667,-0.721817,0.00560257
8.79333,-0.719812,0.00563133
8.8,-0.717811,0.00570511
8.80667,-0.71593,0.00564133
8.81333,-0.713843,0.00570386
8.82,-0.711806,0.00570261
8.82667,-0.709814,0.00576139
8.83333,-0.707931,0.00583642
8.84,-0.705797,0.00576639
8.84667,-0.703735,0.00582892
8.85333,-0.701869,0.00581141
8.86,-0.700031,0.00580641
8.86667,-0.697847,0.00583392
8.87333,-0.695854,0.00580516
8.88,-0.693837,0.00584768
8.88667,-0.692025,0.00591646
8.89333,-0.689844,0.00584768
8.9,-0.687853,0.00590645
8.90667,-0.685836,0.00587769
8.91333,-0.683942,0.00589395
8.92,-0.681809,0.00595398
8.92667,-0.679839,0.00597274
8.93333,-0.677835,0.00598399
8.94,-0.676014,0.00587269
8.94667,-0.673891,0.00601776
8.95333,-0.671766,0.0060115
8.96,-0.669813,0.00598774
8.96667,-0.668001,0.00603276
8.97333,-0.665845,0.00591771
8.98,-0.663763,0.00600775
8.98667,-0.661819,0.00606403
8.99333,-0.659964,0.00600775
9.0,-0.65779,0.00604652
9.00667,-0.655792,0.00609904
9.01333,-0.653775,0.00612531
9.02,-0.652017,0.00611655
9.02667,-0.649885,0.00613656
9.03333,-0.647887,0.00614406
9.04,-0.645844,0.00616407
9.04667,-0.644006,0.00618908
9.05333,-0.641826,0.00618033
9.06,-0.639835,0.00617658
9.06667,-0.637839,0.00622785
9.07333,-0.635967,0.00619284
9.08,-0.633835,0.00621785
9.08667,-0.631814,0.00622285
9.09333,-0.629799,0.00624536
9.1,-0.627919,0.00625912
9.10667,-0.625974,0.00626162
9.11333,-0.623885,0.00628538
9.12,-0.621831,0.00629413
9.12667,-0.619996,0.00635041
9.13333,-0.617819,0.0063404
9.14,-0.615842,0.00635041
9.14667,-0.61383,0.00642169
9.15333,-0.611968,0.00643545
9.16,-0.609823,0.00650548
9.16667,-0.607845,0.00650798
9.17333,-0.605819,0.00651924
9.18,-0.603834,0.00657301
9.18667,-0.601852,0.00663554
9.19333,-0.599944,0.00663554
9.2,-0.597847,0.00669807
9.20667,-0.596049,0.00667806
9.21333,-0.593846,0.00668556
9.22,-0.59179,0.0067681
9.22667,-0.58984,0.00680687
9.23333,-0.587997,0.00682813
9.24,-0.585847,0.00683563
9.24667,-0.58386,0.00687565
9.25333,-0.581845,0.00693943
9.26,-0.579905,0.0069882
9.26667,-0.577821,0.00704448
9.27333,-0.575577,0.00705823
9.28,-0.573839,0.00712326
9.28667,-0.572022,0.00713327
9.29333,-0.569847,0.0071958
9.3,-0.567851,0.00721205
9.30667,-0.565847,0.00727833
9.31333,-0.563961,0.00737463
9.32,-0.561846,0.00738463
9.32667,-0.559844,0.00740089
9.33333,-0.557835,0.00744341
9.34,-0.555974,0.00751844
9.34667,-0.553816,0.00760848
9.35333,-0.551841,0.00758347
9.36,-0.54985,0.00766101
9.36667,-0.548028,0.00773854
9.37333,-0.545845,0.00779482
9.38,-0.543821,0.0078561
9.38667,-0.541838,0.00783984
9.39333,-0.539976,0.00789862
9.4,-0.537847,0.00796865
9.40667,-0.535826,0.00792738
9.41333,-0.533843,0.00812247
9.42,-0.531946,0.00807995
9.42667,-0.529832,0.00817499
9.43333,-0.527842,0.00824002
9.44,-0.525811,0.00824002
9.44667,-0.524046,0.00835257
9.45333,-0.521864,0.00835508
9.46,-0.519928,0.0084051
9.46667,-0.517852,0.00851765
9.47333,-0.51599,0.00849014
9.48,-0.51385,0.00859894
9.48667,-0.511841,0.0086227
9.49333,-0.509847,0.00870899
9.5,-0.507927,0.00879653
9.5067,-0.505841,0.00877652
9.5133,-0.50386,0.00881779
9.52,-0.501834,0.00886531
9.5267,-0.499961,0.00886781
9.5333,-0.49799,0.00901288
9.54,-0.495925,0.00896411
9.5467,-0.493847,0.00910667
9.5533,-0.492027,0.00911542
9.56,-0.489847,0.00917295
9.5667,-0.487872,0.00929426
9.5733,-0.48585,0.00928175
9.58,-0.48394,0.0093843
9.5867,-0.481851,0.0093943
9.5933,-0.479872,0.00943557
9.6,-0.477832,0.00954687
9.6067,-0.475925,0.00959314
9.6133,-0.473831,0.00965942
9.62,-0.47204,0.00973446
9.6267,-0.469846,0.00977323
9.6333,-0.46804,0.00988453
9.64,-0.465851,0.00990704
9.6467,-0.463965,0.0100196
9.6533,-0.46185,0.0100846
9.66,-0.459982,0.0101221
9.6667,-0.457855,0.0102122
9.6733,-0.455899,0.010271
9.68,-0.453846,0.0103885
9.6867,-0.45193,0.0104548
9.6933,-0.449839,0.0105361
9.7,-0.447827,0.0106599
9.7067,-0.445895,0.0106849
9.7133,-0.444041,0.0107587
9.72,-0.44185,0.0108737
9.7267,-0.439885,0.010865
9.7333,-0.437849,0.0110613
9.74,-0.436015,0.0110376
9.7467,-0.43385,0.0111038
9.7533,-0.431879,0.0111939
9.76,-0.429836,0.0113352
9.7667,-0.42791,0.011364
9.7733,-0.425845,0.0113752
9.78,-0.42388,0.0114653
9.7867,-0.42185,0.0115878
9.7933,-0.420037,0.0116153
9.8,-0.417855,0.0117079
9.8067,-0.415935,0.0117266
9.8133,-0.41385,0.0117766
9.82,-0.412012,0.0118904
9.8267,-0.409847,0.011938
9.8333,-0.407869,0.0120293
9.84,-0.405849,0.0120543
9.8467,-0.403991,0.0121381
9.8533,-0.401854,0.0121956
9.86,-0.399919,0.0122243
9.8667,-0.397861,0.0123006
9.8733,-0.396041,0.0123419
9.88,-0.39401,0.0124419
9.8867,-0.391845,0.0125207
9.8933,-0.389849,0.012572
9.9,-0.388036,0.0126258
9.9067,-0.385841,0.0126545
9.9133,-0.38391,0.0127296
9.92,-0.381842,0.0128171
9.9267,-0.379986,0.0128471
9.9333,-0.377866,0.0129322
9.94,-0.375904,0.0129847
9.9467,-0.37387,0.013016
9.9533,-0.37191,0.0130922
9.96,-0.370104,0.013121
9.9667,-0.36799,0.013186
9.9733,-0.365836,0.0132136
9.98,-0.364031,0.0132761
9.9867,-0.36185,0.0133361
9.9933,-0.35995,0.0134312
10.0,-0.357847,0.0134724
10.0067,-0.355971,0.0135212
10.0133,-0.353846,0.0135625
10.02,-0.351893,0.0136062
10.0267,-0.349853,0.0136488
10.0333,-0.347985,0.0136725
10.04,-0.345874,0.0136337
10.0467,-0.344019,0.0137038
10.0533,-0.341852,0.0137425
10.06,-0.34004,0.0137538
10.0667,-0.337919,0.0138001
10.0733,-0.335936,0.0138113
10.08,-0.333842,0.0138651
10.0867,-0.332045,0.0138388
10.0933,-0.32985,0.0138901
10.1,-0.327931,0.0139189
10.1067,-0.325851,0.0139039
10.1133,-0.323992,0.0139076
10.12,-0.321871,0.0139264
10.1267,-0.319918,0.0139426
10.1333,-0.317971,0.0139601
10.14,-0.316044,0.0139626
10.1467,-0.313996,0.0139651
10.1533,-0.311954,0.0139414
10.16,-0.30985,0.0139289
10.1667,-0.308035,0.0139114
10.1733,-0.305876,0.0138576
10.18,-0.303947,0.0139339
10.1867,-0.301854,0.0138926
10.1933,-0.299997,0.0139051
10.2,-0.297884,0.0138926
10.2067,-0.295958,0.0138088
10.2133,-0.29385,0.0138226
10.22,-0.292071,0.0138238
10.2267,-0.290098,0.0138176
10.2333,-0.287951,0.0137513
10.24,-0.285855,0.0137676
10.2467,-0.28405,0.0137863
10.2533,-0.281855,0.0137163
10.26,-0.279938,0.0136863
10.2667,-0.277854,0.0137163
10.2733,-0.27601,0.0136675
10.28,-0.273878,0.01362
10.2867,-0.27195,0.0136613
10.2933,-0.269908,0.01361
10.3,-0.268063,0.01359
10.3067,-0.265974,0.0135062
10.3133,-0.264061,0.0134737
10.32,-0.261856,0.0134261
10.3267,-0.260042,0.0133786
10.3333,-0.257859,0.0134487
10.34,-0.255985,0.0132348
10.3467,-0.25385,0.0133123
10.3533,-0.252009,0.0132473
10.36,-0.249851,0.0131748
10.3667,-0.247952,0.0131698
10.3733,-0.245875,0.0130935
10.38,-0.243919,0.013081
10.3867,-0.242112,0.0130222
10.3933,-0.240038,0.0130572
10.4,-0.237882,0.013051
10.4067,-0.236052,0.0129284
10.4133,-0.233889,0.0129134
10.42,-0.231992,0.0129384
10.4267,-0.229839,0.0127521
10.4333,-0.228025,0.0128271
10.44,-0.225896,0.0128847
10.4467,-0.223931,0.0127358
10.4533,-0.221884,0.0126858
10.46,-0.219992,0.0126595
10.4667,-0.21789,0.0126383
10.4733,-0.216059,0.0124745
10.48,-0.213877,0.012487
10.4867,-0.212042,0.012512
10.4933,-0.209987,0.0123932
10.5,-0.207986,0.0124019
10.5067,-0.205876,0.0122956
10.5133,-0.204021,0.0122706
10.52,-0.201874,0.0121781
10.5267,-0.199966,0.0121293
10.5333,-0.197876,0.0121806
10.54,-0.195995,0.0119367
10.5467,-0.193917,0.0120268
10.5533,-0.191915,0.0119817
10.56,-0.189919,0.0119555
10.5667,-0.188041,0.0120205
10.5733,-0.185852,0.0117879
10.58,-0.183958,0.0118817
10.5867,-0.18185,0.0118117
10.5933,-0.180037,0.0118117
10.6,-0.177852,0.0118429
10.6067,-0.175965,0.0116991
10.6133,-0.173859,0.0117454
10.62,-0.172005,0.0117129
10.6267,-0.169872,0.0116441
10.6333,-0.167964,0.0116203
10.64,-0.16585,0.011529
10.6467,-0.164074,0.0115453
10.6533,-0.161955,0.0115115
10.66,-0.160058,0.011449
10.6667,-0.157857,0.011489
10.6733,-0.156071,0.011394
10.68,-0.153855,0.0113915
10.6867,-0.151964,0.0113064
10.6933,-0.14985,0.0111701
10.7,-0.148005,0.0112064
10.7067,-0.145865,0.0110451
10.7133,-0.143959,0.0110626
10.72,-0.141869,0.0110713
10.7267,-0.140115,0.0109688
10.7333,-0.138148,0.0109475
10.74,-0.136031,0.0108887
10.7467,-0.13385,0.0108512
10.7533,-0.132054,0.010825
10.76,-0.129892,0.0107662
10.7667,-0.127969,0.0107599
10.7733,-0.125855,0.0106936
10.78,-0.12404,0.0107437
10.7867,-0.121882,0.0107124
10.7933,-0.119959,0.0106499
10.8,-0.117876,0.0106861
10.8067,-0.115992,0.0106174
10.8133,-0.114147,0.0106311
10.82,-0.112097,0.0106136
10.8267,-0.109872,0.0106161
10.8333,-0.108055,0.0105949
10.84,-0.105857,0.0105261
10.8467,-0.104059,0.0105999
10.8533,-0.101854,0.0104886
